Id	Target	Effect	EffectValue	CD	SkillDisplay	Repeat	release	Group	Level	NextLv	Slot
51415	200003.0	1#271	1.4#2|0.594#2#0.2#0.216#0.2	3.0	5141	1	1	5141	5	51416	1
51416	200003.0	1#271	1.46#2|0.616#2#0.2#0.224#0.2	3.0	5141	1	1	5141	6	51417	1
51417	200003.0	1#271	1.52#2|0.638#2#0.2#0.232#0.2	3.0	5141	1	1	5141	7	51418	1
51418	200003.0	1#271	1.58#2|0.66#2#0.2#0.1#0.24	3.0	5141	1	1	5141	8	0	1
51431	200003.0	1#211	1.08#2|0.6#1#15#3#0.05#2	3.0	5143	1	2	5143	1	51432	3
51432	200003.0	1#211	1.3#2|0.8#1#15#3#0.1#2	3.0	5143	1	2	5143	2	51433	3
51433	200003.0	1#211	1.56#2|1.0#1#15#3#0.15#2	3.0	5143	1	2	5143	3	51434	3
51434	200003.0	1#211	1.63#2|1.0#1#15#3#0.156#2	3.0	5143	1	2	5143	4	51435	3
51435	200003.0	1#211	1.69#2|1.0#1#15#3#0.162#2	3.0	5143	1	2	5143	5	51436	3
51436	200003.0	1#211	1.75#2|1.0#1#15#3#0.168#2	3.0	5143	1	2	5143	6	51437	3
51437	200003.0	1#211	1.81#2|1.0#1#15#3#0.174#2	3.0	5143	1	2	5143	7	51438	3
51438	200003.0	1#211	1.89#2|1.0#1#15#3#0.18#2	3.0	5143	1	2	5143	8	0	3
51511	240000.0	289#1#201	5#1#23#3#0.03|0.8#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	1	51512	1
51512	240000.0	289#1#201	5#1#23#3#0.03|0.96#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	2	51513	1
51513	240000.0	289#1#201	5#1#23#3#0.03|1.15#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	3	51514	1
51514	240000.0	289#1#201	5#1#23#3#0.03|1.2#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	4	51515	1
51515	240000.0	289#1#201	5#1#23#3#0.03|1.25#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	5	51516	1
51516	240000.0	289#1#201	5#1#23#3#0.03|1.3#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	6	51517	1
51517	240000.0	289#1#201	5#1#23#3#0.03|1.35#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	7	51518	1
51518	240000.0	289#1#201	5#1#23#3#0.03|1.4#1|0.3#3#1#0.15#2	1.0	5151	1	1	5151	8	0	1
51531	400000.0	244	5.0#1#1#4	3.0	5153	1	2	5153	1	51532	3
51532	400000.0	244	6.0#1#1#4	3.0	5153	1	2	5153	2	51533	3
51533	400000.0	244	7.2#1#1#4	3.0	5153	1	2	5153	3	51534	3
51534	400000.0	244	7.49#1#1#4	3.0	5153	1	2	5153	4	51535	3
51535	400000.0	244	7.78#1#1#4	3.0	5153	1	2	5153	5	51536	3
51536	400000.0	244	8.06#1#1#4	3.0	5153	1	2	5153	6	51537	3
51537	400000.0	244	8.35#1#1#4	3.0	5153	1	2	5153	7	51538	3
51538	400000.0	244	8.64#1#1#4	3.0	5153	1	2	5153	8	0	3
10101	400000.0	1	1.0#2	0.0	1010	1	1	1010	1	0	0
10201	400000.0	1	1.0#1	0.0	1020	1	1	1020	1	0	0
10301	400000.0	1	1.0#2	0.0	1030	1	1	1030	1	0	0
10401	400000.0	1	1.0#2	0.0	1040	1	1	1040	1	0	0
10501	400000.0	1	1.0#2	0.0	1050	1	1	1050	1	0	0
10601	400000.0	1	1.0#1	0.0	1060	1	1	1060	1	0	0
10701	400000.0	1	1.0#1	0.0	1070	1	1	1070	1	0	0
10801	400000.0	1	1.0#2	0.0	1080	1	1	1080	1	0	0
10901	400000.0	1	1.0#2	0.0	1090	1	1	1090	1	0	0
11001	400000.0	1	1.0#2	0.0	1100	1	1	1100	1	0	0
11101	400000.0	1	1.0#2	0.0	1110	1	1	1110	1	0	0
11201	400000.0	1	1.0#2	0.0	1120	1	1	1120	1	0	0
11301	400000.0	1	1.0#2	0.0	1130	1	1	1130	1	0	0
11401	400000.0	1	1.0#2	0.0	1140	1	1	1140	1	0	0
11501	400000.0	1	1.0#1	0.0	1150	1	1	1150	1	0	0
11801	400000.0	1	1.0#1	0.0	1180	1	1	1180	1	0	0
12101	400000.0	1	1.0#1	0.0	1210	1	1	1210	1	0	0
12301	400000.0	1	1.0#2	0.0	1230	1	1	1230	1	0	0
12401	400000.0	1	1.0#2	0.0	1240	1	1	1240	1	0	0
20101	400000.0	1	1.0#1	0.0	2010	1	1	2010	1	0	0
20201	400000.0	1	1.0#1	0.0	2020	1	1	2020	1	0	0
20301	400000.0	1	1.0#2	0.0	2030	1	1	2030	1	0	0
20401	400000.0	1	1.0#1	0.0	2040	1	1	2040	1	0	0
20501	400000.0	1	1.0#2	0.0	2050	1	1	2050	1	0	0
20601	400000.0	1	1.0#1	0.0	2060	1	1	2060	1	0	0
20701	400000.0	1	1.0#1	0.0	2070	1	1	2070	1	0	0
20801	400000.0	1	1.0#2	0.0	2080	1	1	2080	1	0	0
20901	400000.0	1	1.0#1	0.0	2090	1	1	2090	1	0	0
21001	400000.0	1	1.0#2	0.0	2100	1	1	2100	1	0	0
21101	400000.0	1	1.0#1	0.0	2110	1	1	2110	1	0	0
21201	400000.0	1	1.0#1	0.0	2120	1	1	2120	1	0	0
21301	400000.0	1	1.0#2	0.0	2130	1	1	2130	1	0	0
21401	400000.0	1	1.0#1	0.0	2140	1	1	2140	1	0	0
21901	400000.0	1	1.0#1	0.0	2190	1	1	2190	1	0	0
22101	400000.0	1	1.0#2	0.0	2210	1	1	2210	1	0	0
22201	400000.0	1	1.0#1	0.0	2220	1	1	2220	1	0	0
22301	400000.0	1	1.0#2	0.0	2230	1	1	2230	1	0	0
30101	400000.0	1	1.0#1	0.0	3010	1	1	3010	1	0	0
30201	400000.0	1	1.0#1	0.0	3020	1	1	3020	1	0	0
30301	400000.0	1	1.0#2	0.0	3030	1	1	3030	1	0	0
30401	400000.0	1	1.0#2	0.0	3040	1	1	3040	1	0	0
30501	400000.0	1	1.0#2	0.0	3050	1	1	3050	1	0	0
30601	400000.0	1	1.0#1	0.0	3060	1	1	3060	1	0	0
30701	400000.0	1	1.0#2	0.0	3070	1	1	3070	1	0	0
30801	400000.0	1	1.0#1	0.0	3080	1	1	3080	1	0	0
30901	400000.0	1	1.0#1	0.0	3090	1	1	3090	1	0	0
31001	400000.0	1	1.0#2	0.0	3100	1	1	3100	1	0	0
31101	400000.0	1	1.0#2	0.0	3110	1	1	3110	1	0	0
31201	400000.0	1	1.0#1	0.0	3120	1	1	3120	1	0	0
31301	400000.0	1	1.0#1	0.0	3130	1	1	3130	1	0	0
31401	400000.0	1	1.0#2	0.0	3140	1	1	3140	1	0	0
31701	400000.0	1	1.0#1	0.0	3170	1	1	3170	1	0	0
32001	400000.0	1	1.0#1	0.0	3200	1	1	3200	1	0	0
32201	400000.0	1	1.0#2	0.0	3220	1	1	3220	1	0	0
40101	400000.0	1	1.0#2	0.0	4010	1	1	4010	1	0	0
40201	400000.0	1	1.0#2	0.0	4020	1	1	4020	1	0	0
40301	400000.0	1	1.0#2	0.0	4030	1	1	4030	1	0	0
40401	400000.0	1	1.0#1	0.0	4040	1	1	4040	1	0	0
40501	400000.0	1	1.0#1	0.0	4050	1	1	4050	1	0	0
40601	400000.0	1	1.0#2	0.0	4060	1	1	4060	1	0	0
40701	400000.0	1	1.0#2	0.0	4070	1	1	4070	1	0	0
40801	400000.0	1	1.0#1	0.0	4080	1	1	4080	1	0	0
40901	400000.0	1	1.0#2	0.0	4090	1	1	4090	1	0	0
41001	400000.0	1	1.0#1	0.0	4100	1	1	4100	1	0	0
41101	400000.0	1	1.0#2	0.0	4110	1	1	4110	1	0	0
41201	400000.0	1	1.0#2	0.0	4120	1	1	4120	1	0	0
41301	400000.0	1	1.0#2	0.0	4130	1	1	4130	1	0	0
41401	400000.0	1	1.0#1	0.0	4140	1	1	4140	1	0	0
41501	400000.0	1	1.0#1	0.0	4150	1	1	4150	1	0	0
50101	400000.0	1	1.0#1	0.0	5010	1	1	5010	1	0	0
50201	400000.0	1	1.0#2	0.0	5020	1	1	5020	1	0	0
50301	400000.0	1	1.0#1	0.0	5030	1	1	5030	1	0	0
50401	400000.0	1	1.0#2	0.0	5040	1	1	5040	1	0	0
50501	400000.0	1	1.0#1	0.0	5050	1	1	5050	1	0	0
50601	400000.0	1	1.0#1	0.0	5060	1	1	5060	1	0	0
50701	400000.0	1	1.0#1	0.0	5070	1	1	5070	1	0	0
50801	400000.0	1	1.0#2	0.0	5080	1	1	5080	1	0	0
50901	400000.0	1	1.0#2	0.0	5090	1	1	5090	1	0	0
51001	400000.0	1	1.0#1	0.0	5100	1	1	5100	1	0	0
51101	400000.0	1	1.0#1	0.0	5110	1	1	5110	1	0	0
51201	400000.0	1	1.0#2	0.0	5120	1	1	5120	1	0	0
51301	400000.0	1	1.0#2	0.0	5130	1	1	5130	1	0	0
51401	400000.0	1	1.0#2	0.0	5140	1	1	5140	1	0	0
51501	400000.0	1	1.0#1	0.0	5150	1	1	5150	1	0	0
80001	200002.0	272#273	1656|0.3#3#58#2	2.0	800	1	3	800	1	80002	1
80002	200002.0	272#273	2232|0.32#3#153#2	2.0	800	1	3	800	2	80003	1
80003	200002.0	272#273	3444|0.34#3#353#2	2.0	800	1	3	800	3	80004	1
80004	200002.0	272#273	4992|0.36#3#608#2	2.0	800	1	3	800	4	80005	1
80005	200003.0	272#273	7080|0.38#3#950#2	2.0	800	1	3	800	5	80006	1
80006	200003.0	272#273	10908|0.40#3#1581#2	2.0	800	1	3	800	6	80007	1
80007	200003.0	272#273	16716|0.42#3#2537#2	2.0	800	1	3	800	7	80008	1
80008	200003.0	272#273	24408|0.44#3#3802#2	2.0	800	1	3	800	8	80009	1
80009	200003.0	272#273	34908|0.46#3#5530#2	2.0	800	1	3	800	9	80010	1
80010	200004|100002	272#273|276	47328|0.48#3#58#2|3#1#6#3#0.1#2	2.0	800	1	3	800	10	80011	1
80011	200004|100002	272#273|276	62964|0.50#3#10146#2|3#1#6#3#0.15#2	2.0	800	1	3	800	11	80012	1
80012	200004|100002	272#273|276	82896|0.52#3#13427#2|3#1#6#3#0.2#2	2.0	800	1	3	800	12	0	1
80101	200002.0	272#211	1656|0.3#1#22#3#0.1#2	2.0	801	1	3	801	1	80102	1
80102	200002.0	272#211	2232|0.3#1#22#3#0.12#2	2.0	801	1	3	801	2	80103	1
80103	200002.0	272#211	3444|0.3#1#22#3#0.14#2	2.0	801	1	3	801	3	80104	1
80104	200002.0	272#211	4992|0.3#1#22#3#0.16#2	2.0	801	1	3	801	4	80105	1
80105	200003.0	272#211	7080|0.3#1#22#3#0.18#2	2.0	801	1	3	801	5	80106	1
80106	200003.0	272#211	10908|0.3#1#22#3#0.2#2	2.0	801	1	3	801	6	80107	1
80107	200003.0	272#211	16716|0.3#1#22#3#0.22#2	2.0	801	1	3	801	7	80108	1
80108	200003.0	272#211	24408|0.3#1#22#3#0.24#2	2.0	801	1	3	801	8	80109	1
80109	200003.0	272#211	34908|0.3#1#22#3#0.26#2	2.0	801	1	3	801	9	80110	1
80110	200004|100002	272#211|274	47328|0.3#1#22#3#0.28#2|1#12#0.1#2	2.0	801	1	3	801	10	80111	1
80111	200004|100002	272#211|274	62964|0.3#1#22#3#0.3#2|1#12#0.15#2	2.0	801	1	3	801	11	80112	1
80112	200004|100002	272#211|274	82896|0.3#1#22#3#0.32#2|1#12#0.2#2	2.0	801	1	3	801	12	0	1
80301	200002.0	272#211	1656|0.3#1#7#3#0.05#2	2.0	803	1	3	803	1	80302	1
80302	200002.0	272#211	2232|0.32#1#7#3#0.06#2	2.0	803	1	3	803	2	80303	1
80303	200002.0	272#211	3444|0.34#1#7#3#0.07#2	2.0	803	1	3	803	3	80304	1
80304	200002.0	272#211	4992|0.36#1#7#3#0.08#2	2.0	803	1	3	803	4	80305	1
80305	200003.0	272#211	7080|0.38#1#7#3#0.09#2	2.0	803	1	3	803	5	80306	1
80306	200003.0	272#211	10908|0.4#1#7#3#0.1#2	2.0	803	1	3	803	6	80307	1
80307	200003.0	272#211	16716|0.42#1#7#3#0.11#2	2.0	803	1	3	803	7	80308	1
80308	200003.0	272#211	24408|0.44#1#7#3#0.12#2	2.0	803	1	3	803	8	80309	1
80309	200003.0	272#211	34908|0.46#1#7#3#0.13#2	2.0	803	1	3	803	9	80310	1
80310	200004|200002	272#211|4	47328|0.48#1#7#3#0.14#2|6#0.1#2#3	2.0	803	1	3	803	10	80311	1
80311	200004|200002	272#211|4	62964|0.5#1#7#3#0.15#2|6#0.15#2#3	2.0	803	1	3	803	11	80312	1
80312	200004|200002	272#211|4	82896|0.52#1#7#3#0.16#2|6#0.2#2#3	2.0	803	1	3	803	12	0	1
80201	200002|100002	272|279	1656|1#12#0.05	2.0	802	1	3	802	1	80202	1
80202	200002|100002	272|279	2232|1#12#0.055	2.0	802	1	3	802	2	80203	1
80203	200002|100002	272|279	3444|1#12#0.06	2.0	802	1	3	802	3	80204	1
80204	200002|100002	272|279	4992|1#12#0.065	2.0	802	1	3	802	4	80205	1
80205	200003|100002	272|279	7080|1#12#0.07	2.0	802	1	3	802	5	80206	1
80206	200003|100002	272|279	10908|1#12#0.075	2.0	802	1	3	802	6	80207	1
80207	200003|100002	272|279	16716|1#12#0.08	2.0	802	1	3	802	7	80208	1
80208	200003|100002	272|279	24408|1#12#0.085	2.0	802	1	3	802	8	80209	1
80209	200003|100002	272|279	34908|1#12#0.09	2.0	802	1	3	802	9	80210	1
80210	200004|100002	272|279#4	47328|1#12#0.095|23#0.1#1#1	2.0	802	1	3	802	10	80211	1
80211	200004|100002	272|279#4	62964|1#12#0.1|23#0.15#1#1	2.0	802	1	3	802	11	80212	1
80212	200004|100002	272|279#4	82896|1#12#0.12|23#0.2#1#1	2.0	802	1	3	802	12	0	1
80401	200002.0	272#275	1656|0.1#1#2	2.0	804	1	3	804	1	80402	1
80402	200002.0	272#275	2232|0.12#1#2	2.0	804	1	3	804	2	80403	1
80403	200002.0	272#275	3444|0.14#1#2	2.0	804	1	3	804	3	80404	1
80404	200002.0	272#275	4992|0.16#1#2	2.0	804	1	3	804	4	80405	1
80405	200003.0	272#275	7080|0.18#1#2	2.0	804	1	3	804	5	80406	1
80406	200003.0	272#275	10908|0.2#1#2	2.0	804	1	3	804	6	80407	1
80407	200003.0	272#275	16716|0.22#1#2	2.0	804	1	3	804	7	80408	1
80408	200003.0	272#275	24408|0.24#1#2	2.0	804	1	3	804	8	80409	1
80409	200003.0	272#275	34908|0.26#1#2	2.0	804	1	3	804	9	80410	1
80410	200004|100002	272#275|4	47328|0.28#1#2|22#0.1#2#1	2.0	804	1	3	804	10	80411	1
80411	200004|100002	272#275|4	62964|0.3#1#2|22#0.15#2#1	2.0	804	1	3	804	11	80412	1
80412	200004|100002	272#275|4	82896|0.32#1#2|22#0.2#2#1	2.0	804	1	3	804	12	0	1
700001	100213.0	4	23#0.1#2#1	3.0	600	1	1	7000	1	700002	1
700002	100213.0	4	23#0.12#2#1	3.0	600	1	1	7000	2	700003	1
700003	100213.0	4	23#0.13#2#1	3.0	600	1	1	7000	3	700004	1
700004	100213.0	4	23#0.16#2#1	3.0	600	1	1	7000	4	700005	1
700005	100213.0	4	23#0.18#2#1	3.0	600	1	1	7000	5	700006	1
700006	100213.0	4	23#0.2#2#1	3.0	600	1	1	7000	6	700007	1
700007	100213.0	4	23#0.22#2#1	3.0	600	1	1	7000	7	700008	1
700008	100213.0	4	23#0.24#2#1	3.0	600	1	1	7000	8	700009	1
700009	100213.0	4	23#0.26#2#1	3.0	600	1	1	7000	9	700010	1
700010	100213.0	4	23#0.28#2#1	3.0	600	1	1	7000	10	700011	1
700011	100213.0	4	23#0.3#2#1	3.0	600	1	1	7000	11	700012	1
700012	100213.0	4	23#0.32#2#1	3.0	600	1	1	7000	12	0	1
700101	100000.0	4	22#0.08#2#1	3.0	601	1	1	7001	1	700102	1
700102	100000.0	4	22#0.092#2#1	3.0	601	1	1	7001	2	700103	1
700103	100000.0	4	22#0.104#2#1	3.0	601	1	1	7001	3	700104	1
700104	100000.0	4	22#0.116#2#1	3.0	601	1	1	7001	4	700105	1
700105	100000.0	4	22#0.128#2#1	3.0	601	1	1	7001	5	700106	1
700106	100000.0	4	22#0.14#2#1	3.0	601	1	1	7001	6	700107	1
700107	100000.0	4	22#0.152#2#1	3.0	601	1	1	7001	7	700108	1
700108	100000.0	4	22#0.164#2#1	3.0	601	1	1	7001	8	700109	1
700109	100000.0	4	22#0.176#2#1	3.0	601	1	1	7001	9	700110	1
700110	100000.0	4	22#0.188#2#1	3.0	601	1	1	7001	10	700111	1
700111	100000.0	4	22#0.2#2#1	3.0	601	1	1	7001	11	700112	1
700112	100000.0	4	22#0.212#2#1	3.0	601	1	1	7001	12	0	1
710001	200001.0	1	1#1	0.0	7100	1	1	7100	1	0	0
710103	210001.0	1	8#1	1.0	7101	1	1	7101	3	0	1
710303	200000.0	1#4	3#1|22#0.2#2#3	3.0	7102	1	2	7102	3	0	3
910111	200211.0	1#211#261	2.6#2|1#1#22#3#0.05#1|0.05#2#1#1#1	3.0	701	1	1	91011	1	910112	0
910112	200211.0	1#211#261	3.12#2|1#1#22#3#0.1#1|0.05#2#1#1#1	3.0	701	1	1	91011	2	910113	0
910113	200211.0	1#211#261	3.74#2|1#1#22#3#0.15#1|0.05#2#1#1#1	3.0	701	1	1	91011	3	910114	0
910114	200211.0	1#211#261	4.49#2|1#1#22#3#0.2#1|0.05#2#1#1#1	3.0	701	1	1	91011	4	910115	0
910115	200211.0	1#211#261	5.29#2|1#1#22#3#0.25#1|0.05#2#1#1#1	3.0	701	1	1	91011	5	0	0
910211	100211.0	293	12#0.48#12#0.06#0.3#0.2	3.0	702	1	1	91021	1	910212	0
910212	100211.0	293	12#0.58#12#0.07#0.3#0.2	3.0	702	1	1	91021	2	910213	0
910213	100211.0	293	12#0.69#12#0.08#0.3#0.2	3.0	702	1	1	91021	3	910214	0
910214	100211.0	293	12#0.83#12#0.09#0.3#0.2	3.0	702	1	1	91021	4	910215	0
910215	100211.0	293	12#1#12#0.1#0.3#0.2	3.0	702	1	1	91021	5	0	0
910311	100321.0	211	1#1#9#1#0.05#2	3.0	703	1	1	91031	1	910312	0
910312	100321.0	211	1#1#9#1#0.07#2	3.0	703	1	1	91031	2	910313	0
910313	100321.0	211	1#1#9#1#0.01#2	3.0	703	1	1	91031	3	910314	0
910314	100321.0	211	1#1#9#1#0.11#2	3.0	703	1	1	91031	4	910315	0
910315	100321.0	211	1#1#9#1#0.13#2	3.0	703	1	1	91031	5	0	0
910411	200003.0	1#254	1.62#1|0.1#1#2#3#0.1#2	3.0	704	1	1	91041	1	910412	0
910412	200003.0	1#254	1.94#1|0.1#1#2#3#0.13#2	3.0	704	1	1	91041	2	910413	0
910413	200003.0	1#254	2.33#1|0.1#1#2#3#0.16#2	3.0	704	1	1	91041	3	910414	0
910414	200003.0	1#254	2.8#1|0.1#1#2#3#0.19#2	3.0	704	1	1	91041	4	910415	0
910415	200003.0	1#254	3.36#1|0.1#1#2#3#0.22#2	3.0	704	1	1	91041	5	0	0
910511	200211.0	1#3	3.08#1|0.05#1#1	3.0	705	1	1	91051	1	910512	0
910512	200211.0	1#3	3.7#1|0.08#1#1	3.0	705	1	1	91051	2	910513	0
910513	200211.0	1#3	4.44#1|0.11#1#1	3.0	705	1	1	91051	3	910514	0
910514	200211.0	1#3	5.32#1|0.14#1#1	3.0	705	1	1	91051	4	910515	0
910515	200211.0	1#3	6.39#1|0.17#1#1	3.0	705	1	1	91051	5	0	0
910611	100213.0	293#212	12#0.29#12#0.04#0.3#0.5|1#1#15#1#0.05#6#1#0.05#2	3.0	706	1	1	91061	1	910612	0
910612	100213.0	293#212	12#0.35#12#0.045#0.3#0.5|1#1#15#1#0.07#6#1#0.07#2	3.0	706	1	1	91061	2	910613	0
910613	100213.0	293#212	12#0.42#12#0.05#0.3#0.5|1#1#15#1#0.09#6#1#0.09#2	3.0	706	1	1	91061	3	910614	0
910614	100213.0	293#212	12#0.5#12#0.055#0.3#0.5|1#1#15#1#0.11#6#1#0.11#2	3.0	706	1	1	91061	4	910615	0
910615	100213.0	293#212	12#0.6#12#0.06#0.3#0.5|1#1#15#1#0.13#6#1#0.13#2	3.0	706	1	1	91061	5	0	0
910711	200003.0	1#230#254	1.73#2|1#0.25#8#1|0.1#1#1#4#0.1#2	3.0	707	1	1	91071	1	910712	0
910712	200003.0	1#230#254	2.08#2|1#0.25#8#1|0.15#1#1#4#0.1#2	3.0	707	1	1	91071	2	910713	0
910713	200003.0	1#230#254	2.49#2|1#0.25#8#1|0.2#1#1#4#0.1#2	3.0	707	1	1	91071	3	910714	0
910714	200003.0	1#230#254	2.99#2|1#0.25#8#1|0.25#1#1#4#0.1#2	3.0	707	1	1	91071	4	910715	0
910715	200003.0	1#230#254	3.59#2|1#0.25#8#1|0.3#1#1#4#0.1#2	3.0	707	1	1	91071	5	0	0
910811	200003.0	291#1#261	4#5#1#6#3#0.2|1.9#2|0.3#5#12#0.07#2	3.0	708	1	1	91081	1	910812	0
910812	200003.0	291#1#261	4#5#1#6#3#0.2|2.28#2|0.4#5#12#0.07#2	3.0	708	1	1	91081	2	910813	0
910813	200003.0	291#1#261	4#5#1#6#3#0.2|2.74#2|0.5#5#12#0.07#2	3.0	708	1	1	91081	3	910814	0
910814	200003.0	291#1#261	4#5#1#6#3#0.2|3.28#2|0.6#5#12#0.07#2	3.0	708	1	1	91081	4	910815	0
910815	200003.0	291#1#261	4#5#1#6#3#0.2|3.94#2|0.7#5#12#0.07#2	3.0	708	1	1	91081	5	0	0
910911	200211.0	281	4.29#1#1.0	3.0	709	1	1	91091	1	910912	0
910912	200211.0	281	5.15#1#1.0	3.0	709	1	1	91091	2	910913	0
910913	200211.0	281	6.18#1#1.0	3.0	709	1	1	91091	3	910914	0
910914	200211.0	281	7.41#1#1.0	3.0	709	1	1	91091	4	910915	0
910915	200211.0	281	8.9#1#1.0	3.0	709	1	1	91091	5	0	0
911011	200322|100322	211#268|212#292	1#1#9#3#0.05#2|1#2#1#0.3|1#1#1#2#0.05#5#1#0.05#2|1#1#1#1#1#0.05#2	3.0	710	1	1	91101	1	911012	0
911012	200322|100322	211#268|212#292	1#1#9#3#0.07#2|1#2#1#0.3|1#1#1#2#0.05#5#1#0.06#2|1#1#1#1#1#0.06#2	3.0	710	1	1	91101	2	911013	0
911013	200322|100322	211#268|212#292	1#1#9#3#0.09#2|1#2#1#0.3|1#1#1#2#0.05#5#1#0.07#2|1#1#1#1#1#0.07#2	3.0	710	1	1	91101	3	911014	0
911014	200322|100322	211#268|212#292	1#1#9#3#0.11#2|1#2#1#0.3|1#1#1#2#0.05#5#1#0.08#2|1#1#1#1#1#0.08#2	3.0	710	1	1	91101	4	911015	0
911015	200322|100322	211#268|212#292	1#1#9#3#0.13#2|1#2#1#0.3|1#1#1#2#0.05#5#1#0.1#2|1#1#1#1#1#0.10#2	3.0	710	1	1	91101	5	911016	0
911016	200322|100322	211#268|212#292	1#1#9#3#0.14#2|1#2#1#0.3|1#1#1#2#0.05#5#1#0.11#2|1#1#1#1#1#0.11#2	3.0	710	1	1	91101	6	0	0
911111	200000|100000	1|292	2.06#1|1#1#4#1#4#0.1#2	3.0	711	1	1	91111	1	911112	0
911112	200000|100000	1|292	2.47#1|1#1#4#1#4#0.14#2	3.0	711	1	1	91111	2	911113	0
911113	200000|100000	1|292	2.97#1|1#1#4#1#4#0.18#2	3.0	711	1	1	91111	3	911114	0
911114	200000|100000	1|292	3.56#1|1#1#4#1#4#0.22#2	3.0	711	1	1	91111	4	911115	0
911115	200000|100000	1|292	4.27#1|1#1#4#1#4#0.26#2	3.0	711	1	1	91111	5	911116	0
911116	200000|100000	1|292	4.49#1|1#1#4#1#4#0.28#2	3.0	711	1	1	91111	6	0	0
911211	200000.0	282#3	2.9#8.7#2|0.2#1#1	3.0	712	1	1	91121	1	911212	0
911212	200000.0	282#3	3.47#10.4#2|0.25#1#1	3.0	712	1	1	91121	2	911213	0
911213	200000.0	282#3	6.25#12.5#2|0.3#1#1	3.0	712	1	1	91121	3	911214	0
911214	200000.0	282#3	7.5#15.0#2|0.35#1#1	3.0	712	1	1	91121	4	911215	0
911215	200000.0	282#3	9.03#18.05#2|0.4#1#1	3.0	712	1	1	91121	5	911216	0
911216	200000.0	282#3	9.48#18.95#2|0.4#1#1	3.0	712	1	1	91121	6	0	0
911311	200000.0	283	2.06#1#0.05#1#1	3.0	713	1	1	91131	1	911312	0
911312	200000.0	283	2.47#1#0.05#1#1	3.0	713	1	1	91131	2	911313	0
911313	200000.0	283	2.97#1#0.05#1#1	3.0	713	1	1	91131	3	911314	0
911314	200000.0	283	3.56#1#0.05#1#1	3.0	713	1	1	91131	4	911315	0
911315	200000.0	283	4.27#1#0.05#1#1	3.0	713	1	1	91131	5	911316	0
911316	200000.0	283	4.49#1#0.05#1#1	3.0	713	1	1	91131	6	0	0
911411	100000.0	294	0.3#12#0.1#1#12#0.26#12#0.03	3.0	714	1	1	91141	1	911412	0
911412	100000.0	294	0.3#12#0.1#1#12#0.32#12#0.035	3.0	714	1	1	91141	2	911413	0
911413	100000.0	294	0.3#12#0.1#1#12#0.38#12#0.04	3.0	714	1	1	91141	3	911414	0
911414	100000.0	294	0.3#12#0.1#1#12#0.44#12#0.045	3.0	714	1	1	91141	4	911415	0
911415	100000.0	294	0.3#12#0.1#1#12#0.50#12#0.05	3.0	714	1	1	91141	5	911416	0
911416	100000.0	294	0.3#12#0.1#1#12#0.53#12#0.053	3.0	714	1	1	91141	6	0	0
911511	210001.0	284	7.23#2#2.07#2	3.0	715	1	1	91151	1	911512	0
911512	210001.0	284	8.68#2#2.48#2	3.0	715	1	1	91151	2	911513	0
911513	210001.0	284	10.41#2#2.97#2	3.0	715	1	1	91151	3	911514	0
911514	210001.0	284	12.49#2#3.57#2	3.0	715	1	1	91151	4	911515	0
911515	210001.0	284	14.99#2#4.28#2	3.0	715	1	1	91151	5	911516	0
911516	210001.0	284	15.74#2#4.5#2	3.0	715	1	1	91151	6	0	0
911611	200000|100000	292|292	1#1#4#3#4#0.1#2|1#1#4#1#4#0.1#2	3.0	716	1	1	91161	1	911612	0
911612	200000|100000	292|292	1#1#4#3#4#0.15#2|1#1#4#1#4#0.15#2	3.0	716	1	1	91161	2	911613	0
911613	200000|100000	292|292	1#1#4#3#4#0.2#2|1#1#4#1#4#0.2#2	3.0	716	1	1	91161	3	911614	0
911614	200000|100000	292|292	1#1#4#3#4#0.25#2|1#1#4#1#4#0.25#2	3.0	716	1	1	91161	4	911615	0
911615	200000|100000	292|292	1#1#4#3#4#0.3#2|1#1#4#1#4#0.3#2	3.0	716	1	1	91161	5	911616	0
911616	200000|100000	292|292	1#1#4#3#4#0.315#2|1#1#4#1#4#0.315#2	3.0	716	1	1	91161	6	0	0
8000831	200003.0	1#242	1.0#2|4#5#0.1#9#1	1.0	2083	1	1	2083	1	20832	3
8000131	400000.0	285	3.18#1#3#0.33#2#2	1.0	3013	1	1	3013	1	30132	3
8010131	200000.0	1#254	1.1#2|1.0#1#1#4#0.15#2	1.0	1013	1	1	1013	1	10132	3
8040711	200000.0	1#254	0.89#2|0.3#1#5#4#0.1#3	2.0	4071	1	2	4071	1	40712	1
8040731	200000.0	1#230	1.05#2|5#0.3#1#2	2.0	4073	1	1	4073	1	40732	3
8051512	240000.0	223#1#201	5#22#1#0.03|0.96#1|0.3#3#1#0.15#2	1.0	5151	1	2	5151	2	51513	1
8051532	400000.0	244	6.0#1#1#4	3.0	5153	1	1	5153	2	51533	3
