Id	Name	BackpackOrNot	ItemType	ItemBaseType	PropertyName	Quantity	Isopen	IfResolve	ResolveReward	UseType	RewardGroup	UsePerCount	IsSave	HeroStar	Ifopen	ItemNumlimit	ExtraReward	IsGetShow
749104	1010463	true	10	2	0	5	true	0	 	1	749104	0	1	0	1	99999	null	1
749201	1010460	true	10	2	0	5	true	0	 	1	749201	0	1	0	1	99999	null	1
749202	1010461	true	10	2	0	5	true	0	 	1	749202	0	1	0	1	99999	null	1
749203	1010462	true	10	2	0	5	true	0	 	1	749203	0	1	0	1	99999	null	1
749204	1010463	true	10	2	0	5	true	0	 	1	749204	0	1	0	1	99999	null	1
759001	1010460	true	10	2	0	5	true	0	 	1	759001	0	1	0	1	99999	null	1
759002	1010461	true	10	2	0	5	true	0	 	1	759002	0	1	0	1	99999	null	1
759003	1010462	true	10	2	0	5	true	0	 	1	759003	0	1	0	1	99999	null	1
759004	1010463	true	10	2	0	5	true	0	 	1	759004	0	1	0	1	99999	null	1
759101	1010464	true	10	2	0	5	true	0	 	1	759101	0	1	0	1	99999	null	1
759102	1010465	true	10	2	0	5	true	0	 	1	759102	0	1	0	1	99999	null	1
759103	1010466	true	10	2	0	5	true	0	 	1	759103	0	1	0	1	99999	null	1
759104	1010467	true	10	2	0	5	true	0	 	1	759104	0	1	0	1	99999	null	1
759201	1010464	true	10	2	0	5	true	0	 	1	759201	0	1	0	1	99999	null	1
759202	1010465	true	10	2	0	5	true	0	 	1	759202	0	1	0	1	99999	null	1
759203	1010466	true	10	2	0	5	true	0	 	1	759203	0	1	0	1	99999	null	1
759204	1010467	true	10	2	0	5	true	0	 	1	759204	0	1	0	1	99999	null	1
769001	1010464	true	10	2	0	5	true	0	 	1	769001	0	1	0	1	99999	null	1
769002	1010465	true	10	2	0	5	true	0	 	1	769002	0	1	0	1	99999	null	1
769003	1010466	true	10	2	0	5	true	0	 	1	769003	0	1	0	1	99999	null	1
769004	1010467	true	10	2	0	5	true	0	 	1	769004	0	1	0	1	99999	null	1
769101	1010464	true	10	2	0	5	true	0	 	1	769101	0	1	0	1	99999	null	1
769102	1010465	true	10	2	0	5	true	0	 	1	769102	0	1	0	1	99999	null	1
769103	1010466	true	10	2	0	5	true	0	 	1	769103	0	1	0	1	99999	null	1
769104	1010467	true	10	2	0	5	true	0	 	1	769104	0	1	0	1	99999	null	1
769201	1010464	true	10	2	0	5	true	0	 	1	769201	0	1	0	1	99999	null	1
769202	1010465	true	10	2	0	5	true	0	 	1	769202	0	1	0	1	99999	null	1
769203	1010466	true	10	2	0	5	true	0	 	1	769203	0	1	0	1	99999	null	1
769204	1010467	true	10	2	0	5	true	0	 	1	769204	0	1	0	1	99999	null	1
779001	1010464	true	10	2	0	5	true	0	 	1	779001	0	1	0	1	99999	null	1
779002	1010465	true	10	2	0	5	true	0	 	1	779002	0	1	0	1	99999	null	1
779003	1010466	true	10	2	0	5	true	0	 	1	779003	0	1	0	1	99999	null	1
779004	1010467	true	10	2	0	5	true	0	 	1	779004	0	1	0	1	99999	null	1
779101	1010464	true	10	2	0	5	true	0	 	1	779101	0	1	0	1	99999	null	1
779102	1010465	true	10	2	0	5	true	0	 	1	779102	0	1	0	1	99999	null	1
779103	1010466	true	10	2	0	5	true	0	 	1	779103	0	1	0	1	99999	null	1
779104	1010467	true	10	2	0	5	true	0	 	1	779104	0	1	0	1	99999	null	1
779201	1010464	true	10	2	0	5	true	0	 	1	779201	0	1	0	1	99999	null	1
779202	1010465	true	10	2	0	5	true	0	 	1	779202	0	1	0	1	99999	null	1
779203	1010466	true	10	2	0	5	true	0	 	1	779203	0	1	0	1	99999	null	1
779204	1010467	true	10	2	0	5	true	0	 	1	779204	0	1	0	1	99999	null	1
789001	1010464	true	10	2	0	5	true	0	 	1	789001	0	1	0	1	99999	null	1
789002	1010465	true	10	2	0	5	true	0	 	1	789002	0	1	0	1	99999	null	1
789003	1010466	true	10	2	0	5	true	0	 	1	789003	0	1	0	1	99999	null	1
789004	1010467	true	10	2	0	5	true	0	 	1	789004	0	1	0	1	99999	null	1
789101	1010464	true	10	2	0	5	true	0	 	1	789101	0	1	0	1	99999	null	1
789102	1010465	true	10	2	0	5	true	0	 	1	789102	0	1	0	1	99999	null	1
789103	1010466	true	10	2	0	5	true	0	 	1	789103	0	1	0	1	99999	null	1
789104	1010467	true	10	2	0	5	true	0	 	1	789104	0	1	0	1	99999	null	1
789201	1010468	true	10	2	0	5	true	0	 	1	789201	0	1	0	1	99999	null	1
789202	1010469	true	10	2	0	5	true	0	 	1	789202	0	1	0	1	99999	null	1
789203	1010470	true	10	2	0	5	true	0	 	1	789203	0	1	0	1	99999	null	1
789204	1010471	true	10	2	0	5	true	0	 	1	789204	0	1	0	1	99999	null	1
799001	1010468	true	10	2	0	5	true	0	 	1	799001	0	1	0	1	99999	null	1
799002	1010469	true	10	2	0	5	true	0	 	1	799002	0	1	0	1	99999	null	1
799003	1010470	true	10	2	0	5	true	0	 	1	799003	0	1	0	1	99999	null	1
799004	1010471	true	10	2	0	5	true	0	 	1	799004	0	1	0	1	99999	null	1
799101	1010468	true	10	2	0	5	true	0	 	1	799101	0	1	0	1	99999	null	1
799102	1010469	true	10	2	0	5	true	0	 	1	799102	0	1	0	1	99999	null	1
799103	1010470	true	10	2	0	5	true	0	 	1	799103	0	1	0	1	99999	null	1
799104	1010471	true	10	2	0	5	true	0	 	1	799104	0	1	0	1	99999	null	1
799201	1010468	true	10	2	0	5	true	0	 	1	799201	0	1	0	1	99999	null	1
799202	1010469	true	10	2	0	5	true	0	 	1	799202	0	1	0	1	99999	null	1
799203	1010470	true	10	2	0	5	true	0	 	1	799203	0	1	0	1	99999	null	1
799204	1010471	true	10	2	0	5	true	0	 	1	799204	0	1	0	1	99999	null	1
809001	1010468	true	10	2	0	5	true	0	 	1	809001	0	1	0	1	99999	null	1
809002	1010469	true	10	2	0	5	true	0	 	1	809002	0	1	0	1	99999	null	1
809003	1010470	true	10	2	0	5	true	0	 	1	809003	0	1	0	1	99999	null	1
809004	1010471	true	10	2	0	5	true	0	 	1	809004	0	1	0	1	99999	null	1
809101	1010468	true	10	2	0	5	true	0	 	1	809101	0	1	0	1	99999	null	1
809102	1010469	true	10	2	0	5	true	0	 	1	809102	0	1	0	1	99999	null	1
809103	1010470	true	10	2	0	5	true	0	 	1	809103	0	1	0	1	99999	null	1
809104	1010471	true	10	2	0	5	true	0	 	1	809104	0	1	0	1	99999	null	1
809201	1010468	true	10	2	0	5	true	0	 	1	809201	0	1	0	1	99999	null	1
809202	1010469	true	10	2	0	5	true	0	 	1	809202	0	1	0	1	99999	null	1
809203	1010470	true	10	2	0	5	true	0	 	1	809203	0	1	0	1	99999	null	1
809204	1010471	true	10	2	0	5	true	0	 	1	809204	0	1	0	1	99999	null	1
819001	1010468	true	10	2	0	5	true	0	 	1	819001	0	1	0	1	99999	null	1
819002	1010469	true	10	2	0	5	true	0	 	1	819002	0	1	0	1	99999	null	1
819003	1010470	true	10	2	0	5	true	0	 	1	819003	0	1	0	1	99999	null	1
819004	1010471	true	10	2	0	5	true	0	 	1	819004	0	1	0	1	99999	null	1
819101	1010468	true	10	2	0	5	true	0	 	1	819101	0	1	0	1	99999	null	1
819102	1010469	true	10	2	0	5	true	0	 	1	819102	0	1	0	1	99999	null	1
819103	1010470	true	10	2	0	5	true	0	 	1	819103	0	1	0	1	99999	null	1
819104	1010471	true	10	2	0	5	true	0	 	1	819104	0	1	0	1	99999	null	1
819201	1010468	true	10	2	0	5	true	0	 	1	819201	0	1	0	1	99999	null	1
819202	1010469	true	10	2	0	5	true	0	 	1	819202	0	1	0	1	99999	null	1
819203	1010470	true	10	2	0	5	true	0	 	1	819203	0	1	0	1	99999	null	1
819204	1010471	true	10	2	0	5	true	0	 	1	819204	0	1	0	1	99999	null	1
20001	1010519	false	29	0	0	6	false	0	 	0	0	0	1	0	1	9999999	null	1
20002	1010520	false	29	0	0	5	false	0	 	0	0	0	1	0	1	9999999	null	1
20003	1010521	false	29	0	0	4	false	0	 	0	0	0	1	0	1	9999999	null	1
20004	1010522	false	29	0	0	6	false	0	 	0	0	0	1	0	1	9999999	null	1
20005	1010523	false	29	0	0	5	false	0	 	0	0	0	1	0	1	9999999	null	1
20006	1010524	false	29	0	0	4	false	0	 	0	0	0	1	0	1	9999999	null	1
20007	1010525	false	29	0	0	5	false	0	 	0	0	0	1	0	1	9999999	null	1
20008	1010526	false	29	0	0	5	false	0	 	0	0	0	1	0	1	9999999	null	1
20009	1010527	false	29	0	0	5	false	0	 	0	0	0	1	0	1	9999999	null	1
20010	1010528	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20011	1010529	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20012	1010530	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20013	1010531	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20014	1010532	false	29	0	0	6	false	0	 	0	0	0	1	0	1	999999	null	1
50801	1010533	false	29	0	0	6	false	0	 	0	0	0	1	0	1	999999	null	1
50802	1010534	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
50803	1010535	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20015	1010536	false	29	0	0	6	false	0	 	0	0	0	1	0	1	999999	null	1
20016	1010537	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20017	1010538	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20018	1011702	false	29	0	0	6	false	0	 	0	0	0	1	0	1	999999	null	1
20019	1011703	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20020	1011704	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20021	1011705	false	29	0	0	6	false	0	 	0	0	0	1	0	1	999999	null	1
20022	1011706	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20023	1011707	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20024	1011708	false	29	0	0	6	false	0	 	0	0	0	1	0	1	999999	null	1
20025	1011709	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20026	1011710	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20027	1010539	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20028	1010540	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20029	1010541	false	29	0	0	5	false	0	 	0	0	0	1	0	1	999999	null	1
20030	1010542	false	29	0	0	4	false	0	 	0	0	0	1	0	1	999999	null	1
20031	1010543	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20061	1011753	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20062	1011754	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20063	1011755	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20064	1011756	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20065	1011757	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20066	1011758	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20067	1011759	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20068	1011760	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20069	1011761	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20070	1011762	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20071	1011763	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20072	1011764	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20073	1011765	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20074	1011766	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20075	1011767	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
20076	1011768	false	29	0	0	3	false	0	 	0	0	0	1	0	1	999999	null	1
80000	1010544	false	11	0	0	0	false	0	 	0	0	0	0	null	1	1	null	1
80001	1010545	false	11	0	0	0	false	0	 	0	0	0	0	null	1	1	null	1
80002	1010546	false	11	0	0	0	false	0	 	0	0	0	0	null	1	1	null	1
80003	1010547	false	11	0	0	6	false	0	 	0	0	0	0	null	1	1	null	1
80008	1010526	false	11	0	0	5	false	0	 	0	0	0	0	null	1	1	null	1
80009	1010548	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80010	1010549	false	11	0	0	4	false	0	 	0	0	0	0	null	1	1	null	1
80011	1010550	false	11	0	0	5	false	0	 	0	0	0	0	null	1	1	null	1
80012	1010551	false	11	0	0	6	false	0	 	0	0	0	0	null	1	1	null	1
80051	1011801	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80052	1011802	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80053	1011803	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80054	1011804	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80055	1011805	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80056	1011806	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80057	1011807	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80058	1011808	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80059	1011809	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80060	1011810	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80061	1011811	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80062	1011812	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80063	1011813	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80064	1011814	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80065	1011815	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
80066	1011816	false	11	0	0	3	false	0	 	0	0	0	0	null	1	1	null	1
801001	1010639	true	25	7	0	2	false	1	801000#2	0	0	0	1	0	1	9999999	null	1
801002	1010639	true	25	7	0	3	false	1	801000#6	0	0	0	1	0	1	9999999	null	1
801003	1010639	true	25	7	0	4	false	1	801000#18	0	0	0	1	0	1	9999999	null	1
801004	1010639	true	25	7	0	5	false	1	801003#1|801000#36	0	0	0	1	0	1	9999999	null	1
801005	1010639	true	25	7	0	5	false	1	801004#1|801000#36	0	0	0	1	0	1	9999999	null	1
801006	1010639	true	25	7	0	5	false	1	801004#1|801000#90	0	0	0	1	0	1	9999999	null	1
801007	1010639	true	25	7	0	5	false	1	801004#2|801000#108	0	0	0	1	0	1	9999999	null	1
801008	1010639	true	25	7	0	5	false	1	801004#3|801000#144	0	0	0	1	0	1	9999999	null	1
801009	1010639	true	25	7	0	5	false	1	801004#4|801000#198	0	0	0	1	0	1	9999999	null	1
801010	1010639	true	25	7	0	5	false	1	801004#6|801000#216	0	0	0	1	0	1	9999999	null	1
801011	1010639	true	25	7	0	5	false	1	801004#8|801000#252	0	0	0	1	0	1	9999999	null	1
801012	1010639	true	25	7	0	5	false	1	801004#10|801000#306	0	0	0	1	0	1	9999999	null	1
801013	1010639	true	25	7	0	5	false	1	801004#13|801000#324	0	0	0	1	0	1	9999999	null	1
801014	1010639	true	25	7	0	5	false	1	801004#17|801000#342	0	0	0	1	0	1	9999999	null	1
802001	1010639	true	25	7	0	2	false	1	801000#2	0	0	0	1	0	1	9999999	null	1
802002	1010639	true	25	7	0	3	false	1	801000#6	0	0	0	1	0	1	9999999	null	1
802003	1010639	true	25	7	0	4	false	1	801000#18	0	0	0	1	0	1	9999999	null	1
802004	1010639	true	25	7	0	5	false	1	802003#1|801000#36	0	0	0	1	0	1	9999999	null	1
802005	1010639	true	25	7	0	5	false	1	802004#1|801000#36	0	0	0	1	0	1	9999999	null	1
802006	1010639	true	25	7	0	5	false	1	802004#1|801000#90	0	0	0	1	0	1	9999999	null	1
802007	1010639	true	25	7	0	5	false	1	802004#2|801000#108	0	0	0	1	0	1	9999999	null	1
802008	1010639	true	25	7	0	5	false	1	802004#3|801000#144	0	0	0	1	0	1	9999999	null	1
802009	1010639	true	25	7	0	5	false	1	802004#4|801000#198	0	0	0	1	0	1	9999999	null	1
802010	1010639	true	25	7	0	5	false	1	802004#6|801000#216	0	0	0	1	0	1	9999999	null	1
802011	1010639	true	25	7	0	5	false	1	802004#8|801000#252	0	0	0	1	0	1	9999999	null	1
802012	1010639	true	25	7	0	5	false	1	802004#10|801000#306	0	0	0	1	0	1	9999999	null	1
802013	1010639	true	25	7	0	5	false	1	802004#13|801000#324	0	0	0	1	0	1	9999999	null	1
802014	1010639	true	25	7	0	5	false	1	802004#17|801000#342	0	0	0	1	0	1	9999999	null	1
803001	1010639	true	25	7	0	2	false	1	801000#2	0	0	0	1	0	1	9999999	null	1
803002	1010639	true	25	7	0	3	false	1	801000#6	0	0	0	1	0	1	9999999	null	1
803003	1010639	true	25	7	0	4	false	1	801000#18	0	0	0	1	0	1	9999999	null	1
803004	1010639	true	25	7	0	5	false	1	803003#1|801000#36	0	0	0	1	0	1	9999999	null	1
803005	1010639	true	25	7	0	5	false	1	803004#1|801000#36	0	0	0	1	0	1	9999999	null	1
803006	1010639	true	25	7	0	5	false	1	803004#1|801000#90	0	0	0	1	0	1	9999999	null	1
803007	1010639	true	25	7	0	5	false	1	803004#2|801000#108	0	0	0	1	0	1	9999999	null	1
803008	1010639	true	25	7	0	5	false	1	803004#3|801000#144	0	0	0	1	0	1	9999999	null	1
803009	1010639	true	25	7	0	5	false	1	803004#4|801000#198	0	0	0	1	0	1	9999999	null	1
803010	1010639	true	25	7	0	5	false	1	803004#6|801000#216	0	0	0	1	0	1	9999999	null	1
803011	1010639	true	25	7	0	5	false	1	803004#8|801000#252	0	0	0	1	0	1	9999999	null	1
803012	1010639	true	25	7	0	5	false	1	803004#10|801000#306	0	0	0	1	0	1	9999999	null	1
803013	1010639	true	25	7	0	5	false	1	803004#13|801000#324	0	0	0	1	0	1	9999999	null	1
803014	1010639	true	25	7	0	5	false	1	803004#17|801000#342	0	0	0	1	0	1	9999999	null	1
804001	1010639	true	25	7	0	2	false	1	801000#2	0	0	0	1	0	1	9999999	null	1
804002	1010639	true	25	7	0	3	false	1	801000#6	0	0	0	1	0	1	9999999	null	1
804003	1010639	true	25	7	0	4	false	1	801000#18	0	0	0	1	0	1	9999999	null	1
804004	1010639	true	25	7	0	5	false	1	804003#1|801000#36	0	0	0	1	0	1	9999999	null	1
804005	1010639	true	25	7	0	5	false	1	804004#1|801000#36	0	0	0	1	0	1	9999999	null	1
804006	1010639	true	25	7	0	5	false	1	804004#1|801000#90	0	0	0	1	0	1	9999999	null	1
804007	1010639	true	25	7	0	5	false	1	804004#2|801000#108	0	0	0	1	0	1	9999999	null	1
804008	1010639	true	25	7	0	5	false	1	804004#3|801000#144	0	0	0	1	0	1	9999999	null	1
804009	1010639	true	25	7	0	5	false	1	804004#4|801000#198	0	0	0	1	0	1	9999999	null	1
804010	1010639	true	25	7	0	5	false	1	804004#6|801000#216	0	0	0	1	0	1	9999999	null	1
804011	1010639	true	25	7	0	5	false	1	804004#8|801000#252	0	0	0	1	0	1	9999999	null	1
804012	1010639	true	25	7	0	5	false	1	804004#10|801000#306	0	0	0	1	0	1	9999999	null	1
804013	1010639	true	25	7	0	5	false	1	804004#13|801000#324	0	0	0	1	0	1	9999999	null	1
804014	1010639	true	25	7	0	5	false	1	804004#17|801000#342	0	0	0	1	0	1	9999999	null	1
60202	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60203	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60204	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60205	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60206	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60207	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60208	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60209	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60210	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60211	1010639	true	26	2	0	3	false	0	 	0	0	0	1	null	1	99999	null	1
60212	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60213	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60214	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60215	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60216	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60217	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60218	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60219	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60220	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60221	1010639	true	26	2	0	4	false	0	 	0	0	0	1	null	1	99999	null	1
60222	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60223	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60224	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60225	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60226	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60227	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60228	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60229	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60230	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
60231	1010639	true	26	2	0	5	false	0	 	0	0	0	1	null	1	99999	null	1
201001	1010639	false	30	0	0	0	false	0	 	0	0	0	1	null	1	1	null	1
201002	1010639	false	30	0	0	0	false	0	 	0	0	0	1	null	1	1	null	1
201003	1010639	false	30	0	0	0	false	0	 	0	0	0	1	null	1	1	null	1
201004	1010639	false	30	0	0	0	false	0	 	0	0	0	1	null	1	1	null	1
201005	1010639	false	30	0	0	0	false	0	 	0	0	0	1	null	1	1	null	1
201006	1010639	false	30	0	0	0	false	0	 	0	0	0	1	null	1	1	null	1
1	1010640	false	0	0	0	1	false	0	100001	0	0	0	1	null	1	999999999	null	1
5	1010640	true	0	2	0	5	false	0	100001	0	0	0	1	null	1	999999999	null	1
6	1010640	true	0	2	0	5	false	0	100001	0	0	0	1	null	1	999999999	null	1
15	1010640	false	0	0	0	5	false	0	100001	0	0	0	1	null	1	999999999	null	1
21	1010640	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
22	1010640	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
27	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
28	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
29	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
44	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
45	1010640	false	0	0	0	4	false	0	 	0	0	0	0	null	1	999999999	null	1
46	1010640	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
47	1010640	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
48	1010640	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
53	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
54	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
55	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
56	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
66	1010640	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
70	1010640	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
73	1010640	false	0	0	0	5	false	0	 	0	0	0	0	null	1	1	null	1
78	1010640	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
89	1010640	false	0	0	0	6	false	0	 	0	0	0	1	null	1	1	null	1
90	1010640	false	0	0	0	6	false	0	 	0	0	0	1	null	1	999999999	null	1
1201	1010640	true	0	2	0	1	false	0	 	0	0	0	1	null	1	999999999	null	1
14	1010645	false	0	0	0	4	false	0	100001	0	0	0	1	null	1	999999999999	null	1
16	1010646	false	0	0	0	5	false	0	100001	0	0	0	1	null	1	999999999999	null	1
6000124	1010831	false	0	0	0	4	false	0	 	0	0	0	1	null	0	999999999	null	1
17	1010647	false	0	0	0	4	false	0	100001	0	0	0	1	null	1	999999999999	null	1
18	1010648	false	0	0	0	3	false	0	100001	0	0	0	1	null	1	999999999	null	1
91	1010679	true	0	2	0	4	false	0	 	0	0	0	1	null	0	999999999	null	1
69	1010666	false	0	0	0	4	false	0	100001	0	0	0	1	null	1	999999999	null	1
19	1010649	true	0	2	0	5	false	0	100001	0	0	0	1	null	1	999999999	null	1
94	1010682	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
20	1010650	true	0	2	0	6	false	0	100001	0	0	0	1	null	1	999999999	null	1
92	1010680	true	0	2	0	5	false	0	 	0	0	0	1	null	0	999999999	null	1
23	1010651	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
24	1010652	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
77	1010670	false	0	0	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
86	1010676	true	0	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
26	1010653	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
30	1010654	false	0	0	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
31	1010655	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
43	1010657	false	0	0	0	5	false	0	 	0	0	0	0	null	1	999999999	null	1
33	1010656	false	0	0	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
60	1010658	true	0	2	0	4	false	0	100001	0	0	0	1	null	1	999999999	null	1
61	1010659	true	0	2	0	5	false	0	100001	0	0	0	1	null	1	999999999	null	1
62	1010660	false	0	0	0	4	false	0	 	0	0	0	1	null	1	1	null	1
63	1010661	false	0	0	0	5	false	0	 	0	0	0	1	null	1	1	null	1
64	1010662	true	12	2	0	5	false	0	 	0	0	0	1	null	1	999999999	null	1
65	1010663	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
67	1010664	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
68	1010665	false	0	0	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
71	1010667	false	0	0	0	6	false	0	 	0	0	0	1	null	1	999999999	null	1
72	1010668	false	0	0	0	6	false	0	 	0	0	0	1	null	1	999999999	null	1
79	1010671	false	0	0	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
80	1010672	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
83	1010675	false	0	0	0	4	false	0	 	0	0	0	1	null	1	2	null	1
87	1010677	true	0	2	0	6	false	0	 	0	0	0	1	null	1	999999999	null	1
96	1010684	false	0	0	0	5	false	0	 	0	0	0	1	null	0	999999999	null	1
7	1010643	false	0	0	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
74	1010669	true	0	2	0	4	false	0	 	0	0	0	1	null	1	999999999	null	1
