Id	MapId	GameType	GameCount	MonsterPoint	BossMapPointId	NormalEnergy	RandomStore	BoxReward	BoxPosition	GameType1	GameType2	GameType3
10005	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2006001#100|2006002#100|2006003#100|2006004#100|2006005#100|2006006#100|2006007#100|2006008#100	2006000	25	1#700|2#290|3#10	72001#2,16#20,6000110#20,14#32500	3#11|5#7|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10010	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2011001#100|2011002#100|2011003#100|2011004#100|2011005#100|2011006#100|2011007#100|2011008#100	2011000	25	1#700|2#290|3#10	6000110#25,14#35000,72001#2,16#30	3#11|5#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10015	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2016001#100|2016002#100|2016003#100|2016004#100|2016005#100|2016006#100|2016007#100|2016008#100	2016000	25	1#700|2#290|3#10	16#30,14#37500,6000110#25,72001#2	3#11|4#8|5#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10020	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2021001#100|2021002#100|2021003#100|2021004#100|2021005#100|2021006#100|2021007#100|2021008#100	2021000	25	1#700|2#290|3#10	14#40000,16#40,72001#3,6000110#30	5#9|2#8|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10025	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2026001#100|2026002#100|2026003#100|2026004#100|2026005#100|2026006#100|2026007#100|2026008#100	2026000	25	1#700|2#290|3#10	72001#3,6000110#30,14#42500,16#40	5#9|1#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10030	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2031001#100|2031002#100|2031003#100|2031004#100|2031005#100|2031006#100|2031007#100|2031008#100	2031000	25	1#700|2#290|3#10	6000110#35,14#45000,16#50,72001#3	4#10|2#8|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10035	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2036001#100|2036002#100|2036003#100|2036004#100|2036005#100|2036006#100|2036007#100|2036008#100	2036000	25	1#700|2#290|3#10	16#50,72001#3,14#47500,6000110#35	3#11|5#7|2#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10040	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2041001#100|2041002#100|2041003#100|2041004#100|2041005#100|2041006#100|2041007#100|2041008#100	2041000	25	1#700|2#290|3#10	14#50000,6000110#40,16#50,72001#4	3#11|4#8|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10045	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2046001#100|2046002#100|2046003#100|2046004#100|2046005#100|2046006#100|2046007#100|2046008#100	2046000	25	1#700|2#290|3#10	72001#4,6000110#40,14#52500,16#50	3#11|1#7|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10050	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2051001#100|2051002#100|2051003#100|2051004#100|2051005#100|2051006#100|2051007#100|2051008#100	2051000	25	1#700|2#290|3#10	6000110#45,16#50,72001#4,14#55000	2#10|2#8|1#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10055	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2056001#100|2056002#100|2056003#100|2056004#100|2056005#100|2056006#100|2056007#100|2056008#100	2056000	25	1#700|2#290|3#10	16#50,72001#4,14#57500,6000110#45	2#10|1#7|2#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10060	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2061001#100|2061002#100|2061003#100|2061004#100|2061005#100|2061006#100|2061007#100|2061008#100	2061000	25	1#700|2#290|3#10	14#60000,72001#5,16#50,6000110#50	3#11|5#7|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10065	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2066001#100|2066002#100|2066003#100|2066004#100|2066005#100|2066006#100|2066007#100|2066008#100	2066000	25	1#700|2#290|3#10	72001#5,16#50,6000110#50,14#62500	5#9|1#7|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10070	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2071001#100|2071002#100|2071003#100|2071004#100|2071005#100|2071006#100|2071007#100|2071008#100	2071000	25	1#700|2#290|3#10	6000110#55,14#65000,16#50,72001#5	1#9|4#8|4#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10075	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2076001#100|2076002#100|2076003#100|2076004#100|2076005#100|2076006#100|2076007#100|2076008#100	2076000	25	1#700|2#290|3#10	16#50,14#67500,6000110#55,72001#5	1#9|2#8|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10080	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2081001#100|2081002#100|2081003#100|2081004#100|2081005#100|2081006#100|2081007#100|2081008#100	2081000	25	1#700|2#290|3#10	14#70000,16#50,6000110#60,72001#6	1#9|1#7|4#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10085	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2086001#100|2086002#100|2086003#100|2086004#100|2086005#100|2086006#100|2086007#100|2086008#100	2086000	25	1#700|2#290|3#10	72001#6,6000110#60,14#72500,16#50	4#10|4#8|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10090	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2091001#100|2091002#100|2091003#100|2091004#100|2091005#100|2091006#100|2091007#100|2091008#100	2091000	25	1#700|2#290|3#10	6000110#65,14#75000,72001#6,16#50	1#9|5#7|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10095	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2096001#100|2096002#100|2096003#100|2096004#100|2096005#100|2096006#100|2096007#100|2096008#100	2096000	25	1#700|2#290|3#10	16#50,72001#6,6000110#65,14#77500	1#9|1#7|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10100	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2101001#100|2101002#100|2101003#100|2101004#100|2101005#100|2101006#100|2101007#100|2101008#100	2101000	25	1#700|2#290|3#10	14#80000,6000110#70,72001#7,16#50	5#9|1#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10105	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2106001#100|2106002#100|2106003#100|2106004#100|2106005#100|2106006#100|2106007#100|2106008#100	2106000	25	1#700|2#290|3#10	72001#7,6000110#70,16#50,14#82500	1#9|4#8|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10110	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2111001#100|2111002#100|2111003#100|2111004#100|2111005#100|2111006#100|2111007#100|2111008#100	2111000	25	1#700|2#290|3#10	6000110#75,16#50,72001#7,14#85000	3#11|4#8|5#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10115	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2116001#100|2116002#100|2116003#100|2116004#100|2116005#100|2116006#100|2116007#100|2116008#100	2116000	25	1#700|2#290|3#10	16#50,72001#7,14#87500,6000110#75	2#10|2#8|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10120	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2121001#100|2121002#100|2121003#100|2121004#100|2121005#100|2121006#100|2121007#100|2121008#100	2121000	25	1#700|2#290|3#10	14#90000,72001#8,6000110#80,16#50	2#10|5#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10125	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2126001#100|2126002#100|2126003#100|2126004#100|2126005#100|2126006#100|2126007#100|2126008#100	2126000	25	1#700|2#290|3#10	72001#8,16#50,6000110#80,14#92500	3#11|5#7|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10130	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2131001#100|2131002#100|2131003#100|2131004#100|2131005#100|2131006#100|2131007#100|2131008#100	2131000	25	1#700|2#290|3#10	6000110#85,14#95000,72001#8,16#50	2#10|4#8|2#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10135	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2136001#100|2136002#100|2136003#100|2136004#100|2136005#100|2136006#100|2136007#100|2136008#100	2136000	25	1#700|2#290|3#10	16#50,14#97500,6000110#85,72001#8	3#11|2#8|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10140	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2141001#100|2141002#100|2141003#100|2141004#100|2141005#100|2141006#100|2141007#100|2141008#100	2141000	25	1#700|2#290|3#10	14#100000,16#50,72001#9,6000110#90	5#9|5#7|2#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10145	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2146001#100|2146002#100|2146003#100|2146004#100|2146005#100|2146006#100|2146007#100|2146008#100	2146000	25	1#700|2#290|3#10	72001#9,6000110#90,14#102500,16#50	3#11|5#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10150	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2151001#100|2151002#100|2151003#100|2151004#100|2151005#100|2151006#100|2151007#100|2151008#100	2151000	25	1#700|2#290|3#10	6000110#95,14#105000,16#50,72001#9	4#10|4#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10155	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2156001#100|2156002#100|2156003#100|2156004#100|2156005#100|2156006#100|2156007#100|2156008#100	2156000	25	1#700|2#290|3#10	16#50,72001#9,14#107500,6000110#95	5#9|1#7|1#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10160	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2161001#100|2161002#100|2161003#100|2161004#100|2161005#100|2161006#100|2161007#100|2161008#100	2161000	25	1#700|2#290|3#10	14#110000,6000110#100,16#50,72001#10	4#10|1#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10165	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2166001#100|2166002#100|2166003#100|2166004#100|2166005#100|2166006#100|2166007#100|2166008#100	2166000	25	1#700|2#290|3#10	72001#10,6000110#100,14#112500,16#50	5#9|5#7|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10170	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2171001#100|2171002#100|2171003#100|2171004#100|2171005#100|2171006#100|2171007#100|2171008#100	2171000	25	1#700|2#290|3#10	6000110#105,16#50,72001#10,14#115000	1#9|4#8|5#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10175	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2176001#100|2176002#100|2176003#100|2176004#100|2176005#100|2176006#100|2176007#100|2176008#100	2176000	25	1#700|2#290|3#10	16#50,72001#10,14#117500,6000110#105	1#9|1#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10180	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2181001#100|2181002#100|2181003#100|2181004#100|2181005#100|2181006#100|2181007#100|2181008#100	2181000	25	1#700|2#290|3#10	14#120000,72001#11,16#50,6000110#110	4#10|4#8|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10185	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2186001#100|2186002#100|2186003#100|2186004#100|2186005#100|2186006#100|2186007#100|2186008#100	2186000	25	1#700|2#290|3#10	72001#11,16#50,6000110#110,14#122500	4#10|1#7|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10190	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2191001#100|2191002#100|2191003#100|2191004#100|2191005#100|2191006#100|2191007#100|2191008#100	2191000	25	1#700|2#290|3#10	6000110#115,14#125000,16#50,72001#11	5#9|2#8|2#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10195	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2196001#100|2196002#100|2196003#100|2196004#100|2196005#100|2196006#100|2196007#100|2196008#100	2196000	25	1#700|2#290|3#10	16#50,14#127500,6000110#115,72001#11	3#11|5#7|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
10200	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2200001#100|2200002#100|2200003#100|2200004#100|2200005#100|2200006#100|2200007#100|2200008#100	2200000	25	1#700|2#290|3#10	16#50,72001#11,14#129500,6000110#115	1#9|4#8|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
