Id	Style	Refresh	TriggerRules	InitialEventId	RandomProbability	IsShowFightAbility
2178003	1	2	1	2178003	null	null
2178004	1	2	1	2178004	null	null
2178005	1	2	1	2178005	null	null
2178006	1	2	1	2178006	null	null
2178007	1	2	1	2178007	null	null
2178008	1	2	1	2178008	null	null
2179000	2	2	1	2179000	null	null
2179001	1	2	1	2179001	null	null
2179002	1	2	1	2179002	null	null
2179003	1	2	1	2179003	null	null
2179004	1	2	1	2179004	null	null
2179005	1	2	1	2179005	null	null
2179006	1	2	1	2179006	null	null
2179007	1	2	1	2179007	null	null
2179008	1	2	1	2179008	null	null
2180000	2	2	1	2180000	null	null
2180001	1	2	1	2180001	null	null
2180002	1	2	1	2180002	null	null
2180003	1	2	1	2180003	null	null
2180004	1	2	1	2180004	null	null
2180005	1	2	1	2180005	null	null
2180006	1	2	1	2180006	null	null
2180007	1	2	1	2180007	null	null
2180008	1	2	1	2180008	null	null
2181000	2	2	1	2181000	null	null
2181001	1	2	1	2181001	null	null
2181002	1	2	1	2181002	null	null
2181003	1	2	1	2181003	null	null
2181004	1	2	1	2181004	null	null
2181005	1	2	1	2181005	null	null
2181006	1	2	1	2181006	null	null
2181007	1	2	1	2181007	null	null
2181008	1	2	1	2181008	null	null
2182000	2	2	1	2182000	null	null
2182001	1	2	1	2182001	null	null
2182002	1	2	1	2182002	null	null
2182003	1	2	1	2182003	null	null
2182004	1	2	1	2182004	null	null
2182005	1	2	1	2182005	null	null
2182006	1	2	1	2182006	null	null
2182007	1	2	1	2182007	null	null
2182008	1	2	1	2182008	null	null
2183000	2	2	1	2183000	null	null
2183001	1	2	1	2183001	null	null
2183002	1	2	1	2183002	null	null
2183003	1	2	1	2183003	null	null
2183004	1	2	1	2183004	null	null
2183005	1	2	1	2183005	null	null
2183006	1	2	1	2183006	null	null
2183007	1	2	1	2183007	null	null
2183008	1	2	1	2183008	null	null
2184000	2	2	1	2184000	null	null
2184001	1	2	1	2184001	null	null
2184002	1	2	1	2184002	null	null
2184003	1	2	1	2184003	null	null
2184004	1	2	1	2184004	null	null
2184005	1	2	1	2184005	null	null
2184006	1	2	1	2184006	null	null
2184007	1	2	1	2184007	null	null
2184008	1	2	1	2184008	null	null
2185000	2	2	1	2185000	null	null
2185001	1	2	1	2185001	null	null
2185002	1	2	1	2185002	null	null
2185003	1	2	1	2185003	null	null
2185004	1	2	1	2185004	null	null
2185005	1	2	1	2185005	null	null
2185006	1	2	1	2185006	null	null
2185007	1	2	1	2185007	null	null
2185008	1	2	1	2185008	null	null
2186000	2	2	1	2186000	null	null
2186001	1	2	1	2186001	null	null
2186002	1	2	1	2186002	null	null
2186003	1	2	1	2186003	null	null
2186004	1	2	1	2186004	null	null
2186005	1	2	1	2186005	null	null
2186006	1	2	1	2186006	null	null
2186007	1	2	1	2186007	null	null
2186008	1	2	1	2186008	null	null
2187000	2	2	1	2187000	null	null
2187001	1	2	1	2187001	null	null
2187002	1	2	1	2187002	null	null
2187003	1	2	1	2187003	null	null
2187004	1	2	1	2187004	null	null
2187005	1	2	1	2187005	null	null
2187006	1	2	1	2187006	null	null
2187007	1	2	1	2187007	null	null
2187008	1	2	1	2187008	null	null
2188000	2	2	1	2188000	null	null
2188001	1	2	1	2188001	null	null
2188002	1	2	1	2188002	null	null
2188003	1	2	1	2188003	null	null
2188004	1	2	1	2188004	null	null
2188005	1	2	1	2188005	null	null
2188006	1	2	1	2188006	null	null
2188007	1	2	1	2188007	null	null
2188008	1	2	1	2188008	null	null
2189000	2	2	1	2189000	null	null
2189001	1	2	1	2189001	null	null
2189002	1	2	1	2189002	null	null
2189003	1	2	1	2189003	null	null
2189004	1	2	1	2189004	null	null
2189005	1	2	1	2189005	null	null
2189006	1	2	1	2189006	null	null
2189007	1	2	1	2189007	null	null
2189008	1	2	1	2189008	null	null
2190000	2	2	1	2190000	null	null
2190001	1	2	1	2190001	null	null
2190002	1	2	1	2190002	null	null
2190003	1	2	1	2190003	null	null
2190004	1	2	1	2190004	null	null
2190005	1	2	1	2190005	null	null
2190006	1	2	1	2190006	null	null
2190007	1	2	1	2190007	null	null
2190008	1	2	1	2190008	null	null
2191000	2	2	1	2191000	null	null
2191001	1	2	1	2191001	null	null
2191002	1	2	1	2191002	null	null
2191003	1	2	1	2191003	null	null
2191004	1	2	1	2191004	null	null
2191005	1	2	1	2191005	null	null
2191006	1	2	1	2191006	null	null
2191007	1	2	1	2191007	null	null
2191008	1	2	1	2191008	null	null
2192000	2	2	1	2192000	null	null
2192001	1	2	1	2192001	null	null
2192002	1	2	1	2192002	null	null
2192003	1	2	1	2192003	null	null
2192004	1	2	1	2192004	null	null
2192005	1	2	1	2192005	null	null
2192006	1	2	1	2192006	null	null
2192007	1	2	1	2192007	null	null
2192008	1	2	1	2192008	null	null
2193000	2	2	1	2193000	null	null
2193001	1	2	1	2193001	null	null
2193002	1	2	1	2193002	null	null
2193003	1	2	1	2193003	null	null
2193004	1	2	1	2193004	null	null
2193005	1	2	1	2193005	null	null
2193006	1	2	1	2193006	null	null
2193007	1	2	1	2193007	null	null
2193008	1	2	1	2193008	null	null
2194000	2	2	1	2194000	null	null
2194001	1	2	1	2194001	null	null
2194002	1	2	1	2194002	null	null
2194003	1	2	1	2194003	null	null
2194004	1	2	1	2194004	null	null
2194005	1	2	1	2194005	null	null
2194006	1	2	1	2194006	null	null
2194007	1	2	1	2194007	null	null
2194008	1	2	1	2194008	null	null
2195000	2	2	1	2195000	null	null
2195001	1	2	1	2195001	null	null
2195002	1	2	1	2195002	null	null
2195003	1	2	1	2195003	null	null
2195004	1	2	1	2195004	null	null
2195005	1	2	1	2195005	null	null
2195006	1	2	1	2195006	null	null
2195007	1	2	1	2195007	null	null
2195008	1	2	1	2195008	null	null
2196000	2	2	1	2196000	null	null
2196001	1	2	1	2196001	null	null
2196002	1	2	1	2196002	null	null
2196003	1	2	1	2196003	null	null
2196004	1	2	1	2196004	null	null
2196005	1	2	1	2196005	null	null
2196006	1	2	1	2196006	null	null
2196007	1	2	1	2196007	null	null
2196008	1	2	1	2196008	null	null
2197000	2	2	1	2197000	null	null
2197001	1	2	1	2197001	null	null
2197002	1	2	1	2197002	null	null
2197003	1	2	1	2197003	null	null
2197004	1	2	1	2197004	null	null
2197005	1	2	1	2197005	null	null
2197006	1	2	1	2197006	null	null
2197007	1	2	1	2197007	null	null
2197008	1	2	1	2197008	null	null
2198000	2	2	1	2198000	null	null
2198001	1	2	1	2198001	null	null
2198002	1	2	1	2198002	null	null
2198003	1	2	1	2198003	null	null
2198004	1	2	1	2198004	null	null
2198005	1	2	1	2198005	null	null
2198006	1	2	1	2198006	null	null
2198007	1	2	1	2198007	null	null
2198008	1	2	1	2198008	null	null
2199000	2	2	1	2199000	null	null
2199001	1	2	1	2199001	null	null
2199002	1	2	1	2199002	null	null
2199003	1	2	1	2199003	null	null
2199004	1	2	1	2199004	null	null
2199005	1	2	1	2199005	null	null
2199006	1	2	1	2199006	null	null
2199007	1	2	1	2199007	null	null
2199008	1	2	1	2199008	null	null
2200000	2	2	1	2200000	null	null
2200001	1	2	1	2200001	null	null
2200002	1	2	1	2200002	null	null
2200003	1	2	1	2200003	null	null
2200004	1	2	1	2200004	null	null
2200005	1	2	1	2200005	null	null
2200006	1	2	1	2200006	null	null
2200007	1	2	1	2200007	null	null
2200008	1	2	1	2200008	null	null
4001046	1	3	1	40010461	null	null
4001047	1	3	1	40010471	null	null
4001048	1	3	1	40010481	null	null
4001049	1	3	1	40010491	null	null
4001050	1	3	1	40010501	null	null
4001051	1	3	1	40010511	null	null
4001052	1	3	1	40010521	null	null
4001053	1	3	1	40010531	null	null
4001054	11	3	1	40010541	null	null
