Id	RobotName	RobotLevel	RobotScore	Formation	RoleId	RoleLv	DifferDemonsId	DifferDemonsLv	PoolId
1181	5010001	66	890	4	10043#10062#10041#10074#10004	40	null	0	101
1182	5010001	66	891	1	10013#10081#10057#10059#10075	40	null	0	101
1183	5010001	66	892	2	10044#10006#10074#10008#10021	40	null	0	101
1184	5010001	66	893	3	10023#10037#10022#10074#10059	40	null	0	101
1185	5010001	66	894	4	10062#10043#10020#10041#10057	40	null	0	101
1186	5010001	66	895	5	10081#10062#10009#10014#10030	40	null	0	101
1187	5010001	66	896	6	10026#10007#10045#10002#10069	40	null	0	101
1188	5010001	66	897	1	10081#10026#10065#10014#10073	40	null	0	101
1189	5010001	66	898	2	10081#10043#10082#10031#10060	40	null	0	101
1190	5010001	66	899	3	10038#10013#10062#10074#10075	40	null	0	101
1191	5010001	66	900	4	10043#10062#10041#10074#10004	40	null	0	101
1192	5010001	64	901	1	10013#10081#10057#10059#10075	40	null	0	101
1193	5010001	64	902	2	10044#10006#10074#10008#10021	40	null	0	101
1194	5010001	64	903	3	10023#10037#10022#10074#10059	35	null	0	101
1195	5010001	64	904	4	10062#10043#10020#10041#10057	35	null	0	101
1196	5010001	64	905	5	10081#10062#10009#10014#10030	35	null	0	101
1197	5010001	64	906	6	10026#10007#10045#10002#10069	35	null	0	101
1198	5010001	64	907	1	10081#10026#10065#10014#10073	35	null	0	101
1199	5010001	64	908	2	10081#10043#10082#10031#10060	35	null	0	101
1200	5010001	64	909	3	10038#10013#10062#10074#10075	35	null	0	101
1201	5010001	64	910	4	10043#10062#10041#10074#10004	35	null	0	101
1202	5010001	64	911	1	10013#10081#10057#10059#10075	35	null	0	101
1203	5010001	64	912	2	10044#10006#10074#10008#10021	35	null	0	101
1204	5010001	64	913	3	10023#10037#10022#10074#10059	35	null	0	101
1205	5010001	64	914	4	10062#10043#10020#10041#10057	35	null	0	101
1206	5010001	64	915	5	10081#10062#10009#10014#10030	35	null	0	101
1207	5010001	64	916	6	10026#10007#10045#10002#10069	35	null	0	101
1208	5010001	64	917	1	10081#10026#10065#10014#10073	35	null	0	101
1209	5010001	64	918	2	10081#10043#10082#10031#10060	35	null	0	101
1210	5010001	64	919	3	10038#10013#10062#10074#10075	35	null	0	101
1211	5010001	64	920	4	10043#10062#10041#10074#10004	35	null	0	101
1212	5010001	64	921	1	10013#10081#10057#10059#10075	35	null	0	101
1213	5010001	64	922	2	10044#10006#10074#10008#10021	35	null	0	101
1214	5010001	64	923	3	10023#10037#10022#10074#10059	35	null	0	101
1215	5010001	64	924	4	10062#10043#10020#10041#10057	35	null	0	101
1216	5010001	64	925	5	10081#10062#10009#10014#10030	35	null	0	101
1217	5010001	64	926	6	10026#10007#10045#10002#10069	35	null	0	101
1218	5010001	64	927	1	10081#10026#10065#10014#10073	35	null	0	101
1219	5010001	64	928	2	10081#10043#10082#10031#10060	35	null	0	101
1220	5010001	64	929	3	10038#10013#10062#10074#10075	35	null	0	101
1221	5010001	64	930	4	10043#10062#10041#10074#10004	35	null	0	101
1222	5010001	64	931	1	10013#10081#10057#10059#10075	35	null	0	101
1223	5010001	64	932	2	10044#10006#10074#10008#10021	35	null	0	101
1224	5010001	64	933	3	10023#10037#10022#10074#10059	35	null	0	101
1225	5010001	64	934	4	10062#10043#10020#10041#10057	35	null	0	101
1226	5010001	64	935	5	10081#10062#10009#10014#10030	35	null	0	101
1227	5010001	64	936	6	10026#10007#10045#10002#10069	35	null	0	101
1228	5010001	64	937	1	10081#10026#10065#10014#10073	35	null	0	101
1229	5010001	64	938	2	10081#10043#10082#10031#10060	35	null	0	101
1230	5010001	64	939	3	10038#10013#10062#10074#10075	35	null	0	101
1231	5010001	64	940	4	10043#10062#10041#10074#10004	35	null	0	101
1232	5010001	64	941	1	10013#10081#10057#10059#10075	35	null	0	101
1233	5010001	64	942	2	10044#10006#10074#10008#10021	35	null	0	101
1234	5010001	64	943	3	10023#10037#10022#10074#10059	35	null	0	101
1235	5010001	64	944	4	10062#10043#10020#10041#10057	30	null	0	101
1236	5010001	64	945	5	10081#10062#10009#10014#10030	30	null	0	101
1237	5010001	64	946	6	10026#10007#10045#10002#10069	30	null	0	101
1238	5010001	64	947	1	10081#10026#10065#10014#10073	30	null	0	101
1239	5010001	64	948	2	10081#10043#10082#10031#10060	30	null	0	101
1240	5010001	64	949	3	10038#10013#10062#10074#10075	30	null	0	101
1241	5010001	64	950	4	10043#10062#10041#10074#10004	30	null	0	101
1242	5010001	62	951	1	10013#10081#10057#10059#10075	30	null	0	101
1243	5010001	62	952	2	10044#10006#10074#10008#10021	30	null	0	101
1244	5010001	62	953	3	10023#10037#10022#10074#10059	30	null	0	101
1245	5010001	62	954	4	10062#10043#10020#10041#10057	30	null	0	101
1246	5010001	62	955	5	10081#10062#10009#10014#10030	30	null	0	101
1247	5010001	62	956	6	10026#10007#10045#10002#10069	30	null	0	101
1248	5010001	62	957	1	10081#10026#10065#10014#10073	30	null	0	101
1249	5010001	62	958	2	10081#10043#10082#10031#10060	30	null	0	101
1250	5010001	62	959	3	10038#10013#10062#10074#10075	30	null	0	101
1251	5010001	62	960	4	10043#10062#10041#10074#10004	30	null	0	101
1252	5010001	62	961	1	10013#10081#10057#10059#10075	30	null	0	101
1253	5010001	62	962	2	10044#10006#10074#10008#10021	30	null	0	101
1254	5010001	62	963	3	10023#10037#10022#10074#10059	30	null	0	101
1255	5010001	62	964	4	10062#10043#10020#10041#10057	30	null	0	101
1256	5010001	62	965	5	10081#10062#10009#10014#10030	30	null	0	101
1257	5010001	62	966	6	10026#10007#10045#10002#10069	30	null	0	101
1258	5010001	62	967	1	10081#10026#10065#10014#10073	30	null	0	101
1259	5010001	62	968	2	10081#10043#10082#10031#10060	30	null	0	101
1260	5010001	62	969	3	10038#10013#10062#10074#10075	30	null	0	101
1261	5010001	62	970	4	10043#10062#10041#10074#10004	30	null	0	101
1262	5010001	62	971	1	10013#10081#10057#10059#10075	30	null	0	101
1263	5010001	62	972	2	10044#10006#10074#10008#10021	30	null	0	101
1264	5010001	62	973	3	10023#10037#10022#10074#10059	30	null	0	101
1265	5010001	62	974	4	10062#10043#10020#10041#10057	30	null	0	101
1266	5010001	62	975	5	10081#10062#10009#10014#10030	30	null	0	101
1267	5010001	62	976	6	10026#10007#10045#10002#10069	30	null	0	101
1268	5010001	62	977	1	10081#10026#10065#10014#10073	30	null	0	101
1269	5010001	62	978	2	10081#10043#10082#10031#10060	30	null	0	101
1270	5010001	62	979	3	10038#10013#10062#10074#10075	30	null	0	101
1271	5010001	62	980	4	10043#10062#10041#10074#10004	30	null	0	101
1272	5010001	62	981	1	10013#10081#10057#10059#10075	30	null	0	101
1273	5010001	62	982	2	10044#10006#10074#10008#10021	30	null	0	101
1274	5010001	62	983	3	10023#10037#10022#10074#10059	30	null	0	101
1275	5010001	62	984	4	10062#10043#10020#10041#10057	30	null	0	101
1276	5010001	62	985	5	10081#10062#10009#10014#10030	25	null	0	101
1277	5010001	62	986	6	10026#10007#10045#10002#10069	25	null	0	101
1278	5010001	62	987	1	10081#10026#10065#10014#10073	25	null	0	101
1279	5010001	62	988	2	10081#10043#10082#10031#10060	25	null	0	101
1280	5010001	62	989	3	10038#10013#10062#10074#10075	25	null	0	101
1281	5010001	62	990	4	10043#10062#10041#10074#10004	25	null	0	101
1282	5010001	62	991	1	10013#10081#10057#10059#10075	25	null	0	101
1283	5010001	62	992	2	10044#10006#10074#10008#10021	25	null	0	101
1284	5010001	62	993	3	10023#10037#10022#10074#10059	25	null	0	101
1285	5010001	62	994	4	10062#10043#10020#10041#10057	25	null	0	101
1286	5010001	62	995	5	10081#10062#10009#10014#10030	25	null	0	101
1287	5010001	62	996	6	10026#10007#10045#10002#10069	25	null	0	101
1288	5010001	62	997	1	10081#10026#10065#10014#10073	25	null	0	101
1289	5010001	62	998	2	10081#10043#10082#10031#10060	25	null	0	101
1290	5010001	62	999	3	10038#10013#10062#10074#10075	25	null	0	101
1291	5010001	62	1000	4	10043#10062#10041#10074#10004	25	null	0	101
20000	50376	65	1000	1	10038#10042#10044#10040#10041	145	null	0	200
20001	50376	65	1000	1	10007#10044#10065#10076#10025	150	null	0	200
20002	50376	65	1000	5	10007#10022#10065#10073#10041	155	null	0	200
20003	50376	65	1000	2	10081#10080#10082#10076#10075	160	null	0	200
20004	50376	65	1000	5	10062#10063#10057#10061#10060	165	null	0	200
20005	50376	65	1000	4	10081#10072#10076#10073#10075	170	null	0	200
20006	50376	65	1000	4	10062#10057#10065#10061#10060	175	null	0	200
20007	50376	65	1000	1	10007#10042#10057#10080#10021	180	null	0	200
20008	50376	65	1000	5	10081#10026#10006#10064#10046	185	null	0	200
20009	50376	65	1000	1	10043#10009#10057#10074#10021	190	null	0	200
20010	50377	65	1000	5	10007#10022#10065#10073#10041	145	null	0	200
20011	50377	65	1000	2	10081#10080#10082#10076#10075	150	null	0	200
20012	50377	65	1000	5	10062#10063#10057#10061#10060	155	null	0	200
20013	50377	65	1000	4	10081#10072#10076#10073#10075	160	null	0	200
20014	50377	65	1000	4	10062#10057#10065#10061#10060	165	null	0	200
20015	50377	65	1000	1	10007#10042#10057#10080#10021	170	null	0	200
20016	50377	65	1000	5	10081#10026#10006#10064#10046	175	null	0	200
20017	50377	65	1000	1	10043#10009#10057#10074#10021	180	null	0	200
20018	50377	65	1000	1	10038#10042#10044#10040#10041	185	null	0	200
20019	50377	65	1000	1	10007#10044#10065#10076#10025	190	null	0	200
20100	50375	65	1000	5	10062#10063#10057#10061#10060	145	null	0	201
20101	50375	65	1000	4	10081#10072#10076#10073#10075	150	null	0	201
20102	50375	65	1000	4	10062#10057#10065#10061#10060	155	null	0	201
20103	50375	65	1000	1	10007#10042#10057#10080#10021	160	null	0	201
20104	50375	65	1000	5	10081#10026#10006#10064#10046	165	null	0	201
20105	50375	65	1000	1	10043#10009#10057#10074#10021	170	null	0	201
20106	50375	65	1000	1	10038#10042#10044#10040#10041	175	null	0	201
20107	50375	65	1000	1	10007#10044#10065#10076#10025	180	null	0	201
20108	50375	65	1000	5	10007#10022#10065#10073#10041	185	null	0	201
20109	50375	65	1000	2	10081#10080#10082#10076#10075	190	null	0	201
20110	50377	65	1000	4	10062#10057#10065#10061#10060	145	null	0	201
20111	50377	65	1000	1	10007#10042#10057#10080#10021	150	null	0	201
20112	50377	65	1000	5	10081#10026#10006#10064#10046	155	null	0	201
20113	50377	65	1000	1	10043#10009#10057#10074#10021	160	null	0	201
20114	50377	65	1000	1	10038#10042#10044#10040#10041	165	null	0	201
20115	50377	65	1000	1	10007#10044#10065#10076#10025	170	null	0	201
20116	50377	65	1000	5	10007#10022#10065#10073#10041	175	null	0	201
20117	50377	65	1000	2	10081#10080#10082#10076#10075	180	null	0	201
20118	50377	65	1000	5	10062#10063#10057#10061#10060	185	null	0	201
20119	50377	65	1000	4	10081#10072#10076#10073#10075	190	null	0	201
20200	50375	65	1000	5	10081#10026#10006#10064#10046	145	null	0	202
20201	50375	65	1000	1	10043#10009#10057#10074#10021	150	null	0	202
20202	50375	65	1000	1	10038#10042#10044#10040#10041	155	null	0	202
20203	50375	65	1000	1	10007#10044#10065#10076#10025	160	null	0	202
20204	50375	65	1000	5	10007#10022#10065#10073#10041	165	null	0	202
20205	50375	65	1000	2	10081#10080#10082#10076#10075	170	null	0	202
20206	50375	65	1000	5	10062#10063#10057#10061#10060	175	null	0	202
20207	50375	65	1000	4	10081#10072#10076#10073#10075	180	null	0	202
20208	50375	65	1000	4	10062#10057#10065#10061#10060	185	null	0	202
20209	50375	65	1000	1	10007#10042#10057#10080#10021	190	null	0	202
20210	50376	65	1000	1	10038#10042#10044#10040#10041	145	null	0	202
20211	50376	65	1000	1	10007#10044#10065#10076#10025	150	null	0	202
20212	50376	65	1000	5	10007#10022#10065#10073#10041	155	null	0	202
20213	50376	65	1000	2	10081#10080#10082#10076#10075	160	null	0	202
20214	50376	65	1000	5	10062#10063#10057#10061#10060	165	null	0	202
20215	50376	65	1000	4	10081#10072#10076#10073#10075	170	null	0	202
20216	50376	65	1000	4	10062#10057#10065#10061#10060	175	null	0	202
20217	50376	65	1000	1	10007#10042#10057#10080#10021	180	null	0	202
20218	50376	65	1000	5	10081#10026#10006#10064#10046	185	null	0	202
20219	50376	65	1000	1	10043#10009#10057#10074#10021	190	null	0	202
