Id	Rank	Level	LevUP	Hp	Attack	PhysicalDefence	MagicDefence	Speed	Hit	Dodge	CritFactor	CritDamageFactor	DamageBocusFactor	DamageReduceFactor	CureFacter	TreatFacter
4538	3	538	269	917110	94835	1380	0	1280	600	0	0	0	0	0	0	0
4539	3	539	269	918230	94950	1384	0	1282	600	0	0	0	0	0	0	0
4540	3	540	270	920050	95125	1386	0	1284	600	540	2700	2700	2700	2700	2700	2700
4541	3	541	270	921860	95305	1388	0	1286	610	0	0	0	0	0	0	0
4542	3	542	271	922980	95420	1392	0	1288	610	0	0	0	0	0	0	0
4543	3	543	271	924110	95530	1394	0	1290	610	0	0	0	0	0	0	0
4544	3	544	272	926780	95785	1396	0	1296	610	0	0	0	0	0	0	0
4545	3	545	272	929450	96040	1398	0	1302	610	0	0	0	0	0	0	0
4546	3	546	273	930580	96150	1402	0	1304	610	0	0	0	0	0	0	0
4547	3	547	273	931700	96260	1404	0	1306	610	0	0	0	0	0	0	0
4548	3	548	274	934110	96575	1406	0	1308	610	0	0	0	0	0	0	0
4549	3	549	274	936520	96885	1408	0	1312	610	0	0	0	0	0	0	0
4550	3	550	275	937650	97000	1412	0	1314	620	550	2750	2750	2750	2750	2750	2750
4551	3	551	275	938780	97110	1414	0	1316	620	0	0	0	0	0	0	0
4552	3	552	276	939910	97225	1416	0	1318	620	0	0	0	0	0	0	0
4553	3	553	276	941040	97335	1420	0	1320	620	0	0	0	0	0	0	0
4554	3	554	277	942170	97450	1422	0	1322	620	0	0	0	0	0	0	0
4555	3	555	277	943300	97560	1424	0	1324	620	0	0	0	0	0	0	0
4556	3	556	278	944430	97675	1426	0	1326	620	0	0	0	0	0	0	0
4557	3	557	278	945560	97785	1428	0	1328	620	0	0	0	0	0	0	0
4558	3	558	279	947540	97970	1432	0	1330	620	0	0	0	0	0	0	0
4559	3	559	279	949520	98160	1434	0	1332	630	0	0	0	0	0	0	0
4560	3	560	280	950650	98270	1436	0	1334	630	560	2800	2800	2800	2800	2800	2800
4561	3	561	280	951780	98385	1440	0	1336	630	0	0	0	0	0	0	0
4562	3	562	281	956450	98965	1442	0	1338	630	0	0	0	0	0	0	0
4563	3	563	281	961120	99550	1444	0	1340	630	0	0	0	0	0	0	0
4564	3	564	282	962260	99660	1446	0	1344	630	0	0	0	0	0	0	0
4565	3	565	282	963400	99775	1448	0	1344	630	0	0	0	0	0	0	0
4566	3	566	283	968730	100410	1452	0	1348	630	0	0	0	0	0	0	0
4567	3	567	283	974060	101040	1454	0	1348	630	0	0	0	0	0	0	0
4568	3	568	284	975200	101155	1456	0	1352	640	0	0	0	0	0	0	0
4569	3	569	284	976330	101270	1460	0	1354	640	0	0	0	0	0	0	0
4570	3	570	285	982820	101460	1462	0	1356	640	570	2850	2850	2850	2850	2850	2850
4571	3	571	285	989310	101650	1464	0	1358	640	0	0	0	0	0	0	0
4572	3	572	286	990460	101760	1468	0	1360	640	0	0	0	0	0	0	0
4573	3	573	286	991600	101875	1470	0	1362	640	0	0	0	0	0	0	0
4574	3	574	287	993390	102120	1472	0	1364	640	0	0	0	0	0	0	0
4575	3	575	287	995170	102370	1474	0	1366	640	0	0	0	0	0	0	0
4576	3	576	288	996320	102480	1476	0	1368	640	0	0	0	0	0	0	0
4577	3	577	288	997470	102595	1480	0	1370	650	0	0	0	0	0	0	0
4578	3	578	289	998620	102710	1482	0	1372	650	0	0	0	0	0	0	0
4579	3	579	289	999770	102820	1484	0	1374	650	0	0	0	0	0	0	0
4580	3	580	290	1000920	102935	1488	0	1376	650	580	2900	2900	2900	2900	2900	2900
4581	3	581	290	1002060	103050	1490	0	1378	650	0	0	0	0	0	0	0
4582	3	582	291	1003210	103160	1492	0	1380	650	0	0	0	0	0	0	0
4583	3	583	291	1004360	103275	1494	0	1384	650	0	0	0	0	0	0	0
4584	3	584	292	1006370	103465	1498	0	1386	650	0	0	0	0	0	0	0
4585	3	585	292	1008380	103655	1500	0	1388	650	0	0	0	0	0	0	0
4586	3	586	293	1009750	103785	1502	0	1390	660	0	0	0	0	0	0	0
4587	3	587	293	1011110	103920	1504	0	1392	660	0	0	0	0	0	0	0
4588	3	588	294	1012520	104055	1508	0	1394	660	0	0	0	0	0	0	0
4589	3	589	294	1013920	104195	1510	0	1396	660	0	0	0	0	0	0	0
4590	3	590	295	1015290	104330	1512	0	1398	660	590	2950	2950	2950	2950	2950	2950
4591	3	591	295	1016660	104465	1514	0	1400	660	0	0	0	0	0	0	0
4592	3	592	296	1018060	104600	1518	0	1402	660	0	0	0	0	0	0	0
4593	3	593	296	1019470	104740	1520	0	1404	660	0	0	0	0	0	0	0
4594	3	594	297	1025280	105420	1522	0	1410	660	0	0	0	0	0	0	0
4595	3	595	297	1031090	106105	1524	0	1416	670	0	0	0	0	0	0	0
4596	3	596	298	1032460	106240	1528	0	1418	670	0	0	0	0	0	0	0
4597	3	597	298	1033830	106380	1530	0	1420	670	0	0	0	0	0	0	0
4598	3	598	299	1036310	107075	1532	0	1422	670	0	0	0	0	0	0	0
4599	3	599	299	1038800	107775	1536	0	1424	670	0	0	0	0	0	0	0
4600	3	600	300	1040850	109460	1538	0	1426	670	600	3000	3000	3000	3000	3000	3000
4601	3	601	300	1042900	111145	1540	0	1430	670	0	0	0	0	0	0	0
4602	3	602	301	1044310	111290	1542	0	1432	670	0	0	0	0	0	0	0
4603	3	603	301	1045720	111430	1544	0	1434	670	0	0	0	0	0	0	0
4604	3	604	302	1047320	111595	1548	0	1436	680	0	0	0	0	0	0	0
4605	3	605	302	1048910	111755	1550	0	1438	680	0	0	0	0	0	0	0
4606	3	606	303	1050070	111875	1552	0	1440	680	0	0	0	0	0	0	0
4607	3	607	303	1051220	111995	1556	0	1444	680	0	0	0	0	0	0	0
4608	3	608	304	1053300	112205	1558	0	1446	680	0	0	0	0	0	0	0
4609	3	609	304	1055380	112415	1560	0	1448	680	0	0	0	0	0	0	0
4610	3	610	305	1056540	112535	1564	0	1450	680	610	3050	3050	3050	3050	3050	3050
4611	3	611	305	1057700	112650	1566	0	1452	680	0	0	0	0	0	0	0
4612	3	612	306	1060860	112960	1568	0	1454	680	0	0	0	0	0	0	0
4613	3	613	306	1064020	113270	1570	0	1456	690	0	0	0	0	0	0	0
4614	3	614	307	1065180	113390	1572	0	1458	690	0	0	0	0	0	0	0
4615	3	615	307	1066340	113505	1576	0	1460	690	0	0	0	0	0	0	0
4616	3	616	308	1068430	113720	1578	0	1462	690	0	0	0	0	0	0	0
4617	3	617	308	1070520	113930	1580	0	1464	690	0	0	0	0	0	0	0
4618	3	618	309	1071680	114050	1584	0	1466	690	0	0	0	0	0	0	0
4619	3	619	309	1072840	114170	1586	0	1468	690	0	0	0	0	0	0	0
4620	3	620	310	1074940	114380	1588	0	1470	690	620	3100	3100	3100	3100	3100	3100
4621	3	621	310	1077040	114595	1590	0	1472	690	0	0	0	0	0	0	0
4622	3	622	311	1082850	115795	1592	0	1476	700	0	0	0	0	0	0	0
4623	3	623	311	1088670	116995	1596	0	1476	700	0	0	0	0	0	0	0
4624	3	624	312	1090770	117210	1598	0	1480	700	0	0	0	0	0	0	0
4625	3	625	312	1092880	117425	1600	0	1480	700	0	0	0	0	0	0	0
4626	3	626	313	1115790	117795	1604	0	1484	700	0	0	0	0	0	0	0
4627	3	627	313	1138700	118165	1606	0	1486	700	0	0	0	0	0	0	0
4628	3	628	314	1140890	118380	1608	0	1488	700	0	0	0	0	0	0	0
4629	3	629	314	1143080	118595	1610	0	1490	700	0	0	0	0	0	0	0
4630	3	630	315	1144290	118715	1614	0	1492	700	630	3150	3150	3150	3150	3150	3150
4631	3	631	315	1145500	118835	1616	0	1494	710	0	0	0	0	0	0	0
4632	3	632	316	1147690	119055	1618	0	1496	710	0	0	0	0	0	0	0
4633	3	633	316	1149890	119270	1620	0	1498	710	0	0	0	0	0	0	0
4634	3	634	317	1151100	119390	1624	0	1500	710	0	0	0	0	0	0	0
4635	3	635	317	1152310	119510	1626	0	1502	710	0	0	0	0	0	0	0
4636	3	636	318	1154510	119730	1628	0	1504	710	0	0	0	0	0	0	0
4637	3	637	318	1156720	119945	1630	0	1506	710	0	0	0	0	0	0	0
4638	3	638	319	1159040	120165	1634	0	1508	710	0	0	0	0	0	0	0
4639	3	639	319	1161370	120385	1636	0	1512	710	0	0	0	0	0	0	0
4640	3	640	320	1163580	120600	1638	0	1514	720	640	3200	3200	3200	3200	3200	3200
4641	3	641	320	1165790	120820	1640	0	1516	720	0	0	0	0	0	0	0
4642	3	642	321	1167000	120940	1644	0	1518	720	0	0	0	0	0	0	0
4643	3	643	321	1168220	121060	1646	0	1520	720	0	0	0	0	0	0	0
4644	3	644	322	1170440	121280	1648	0	1522	720	0	0	0	0	0	0	0
4645	3	645	322	1172650	121500	1652	0	1524	720	0	0	0	0	0	0	0
4646	3	646	323	1173870	121620	1654	0	1526	720	0	0	0	0	0	0	0
4647	3	647	323	1175090	121740	1656	0	1528	720	0	0	0	0	0	0	0
4648	3	648	324	1177310	121960	1660	0	1530	720	0	0	0	0	0	0	0
4649	3	649	324	1179530	122175	1662	0	1532	730	0	0	0	0	0	0	0
4650	3	650	325	1186580	123080	1664	0	1534	730	650	3250	3250	3250	3250	3250	3250
4651	3	651	325	1193620	123980	1666	0	1536	730	0	0	0	0	0	0	0
4652	3	652	326	1195950	124715	1668	0	1538	730	0	0	0	0	0	0	0
4653	3	653	326	1198290	125455	1672	0	1540	730	0	0	0	0	0	0	0
4654	3	654	327	1199510	125580	1674	0	1544	730	0	0	0	0	0	0	0
4655	3	655	327	1200730	125700	1676	0	1544	730	0	0	0	0	0	0	0
4656	3	656	328	1201950	125825	1680	0	1548	730	0	0	0	0	0	0	0
4657	3	657	328	1203170	125945	1682	0	1548	730	0	0	0	0	0	0	0
4658	3	658	329	1204390	126065	1684	0	1552	740	0	0	0	0	0	0	0
4659	3	659	329	1205610	126190	1686	0	1554	740	0	0	0	0	0	0	0
4660	3	660	330	1206830	126310	1688	0	1556	740	660	3300	3300	3300	3300	3300	3300
4661	3	661	330	1208050	126435	1692	0	1558	740	0	0	0	0	0	0	0
4662	3	662	331	1213340	127085	1694	0	1560	740	0	0	0	0	0	0	0
4663	3	663	331	1218620	127735	1696	0	1562	740	0	0	0	0	0	0	0
4664	3	664	332	1219850	127860	1700	0	1564	740	0	0	0	0	0	0	0
4665	3	665	332	1221080	127985	1702	0	1566	740	0	0	0	0	0	0	0
4666	3	666	333	1223430	128205	1704	0	1568	740	0	0	0	0	0	0	0
4667	3	667	333	1225770	128430	1706	0	1570	750	0	0	0	0	0	0	0
4668	3	668	334	1227000	128550	1708	0	1572	750	0	0	0	0	0	0	0
4669	3	669	334	1228230	128675	1712	0	1574	750	0	0	0	0	0	0	0
4670	3	670	335	1229460	128800	1714	0	1576	750	670	3350	3350	3350	3350	3350	3350
4671	3	671	335	1230690	128920	1716	0	1578	750	0	0	0	0	0	0	0
4672	3	672	336	1231920	129045	1720	0	1580	750	0	0	0	0	0	0	0
4673	3	673	336	1233150	129170	1722	0	1584	750	0	0	0	0	0	0	0
4674	3	674	337	1234380	129290	1724	0	1586	750	0	0	0	0	0	0	0
4675	3	675	337	1235600	129415	1726	0	1588	750	0	0	0	0	0	0	0
4676	3	676	338	1237670	129700	1730	0	1590	760	0	0	0	0	0	0	0
4677	3	677	338	1239730	129985	1732	0	1592	760	0	0	0	0	0	0	0
4678	3	678	339	1240960	130110	1734	0	1594	760	0	0	0	0	0	0	0
4679	3	679	339	1242190	130235	1736	0	1596	760	0	0	0	0	0	0	0
4680	3	680	340	1249780	131110	1740	0	1602	760	680	3400	3400	3400	3400	3400	3400
4681	3	681	340	1257380	131990	1742	0	1608	760	0	0	0	0	0	0	0
4682	3	682	341	1258610	132115	1744	0	1610	760	0	0	0	0	0	0	0
4683	3	683	341	1259840	132240	1748	0	1612	760	0	0	0	0	0	0	0
4684	3	684	342	1261070	132360	1750	0	1616	760	0	0	0	0	0	0	0
4685	3	685	342	1262300	132485	1752	0	1616	770	0	0	0	0	0	0	0
4686	3	686	343	1263530	132605	1754	0	1620	770	0	0	0	0	0	0	0
4687	3	687	343	1264760	132730	1756	0	1620	770	0	0	0	0	0	0	0
4688	3	688	344	1265980	132855	1760	0	1624	770	0	0	0	0	0	0	0
4689	3	689	344	1267210	132980	1762	0	1624	770	0	0	0	0	0	0	0
4690	3	690	345	1268440	133100	1764	0	1628	770	690	3450	3450	3450	3450	3450	3450
4691	3	691	345	1269670	133225	1768	0	1630	770	0	0	0	0	0	0	0
4692	3	692	346	1272020	133445	1770	0	1632	770	0	0	0	0	0	0	0
4693	3	693	346	1274360	133665	1772	0	1634	770	0	0	0	0	0	0	0
4694	3	694	347	1275590	133790	1774	0	1636	780	0	0	0	0	0	0	0
4695	3	695	347	1276820	133915	1776	0	1638	780	0	0	0	0	0	0	0
4696	3	696	348	1278050	134040	1780	0	1640	780	0	0	0	0	0	0	0
4697	3	697	348	1279280	134160	1782	0	1642	780	0	0	0	0	0	0	0
4698	3	698	349	1280510	134285	1784	0	1644	780	0	0	0	0	0	0	0
4699	3	699	349	1281730	134405	1788	0	1646	780	0	0	0	0	0	0	0
4700	3	700	350	1282960	134530	1790	0	1648	780	700	3500	3500	3500	3500	3500	3500
4701	3	701	350	1284190	134655	1792	0	1650	780	0	0	0	0	0	0	0
4702	3	702	351	1286650	134980	1796	0	1652	780	0	0	0	0	0	0	0
4703	3	703	351	1289100	135300	1798	0	1656	790	0	0	0	0	0	0	0
4704	3	704	352	1290940	135485	1800	0	1658	790	0	0	0	0	0	0	0
4705	3	705	352	1292790	135670	1802	0	1660	790	0	0	0	0	0	0	0
4706	3	706	353	1300810	135895	1804	0	1662	790	0	0	0	0	0	0	0
4707	3	707	353	1308830	136115	1808	0	1664	790	0	0	0	0	0	0	0
4708	3	708	354	1316880	137620	1810	0	1668	790	0	0	0	0	0	0	0
4709	3	709	354	1324920	139125	1812	0	1674	790	0	0	0	0	0	0	0
4710	3	710	355	1326170	139250	1816	0	1676	790	710	3550	3550	3550	3550	3550	3550
4711	3	711	355	1327410	139375	1818	0	1678	790	0	0	0	0	0	0	0
4712	3	712	356	1329940	139630	1820	0	1680	800	0	0	0	0	0	0	0
4713	3	713	356	1332470	139880	1822	0	1682	800	0	0	0	0	0	0	0
4714	3	714	357	1333720	140005	1826	0	1684	800	0	0	0	0	0	0	0
4715	3	715	357	1334970	140130	1828	0	1686	800	0	0	0	0	0	0	0
4716	3	716	358	1337510	140385	1830	0	1688	800	0	0	0	0	0	0	0
4717	3	717	358	1340040	140640	1832	0	1692	800	0	0	0	0	0	0	0
4718	3	718	359	1341290	140765	1836	0	1694	800	0	0	0	0	0	0	0
4719	3	719	359	1342540	140890	1838	0	1696	800	0	0	0	0	0	0	0
4720	3	720	360	1346210	141245	1840	0	1698	800	720	3600	3600	3600	3600	3600	3600
4721	3	721	360	1349880	141600	1842	0	1700	810	0	0	0	0	0	0	0
4722	3	722	361	1351140	141725	1846	0	1702	810	0	0	0	0	0	0	0
4723	3	723	361	1352390	141850	1848	0	1704	810	0	0	0	0	0	0	0
4724	3	724	362	1354940	142105	1850	0	1706	810	0	0	0	0	0	0	0
4725	3	725	362	1357500	142360	1852	0	1708	810	0	0	0	0	0	0	0
4726	3	726	363	1358760	142560	1856	0	1714	810	0	0	0	0	0	0	0
4727	3	727	363	1360010	142760	1858	0	1720	810	0	0	0	0	0	0	0
4728	3	728	364	1363500	143190	1860	0	1722	810	0	0	0	0	0	0	0
4729	3	729	364	1366990	143620	1864	0	1724	810	0	0	0	0	0	0	0
4730	3	730	365	1368250	143745	1866	0	1728	820	730	3650	3650	3650	3650	3650	3650
4731	3	731	365	1369510	143870	1868	0	1728	820	0	0	0	0	0	0	0
4732	3	732	366	1372080	144130	1870	0	1732	820	0	0	0	0	0	0	0
4733	3	733	366	1374650	144385	1872	0	1732	820	0	0	0	0	0	0	0
4734	3	734	367	1377260	145225	1876	0	1736	820	0	0	0	0	0	0	0
4735	3	735	367	1379870	146065	1878	0	1738	820	0	0	0	0	0	0	0
4736	3	736	368	1388190	147050	1880	0	1740	820	0	0	0	0	0	0	0
4737	3	737	368	1396510	148030	1884	0	1742	820	0	0	0	0	0	0	0
4738	3	738	369	1397770	148160	1886	0	1744	820	0	0	0	0	0	0	0
4739	3	739	369	1399040	148285	1888	0	1746	830	0	0	0	0	0	0	0
4740	3	740	370	1401620	148545	1892	0	1748	830	740	3700	3700	3700	3700	3700	3700
4741	3	741	370	1404210	148805	1894	0	1750	830	0	0	0	0	0	0	0
4742	3	742	371	1405480	148935	1896	0	1752	830	0	0	0	0	0	0	0
4743	3	743	371	1406740	149060	1898	0	1754	830	0	0	0	0	0	0	0
4744	3	744	372	1409340	149325	1900	0	1756	830	0	0	0	0	0	0	0
4745	3	745	372	1411940	149585	1904	0	1758	830	0	0	0	0	0	0	0
4746	3	746	373	1413200	149715	1906	0	1760	830	0	0	0	0	0	0	0
4747	3	747	373	1414470	149840	1908	0	1764	830	0	0	0	0	0	0	0
4748	3	748	374	1418420	150225	1912	0	1766	840	0	0	0	0	0	0	0
4749	3	749	374	1422380	150605	1914	0	1768	840	0	0	0	0	0	0	0
4750	3	750	375	1423650	150735	1916	0	1770	840	750	3750	3750	3750	3750	3750	3750
4751	3	751	375	1424920	150860	1918	0	1772	840	0	0	0	0	0	0	0
4752	3	752	376	1427530	151125	1920	0	1774	840	0	0	0	0	0	0	0
4753	3	753	376	1430140	151390	1924	0	1776	840	0	0	0	0	0	0	0
4754	3	754	377	1432390	153555	1926	0	1780	840	0	0	0	0	0	0	0
4755	3	755	377	1434630	155725	1928	0	1782	840	0	0	0	0	0	0	0
4756	3	756	378	1437260	155995	1932	0	1784	840	0	0	0	0	0	0	0
4757	3	757	378	1439880	156265	1934	0	1786	850	0	0	0	0	0	0	0
4758	3	758	379	1441150	156395	1936	0	1788	850	0	0	0	0	0	0	0
4759	3	759	379	1442430	156525	1938	0	1790	850	0	0	0	0	0	0	0
4760	3	760	380	1452690	156920	1942	0	1792	850	760	3800	3800	3800	3800	3800	3800
4761	3	761	380	1462960	157315	1944	0	1794	850	0	0	0	0	0	0	0
4762	3	762	381	1464800	157470	1946	0	1796	850	0	0	0	0	0	0	0
4763	3	763	381	1466640	157625	1948	0	1800	850	0	0	0	0	0	0	0
4764	3	764	382	1473930	158520	1952	0	1802	850	0	0	0	0	0	0	0
4765	3	765	382	1481230	159420	1954	0	1804	850	0	0	0	0	0	0	0
4766	3	766	383	1482510	159555	1956	0	1806	860	0	0	0	0	0	0	0
4767	3	767	383	1483790	159685	1960	0	1808	860	0	0	0	0	0	0	0
4768	3	768	384	1485080	159815	1962	0	1810	860	0	0	0	0	0	0	0
4769	3	769	384	1486360	159945	1964	0	1812	860	0	0	0	0	0	0	0
4770	3	770	385	1489410	160260	1966	0	1814	860	770	3850	3850	3850	3850	3850	3850
4771	3	771	385	1492470	160570	1968	0	1816	860	0	0	0	0	0	0	0
4772	3	772	386	1493760	160700	1972	0	1818	860	0	0	0	0	0	0	0
4773	3	773	386	1495040	160830	1974	0	1820	860	0	0	0	0	0	0	0
4774	3	774	387	1497690	161085	1976	0	1824	860	0	0	0	0	0	0	0
4775	3	775	387	1500330	161340	1980	0	1824	870	0	0	0	0	0	0	0
4776	3	776	388	1503400	161655	1982	0	1828	870	0	0	0	0	0	0	0
4777	3	777	388	1506470	161965	1984	0	1828	870	0	0	0	0	0	0	0
4778	3	778	389	1507760	162095	1988	0	1832	870	0	0	0	0	0	0	0
4779	3	779	389	1509050	162230	1990	0	1832	870	0	0	0	0	0	0	0
4780	3	780	390	1530880	162550	1992	0	1836	870	780	3900	3900	3900	3900	3900	3900
4781	3	781	390	1552710	162875	1994	0	1836	870	0	0	0	0	0	0	0
4782	3	782	391	1555870	163190	1996	0	1840	870	0	0	0	0	0	0	0
4783	3	783	391	1559040	163500	2000	0	1842	870	0	0	0	0	0	0	0
4784	3	784	392	1560360	163635	2002	0	1844	880	0	0	0	0	0	0	0
4785	3	785	392	1561690	163765	2004	0	1846	880	0	0	0	0	0	0	0
4786	3	786	393	1563010	163900	2008	0	1848	880	0	0	0	0	0	0	0
4787	3	787	393	1564330	164030	2010	0	1850	880	0	0	0	0	0	0	0
4788	3	788	394	1568910	165125	2012	0	1852	880	0	0	0	0	0	0	0
4789	3	789	394	1573480	166220	2014	0	1854	880	0	0	0	0	0	0	0
4790	3	790	395	1574810	166350	2016	0	1856	880	790	3950	3950	3950	3950	3950	3950
4791	3	791	395	1576140	166485	2020	0	1858	880	0	0	0	0	0	0	0
4792	3	792	396	1583860	168085	2022	0	1864	880	0	0	0	0	0	0	0
4793	3	793	396	1591580	169685	2024	0	1870	890	0	0	0	0	0	0	0
4794	3	794	397	1594780	170005	2028	0	1872	890	0	0	0	0	0	0	0
4795	3	795	397	1597970	170325	2030	0	1874	890	0	0	0	0	0	0	0
4796	3	796	398	1599300	170460	2032	0	1876	890	0	0	0	0	0	0	0
4797	3	797	398	1600630	170595	2034	0	1878	890	0	0	0	0	0	0	0
4798	3	798	399	1601960	170730	2038	0	1880	890	0	0	0	0	0	0	0
4799	3	799	399	1603290	170865	2040	0	1882	890	0	0	0	0	0	0	0
4800	3	800	400	1606500	171190	2042	0	1884	890	800	4000	4000	4000	4000	4000	4000
4801	3	801	400	1609710	171510	2044	0	1886	890	0	0	0	0	0	0	0
4802	3	802	401	1612440	171770	2048	0	1888	900	0	0	0	0	0	0	0
4803	3	803	401	1615170	172030	2050	0	1890	900	0	0	0	0	0	0	0
4804	3	804	402	1616500	172165	2052	0	1892	900	0	0	0	0	0	0	0
4805	3	805	402	1617840	172300	2056	0	1894	900	0	0	0	0	0	0	0
4806	3	806	403	1622200	172830	2058	0	1896	900	0	0	0	0	0	0	0
4807	3	807	403	1626560	173355	2060	0	1900	900	0	0	0	0	0	0	0
4808	3	808	404	1627900	173490	2062	0	1902	900	0	0	0	0	0	0	0
4809	3	809	404	1629240	173625	2064	0	1904	900	0	0	0	0	0	0	0
4810	3	810	405	1630580	173760	2068	0	1906	900	810	4050	4050	4050	4050	4050	4050
4811	3	811	405	1631910	173895	2070	0	1908	910	0	0	0	0	0	0	0
4812	3	812	406	1635150	174220	2072	0	1910	910	0	0	0	0	0	0	0
4813	3	813	406	1638380	174545	2076	0	1912	910	0	0	0	0	0	0	0
4814	3	814	407	1641120	174805	2078	0	1918	910	0	0	0	0	0	0	0
4815	3	815	407	1643860	175065	2080	0	1924	910	0	0	0	0	0	0	0
4816	3	816	408	1645200	175200	2082	0	1926	910	0	0	0	0	0	0	0
4817	3	817	408	1646540	175340	2084	0	1928	910	0	0	0	0	0	0	0
4818	3	818	409	1649790	175665	2088	0	1930	910	0	0	0	0	0	0	0
4819	3	819	409	1653040	175990	2090	0	1932	910	0	0	0	0	0	0	0
4820	3	820	410	1654380	176130	2092	0	1936	920	820	4100	4100	4100	4100	4100	4100
4821	3	821	410	1655730	176265	2096	0	1936	920	0	0	0	0	0	0	0
4822	3	822	411	1663700	177240	2098	0	1940	920	0	0	0	0	0	0	0
4823	3	823	411	1671660	178215	2100	0	1940	920	0	0	0	0	0	0	0
4824	3	824	412	1674930	178540	2104	0	1944	920	0	0	0	0	0	0	0
4825	3	825	412	1678190	178870	2106	0	1946	920	0	0	0	0	0	0	0
4826	3	826	413	1679540	179005	2108	0	1948	920	0	0	0	0	0	0	0
4827	3	827	413	1680890	179140	2110	0	1950	920	0	0	0	0	0	0	0
4828	3	828	414	1683630	179400	2112	0	1952	920	0	0	0	0	0	0	0
4829	3	829	414	1686370	179665	2116	0	1954	930	0	0	0	0	0	0	0
4830	3	830	415	1690800	180205	2118	0	1956	930	830	4150	4150	4150	4150	4150	4150
4831	3	831	415	1695240	180750	2120	0	1958	930	0	0	0	0	0	0	0
4832	3	832	416	1696590	180885	2124	0	1960	930	0	0	0	0	0	0	0
4833	3	833	416	1697940	181020	2126	0	1962	930	0	0	0	0	0	0	0
4834	3	834	417	1699290	181160	2128	0	1964	930	0	0	0	0	0	0	0
4835	3	835	417	1700640	181295	2130	0	1966	930	0	0	0	0	0	0	0
4836	3	836	418	1703930	181625	2132	0	1968	930	0	0	0	0	0	0	0
4837	3	837	418	1707220	181960	2136	0	1972	930	0	0	0	0	0	0	0
4838	3	838	419	1708580	182095	2138	0	1974	940	0	0	0	0	0	0	0
4839	3	839	419	1709930	182230	2140	0	1976	940	0	0	0	0	0	0	0
4840	3	840	420	1711290	182365	2144	0	1978	940	840	4200	4200	4200	4200	4200	4200
4841	3	841	420	1712640	182505	2146	0	1980	940	0	0	0	0	0	0	0
4842	3	842	421	1717340	182960	2148	0	1982	940	0	0	0	0	0	0	0
4843	3	843	421	1722040	183420	2150	0	1984	940	0	0	0	0	0	0	0
4844	3	844	422	1723400	183555	2154	0	1986	940	0	0	0	0	0	0	0
4845	3	845	422	1724760	183695	2156	0	1988	940	0	0	0	0	0	0	0
4846	3	846	423	1726120	183830	2158	0	1990	940	0	0	0	0	0	0	0
4847	3	847	423	1727470	183970	2160	0	1992	950	0	0	0	0	0	0	0
4848	3	848	424	1730800	184300	2164	0	1994	950	0	0	0	0	0	0	0
4849	3	849	424	1734120	184635	2166	0	1996	950	0	0	0	0	0	0	0
4850	3	850	425	1742330	185640	2168	0	1998	950	850	4250	4250	4250	4250	4250	4250
4851	3	851	425	1750550	186645	2172	0	2000	950	0	0	0	0	0	0	0
4852	3	852	426	1751910	186780	2174	0	2004	950	0	0	0	0	0	0	0
4853	3	853	426	1753270	186920	2176	0	2004	950	0	0	0	0	0	0	0
4854	3	854	427	1756600	187255	2178	0	2008	950	0	0	0	0	0	0	0
4855	3	855	427	1759940	187590	2180	0	2008	950	0	0	0	0	0	0	0
4856	3	856	428	1771260	188075	2184	0	2012	960	0	0	0	0	0	0	0
4857	3	857	428	1782590	188555	2186	0	2012	960	0	0	0	0	0	0	0
4858	3	858	429	1783960	188695	2188	0	2016	960	0	0	0	0	0	0	0
4859	3	859	429	1785340	188830	2192	0	2018	960	0	0	0	0	0	0	0
4860	3	860	430	1788720	189165	2194	0	2020	960	860	4300	4300	4300	4300	4300	4300
4861	3	861	430	1792090	189505	2196	0	2022	960	0	0	0	0	0	0	0
4862	3	862	431	1794580	190260	2200	0	2024	960	0	0	0	0	0	0	0
4863	3	863	431	1797070	191020	2202	0	2026	960	0	0	0	0	0	0	0
4864	3	864	432	1798440	191155	2204	0	2028	960	0	0	0	0	0	0	0
4865	3	865	432	1799810	191295	2206	0	2030	970	0	0	0	0	0	0	0
4866	3	866	433	1801190	191430	2208	0	2032	970	0	0	0	0	0	0	0
4867	3	867	433	1802560	191570	2212	0	2034	970	0	0	0	0	0	0	0
4868	3	868	434	1803930	191705	2214	0	2036	970	0	0	0	0	0	0	0
4869	3	869	434	1805300	191845	2216	0	2038	970	0	0	0	0	0	0	0
4870	3	870	435	1808310	192130	2220	0	2040	970	870	4350	4350	4350	4350	4350	4350
4871	3	871	435	1811320	192415	2222	0	2042	970	0	0	0	0	0	0	0
4872	3	872	436	1812700	192550	2224	0	2044	970	0	0	0	0	0	0	0
4873	3	873	436	1814070	192690	2226	0	2048	970	0	0	0	0	0	0	0
4874	3	874	437	1815440	192825	2228	0	2050	980	0	0	0	0	0	0	0
4875	3	875	437	1816810	192965	2232	0	2052	980	0	0	0	0	0	0	0
4876	3	876	438	1818180	193100	2234	0	2054	980	0	0	0	0	0	0	0
4877	3	877	438	1819550	193240	2236	0	2056	980	0	0	0	0	0	0	0
4878	3	878	439	1828070	194275	2240	0	2062	980	0	0	0	0	0	0	0
4879	3	879	439	1836580	195305	2242	0	2066	980	0	0	0	0	0	0	0
4880	3	880	440	1837950	195445	2244	0	2068	980	880	4400	4400	4400	4400	4400	4400
