Id	AddConditionID	BehaviorType	BehaviorTypeValues	Reward	JumpType	JumpTypeValues
3034056	0	0	null	null	1	3034027
3034057	0	0	null	null	1	3034028
3034058	0	0	null	null	1	3034028
3034059	0	0	null	null	1	3034028
3034060	0	0	null	null	1	3034029
3034061	0	0	null	null	1	3034034
3034062	0	45	0#303406|303407|3034611#3034612	null	1	3034030
3034063	0	45	0#303406|303407|3034611#3034612	null	1	3034032
3034064	0	0	null	null	1	3034031
3034065	0	0	null	null	1	3034032
3034066	0	0	null	null	1	3034032
3034067	0	0	null	null	1	3034032
3034068	0	1	303407	null	1	3034033
3034069	0	18	1#303407#3034007	null	4	null
3034070	0	9	2041	null	4	null
3034071	0	9	2041	null	4	null
3034072	0	45	0#303407|303406|3034711#3034712	null	1	3034035
3034073	0	45	0#303407|303406|3034711#3034712	null	1	3034037
3034074	0	0	null	null	1	3034036
3034075	0	0	null	null	1	3034037
3034076	0	0	null	null	1	3034037
3034077	0	0	null	null	1	3034037
3034078	0	1	303406	null	1	3034038
3034079	0	18	1#303406#3034007	null	4	null
3034080	0	9	2041	null	4	null
3034081	0	9	2041	null	4	null
3034082	0	0	null	null	1	3034040
3034083	0	0	null	null	1	3034044
3034084	0	0	null	null	1	3034041
3034085	0	0	null	null	1	3034044
3034086	0	0	null	null	1	3034042
3034087	0	0	null	null	1	3034044
3034088	0	0	null	null	1	3034043
3034089	0	0	null	null	1	3034044
3034090	0	0	null	null	1	3034044
3034091	0	0	null	null	1	3034044
3034092	303403	2	14#5000	null	1	3034045
3034093	0	0	null	null	1	3034046
3034094	0	0	null	null	1	3034048
3034095	0	0	null	null	1	3034048
3034096	0	0	null	null	1	3034047
3034097	0	46	null	null	4	null
3034098	0	46	null	null	4	null
3034099	0	46	null	null	4	null
3034100	0	41	303408	null	3	3034049#3034062|1#10000
3034101	0	41	303408	null	3	3034050#3034062|1#10000
3034102	0	0	null	null	1	3034050
3034103	0	0	null	null	1	3034050
3034104	303404	2	14#10000	null	1	3034051
3034105	0	0	null	null	1	3034046
3034106	0	41	303409	null	3	3034052#3034062|1#10000
3034107	0	41	303409	null	3	3034053#3034062|1#10000
3034108	0	0	null	null	1	3034053
3034109	0	0	null	null	1	3034053
3034110	303405	2	14#20000	null	1	3034054
3034111	0	0	null	null	1	3034046
3034112	0	41	303410	null	3	3034055#3034062|1#10000
3034113	0	41	303410	null	3	3034056#3034062|1#10000
3034114	0	0	null	null	1	3034056
3034115	0	0	null	null	1	3034056
3034116	303406	2	14#50000	null	1	3034057
3034117	0	0	null	null	1	3034046
3034118	0	41	303411	null	3	3034058#3034062|1#10000
3034119	0	41	303411	null	3	3034059#3034062|1#10000
3034120	0	0	null	null	1	3034059
3034121	0	0	null	null	1	3034059
3034122	303407	2	14#80000	null	1	3034060
3034123	0	0	null	null	1	3034046
3034124	0	41	303412	null	3	3034061#3034062|1#10000
3034125	0	41	303412	null	3	3034061#3034062|1#10000
3034126	0	46	null	null	4	null
3034127	0	46	null	null	4	null
3034128	0	46	null	null	4	null
3034129	0	46	null	null	4	null
3034130	0	0	null	null	4	null
3034131	0	0	null	null	4	null
3034132	0	35	3034002#3034003#3034004#3034005#3034006#3034011	null	4	null
3034133	0	35	3034002#3034003#3034004#3034005#3034006#3034011	null	4	null
4001001	0	0	null	null	1	4001002
4001002	0	0	null	null	1	4001002
4001003	0	0	null	null	3	4001120#4001003|1#400102
4001004	0	0	null	null	4	null
4001005	0	0	null	null	1	4001004
4001006	0	0	null	null	1	4001004
4001007	0	48	40111#86400	null	6	4001001
4001008	0	0	null	null	6	4001001
4001009	0	0	null	null	1	4001006
4001010	0	0	null	null	1	4001006
4001011	0	0	null	null	3	4001121#4001007|1#400102
4001012	0	0	null	null	4	null
4001013	0	0	null	null	1	4001008
4001014	0	0	null	null	1	4001008
4001015	0	48	40110#43200	null	6	4001005
4001016	0	0	null	null	6	4001005
4001017	0	0	null	null	1	4001010
4001018	0	0	null	null	1	4001010
4001019	0	20	40112#4001004	null	4	null
4001020	0	0	null	null	4	null
4001021	0	0	null	null	1	4001012
4001022	0	0	null	null	1	4001012
4001023	0	20	40113#4001005	null	4	null
4001024	0	0	null	null	4	null
4001025	0	0	null	null	1	4001014
4001026	0	0	null	null	1	4001014
4001027	0	5	4001#19#23	null	6	4001013
4001028	0	0	null	null	4	null
4001029	0	0	null	null	1	4001016
4001030	0	0	null	null	1	4001016
4001031	0	5	4001#6#2	null	6	4001015
4001032	0	0	null	null	4	null
4001033	0	0	null	null	1	4001018
4001034	0	0	null	null	1	4001018
4001035	0	46	null	91002#91015#91016	4	null
4001036	0	0	null	null	4	null
4001037	0	0	null	null	1	4001020
4001038	0	0	null	null	1	4001020
4001039	0	55	null	91001	4	null
4001040	0	0	null	null	4	null
4001041	0	0	null	null	1	4001022
4001042	0	0	null	null	1	4001022
4001043	0	34	400101#4001010	null	4	null
4001044	0	0	null	null	4	null
4001045	0	0	null	null	1	4001024
4001046	0	0	null	null	1	4001024
4001047	400105	16	1557#1|4001012	null	4	null
4001048	0	0	null	null	4	null
4001049	0	0	null	null	1	4001026
4001050	0	0	null	null	1	4001026
4001051	0	0	null	null	1	4001101
4001052	0	0	null	null	1	4001027
4001053	0	0	null	null	4	null
4001054	0	0	null	null	1	4001028
4001055	0	0	null	null	1	4001029
4001056	0	0	null	null	1	4001029
4001057	0	0	null	null	1	4001029
4001058	0	0	null	null	1	4001030
4001059	0	0	null	null	6	4001025
4001060	0	30	4001#17#24#4001028	null	6	4001033
4001061	0	30	4001#17#24#4001028	null	6	4001033
4001062	0	0	null	null	1	4001032
4001063	0	0	null	null	1	4001032
4001064	0	15	4001028	55080	4	null
4001065	0	0	null	null	4	null
4001066	0	0	null	null	1	4001034
4001067	0	0	null	null	1	4001034
4001068	0	0	null	null	1	4001130
4001069	400109	2	1561#1	null	1	4001035
4001070	0	0	null	null	4	null
4001071	0	6	1	55076	1	4001037
4001072	0	6	1	55076	1	4001037
4001073	0	0	null	null	0	null
4001074	0	0	null	null	0	null
4001075	0	0	null	null	1	4001038
4001076	0	0	null	null	1	4001038
4001077	0	0	null	null	1	4001131
4001078	0	0	null	null	6	4001037
4001079	0	0	null	null	1	4001040
4001080	0	0	null	null	1	4001040
4001081	0	0	null	null	1	4001041
4001082	0	0	null	null	4	null
4001083	0	0	null	null	1	4001042
4001084	0	0	null	null	1	4001042
4001085	0	0	null	null	1	4001043
4001086	0	0	null	null	4	null
4001087	0	17	4001017|4001#23#12#4001029	null	4	null
4001088	0	17	4001017|4001#23#12#4001029	null	4	null
4001089	0	0	null	null	1	4001045
4001090	0	0	null	null	1	4001045
4001091	0	1	40114	null	1	4001046
4001092	0	0	null	null	4	null
4001093	0	15	4001029	55077	4	null
4001094	0	15	4001029	55077	4	null
4001095	0	0	null	null	1	4001048
4001096	0	0	null	null	1	4001048
4001097	0	0	null	null	1	4001049
4001098	0	0	null	null	4	null
4001099	0	0	null	null	1	4001050
4001100	0	0	null	null	1	4001050
4001101	0	1	40115	null	1	4001051
4001102	0	0	null	null	4	null
4001103	0	0	null	null	1	4001052
4001104	0	15	4001018	55078	4	null
4001105	0	15	4001018	55078	4	null
4001106	0	15	4001018	55078	4	null
4001107	0	0	null	null	1	4001054
4001108	0	0	null	null	1	4001054
4001109	0	1	40134	null	1	4001055
4001110	0	0	null	null	4	null
4001111	0	0	null	null	1	4001056
4001112	0	0	null	null	1	4001056
4001113	0	15	4001019	55079	4	null
4001114	0	0	null	null	4	null
4001115	0	0	null	null	1	4001058
4001116	0	0	null	null	1	4001058
4001117	0	0	null	null	1	4001059
4001118	0	0	null	null	4	null
4001119	0	1	40102	null	1	4001061
4001120	0	1	40102	null	1	4001061
4001121	0	0	null	null	0	null
4001122	0	0	null	null	0	null
4001123	0	1	40116	null	1	4001063
4001124	0	1	40116	null	1	4001063
4001125	0	0	null	null	0	null
4001126	0	0	null	null	0	null
4001127	0	1	40117	null	1	4001065
4001128	0	1	40117	null	1	4001065
4001129	0	0	null	null	0	null
4001130	0	0	null	null	0	null
4001131	0	20	40118#4001020	null	4	null
4001132	0	20	40118#4001020	null	4	null
4001133	0	0	null	null	1	4001067
4001134	0	0	null	null	1	4001067
4001135	0	0	null	null	1	4001068
4001136	0	0	null	null	4	null
4001137	0	0	null	null	1	4001069
4001138	0	0	null	null	1	4001069
4001139	400103	0	null	null	1	4001070
4001140	0	0	null	null	4	null
4001141	0	0	null	null	1	4001071
4001142	0	0	null	null	1	4001071
4001143	0	6	1	91011	1	4001072
4001144	0	6	1	91012	1	4001072
4001145	0	0	null	null	1	4001073
4001146	0	0	null	null	1	4001073
4001147	0	0	null	null	1	4001074
4001148	0	0	null	null	1	4001075
4001149	0	1	40119	null	1	4001075
4001150	0	1	40119	null	1	4001075
4001151	0	0	null	null	1	4001076
4001152	0	0	null	null	1	4001076
4001153	0	0	null	null	1	4001077
4001154	0	0	null	null	1	4001078
4001155	0	1	40119	null	1	4001079
4001156	0	1	40119	null	1	4001079
4001157	0	8	400103	null	1	4001079
4001158	0	8	400103	null	1	4001079
4001159	0	0	null	null	1	4001080
4001160	0	0	null	null	1	4001080
4001161	0	0	null	null	1	4001081
4001162	0	15	4001021	91023	4	null
4001163	0	20	40120#4001021	null	4	null
4001164	0	20	40120#4001021	null	4	null
4001165	0	0	null	null	1	4001083
4001166	0	0	null	null	1	4001083
4001167	0	0	null	null	1	4001084
4001168	0	0	null	null	4	null
4001169	0	0	null	null	1	4001085
4001170	0	0	null	null	1	4001086
4001171	0	0	null	null	1	4001086
4001172	0	0	null	null	1	4001086
4001173	0	0	null	null	1	4001087
4001174	0	0	null	null	1	4001095
4001175	0	0	null	null	1	4001088
4001176	0	0	null	null	1	4001089
4001177	0	0	null	null	1	4001089
4001178	0	0	null	null	1	4001089
4001179	0	0	null	null	1	4001090
4001180	0	0	null	null	1	4001091
4001181	0	15	4001022	91012	4	null
4001182	0	15	4001022	91012	4	null
4001183	0	1	40121	null	1	4001092
4001184	0	1	40121	null	1	4001093
4001185	0	0	null	null	1	4001093
4001186	0	0	null	null	1	4001093
4001187	0	6	2	null	1	4001094
4001188	0	0	null	null	0	null
4001189	0	20	40123#4001022	null	4	null
4001190	0	20	40123#4001022	null	4	null
4001191	0	0	null	null	1	4001096
4001192	0	0	null	null	1	4001098
4001193	0	1	40122	null	1	4001097
4001194	0	1	40122	null	1	4001098
4001195	0	0	null	null	1	4001098
4001196	0	0	null	null	1	4001098
4001197	0	6	2	null	1	4001099
4001198	0	0	null	null	0	null
4001199	0	0	null	null	1	4001100
4001200	0	0	null	null	1	4001100
4001201	0	20	40123#4001022	null	4	null
4001202	0	0	null	null	4	null
4001203	0	0	null	null	1	4001103
4001204	0	0	null	null	1	4001103
4001205	0	34	400102#4001011	null	4	null
4001206	0	0	null	null	4	null
4001207	0	0	null	null	1	4001105
4001208	0	0	null	null	1	4001105
4001209	400106	16	1558#1|4001013	null	4	null
4001210	0	0	null	null	4	null
4001211	0	0	null	null	1	4001107
4001212	0	0	null	null	1	4001107
4001213	400107	16	1559#1|4001014	null	4	null
4001214	0	0	null	null	4	null
4001215	0	0	null	null	1	4001109
4001216	0	0	null	null	1	4001109
4001217	400108	16	1560#1|4001015	null	4	null
4001218	0	0	null	null	4	null
4001219	0	0	null	null	1	4001113
4001220	0	0	null	null	1	4001113
4001221	0	0	null	null	3	4001115#4001114|1#400102
4001222	0	0	null	null	4	null
4001223	0	49	28800	null	6	4001112
4001224	0	49	28800	null	6	4001112
4001225	0	0	null	null	6	4001112
4001226	0	0	null	null	6	4001112
4001227	0	0	null	null	1	4001117
4001228	0	0	null	null	1	4001117
4001229	0	0	null	null	3	4001119#4001118|1#400102
4001230	0	0	null	null	4	null
4001231	0	49	21600	null	6	4001116
4001232	0	49	21600	null	6	4001116
4001233	0	0	null	null	6	4001116
4001234	0	0	null	null	6	4001116
4001235	0	0	null	null	6	4001001
4001236	0	0	null	null	6	4001001
4001237	0	0	null	null	6	4001005
4001238	0	0	null	null	6	4001005
4001239	0	0	null	null	1	4001123
4001240	0	0	null	null	1	4001123
4001241	0	52	40130#4001030|4001030#4001031#4001032|15#15#4001003	null	4	null
4001242	0	0	null	null	4	null
4001243	0	0	null	null	1	4001125
4001244	0	0	null	null	1	4001125
4001245	0	52	40130#4001031|4001030#4001031#4001032|15#15#4001003	null	4	null
4001246	0	0	null	null	4	null
4001247	0	0	null	null	1	4001127
4001248	0	0	null	null	1	4001127
4001249	0	52	40131#4001032|4001030#4001031#4001032|15#15#4001003	null	4	null
4001250	0	0	null	null	4	null
4001251	0	0	null	null	1	4001129
4001252	0	0	null	null	1	4001129
4001253	0	20	40132#4001033	null	4	null
4001254	0	0	null	null	4	null
4001255	0	0	null	null	1	4001026
4001256	0	0	null	null	1	4001034
4001257	0	0	null	null	1	4001038
4001258	0	0	null	null	1	4001103
4001259	0	0	null	null	1	4001103
4001260	0	34	400102#4001011	null	4	null
4001261	0	0	null	null	4	null
4001262	0	0	null	null	1	4001141
4001263	0	0	null	null	1	4001141
4001264	0	0	null	null	3	4001144#4001142|1#400102
4001265	0	0	null	null	4	null
4001266	0	0	null	null	1	4001143
4001267	0	0	null	null	1	4001143
4001268	0	54	40133#4001003	null	6	4001140
4001269	0	0	null	null	6	4001140
4001270	0	0	null	null	6	4001140
4001271	0	0	null	null	6	4001140
4001272	0	0	null	null	1	4001146
4001273	0	0	null	null	1	4001146
4001274	0	0	null	null	3	4001147#4001148|1#400102
4001275	0	0	null	null	4	null
4001276	0	0	null	null	6	4001145
4001277	0	0	null	null	6	4001145
4001278	0	53	5000#43200	null	6	4001145
4001279	0	0	null	null	6	4001145
4001280	0	0	null	null	1	4001150
4001281	0	0	null	null	1	4001150
4001282	0	0	null	null	3	4001151#4001152|1#400102
4001283	0	0	null	null	4	null
4001284	0	0	null	null	6	4001149
4001285	0	0	null	null	6	4001149
4001286	0	53	5000#43200	null	6	4001149
4001287	0	0	null	null	6	4001149
4001288	0	0	null	null	1	4001154
4001289	0	0	null	null	1	4001154
4001290	0	0	null	null	3	4001155#4001156|1#400102
4001291	0	0	null	null	4	null
4001292	0	0	null	null	6	4001153
4001293	0	0	null	null	6	4001153
4001294	0	53	5000#43200	null	6	4001153
4001295	0	0	null	null	6	4001153
4001296	0	0	null	null	1	4001158
4001297	0	0	null	null	1	4001158
4001298	0	0	null	null	3	4001159#4001160|1#400102
4001299	0	0	null	null	4	null
4001300	0	0	null	null	6	4001157
4001301	0	0	null	null	6	4001157
4001302	0	53	5000#43200	null	6	4001157
4001303	0	0	null	null	6	4001157
4002001	0	0	null	null	1	4002002
4002002	0	0	null	null	1	4002002
4002003	0	0	null	null	3	4002005#4002003|1#400102
4002004	0	0	null	null	4	null
4002005	0	0	null	null	1	4002004
4002006	0	0	null	null	1	4002004
4002007	0	48	50111#86400	null	6	4002001
4002008	0	0	null	null	6	4002001
4002009	0	0	null	null	6	4002001
4002010	0	0	null	null	6	4002001
4002011	0	0	null	null	1	4002007
4002012	0	0	null	null	1	4002007
4002013	0	0	null	null	3	4002010#4002008|1#400102
4002014	0	0	null	null	4	null
4002015	0	0	null	null	1	4002009
4002016	0	0	null	null	1	4002009
4002017	0	48	50110#43200	null	6	4002006
4002018	0	0	null	null	6	4002006
4002019	0	0	null	null	6	4002006
4002020	0	0	null	null	6	4002006
4002021	0	0	null	null	1	4002012
4002022	0	0	null	null	1	4002012
4002023	0	20	50113#4002004	null	4	null
4002024	0	0	null	null	4	null
4002025	0	0	null	null	1	4002014
4002026	0	0	null	null	1	4002014
4002027	0	5	4002#26#7	null	6	4002013
4002028	0	0	null	null	4	null
4002029	0	0	null	null	1	4002016
4002030	0	0	null	null	1	4002016
4002031	0	5	4002#7#24	null	6	4002015
4002032	0	0	null	null	4	null
4002033	0	0	null	null	1	4002018
4002034	0	0	null	null	1	4002018
4002035	0	46	null	92102#92116#92117	4	null
4002036	0	0	null	null	4	null
4002037	0	0	null	null	1	4002020
4002038	0	0	null	null	1	4002020
4002039	0	46	null	92101	4	null
4002040	0	0	null	null	4	null
4002041	0	0	null	null	1	4002022
4002042	0	0	null	null	1	4002022
4002043	0	34	400201#4002009	null	4	null
4002044	0	0	null	null	4	null
4002045	0	0	null	null	1	4002024
4002046	0	0	null	null	1	4002024
4002047	0	34	400202#4002010	null	4	null
4002048	0	0	null	null	4	null
4002049	0	0	null	null	1	4002026
4002050	0	0	null	null	1	4002026
4002051	0	20	50112#4002011	null	4	null
4002052	0	0	null	null	4	null
4002053	0	0	null	null	1	4002028
4002054	0	0	null	null	1	4002028
4002055	0	20	50125#4002012	null	4	null
4002056	0	0	null	null	4	null
4002057	0	0	null	null	1	4002030
4002058	0	0	null	null	1	4002030
4002059	0	20	50126#4002013	null	4	null
4002060	0	0	null	null	4	null
4002061	0	0	null	null	1	4002032
4002062	0	0	null	null	1	4002032
4002063	0	20	50127#4002014	null	4	null
4002064	0	0	null	null	4	null
4002065	0	0	null	null	1	4002034
4002066	0	0	null	null	1	4002034
4002067	0	20	50128#4002015	null	4	null
4002068	0	0	null	null	4	null
4002069	0	0	null	null	1	4002036
4002070	0	0	null	null	1	4002036
4002071	0	0	null	null	3	4002038#4002037|1#400102
4002072	0	0	null	null	4	null
4002073	0	49	21600	null	6	4002035
4002074	0	49	21600	null	6	4002035
4002075	0	0	null	null	6	4002035
4002076	0	0	null	null	6	4002035
4002077	0	0	null	null	1	4002040
4002078	0	0	null	null	1	4002040
4002079	0	0	null	null	3	4002042#4002041|1#400102
4002080	0	0	null	null	4	null
4002081	0	49	21600	null	6	4002039
4002082	0	49	21600	null	6	4002039
4002083	0	0	null	null	6	4002039
4002084	0	0	null	null	6	4002039
4002085	0	0	null	null	1	4002044
4002086	0	0	null	null	1	4002044
4002087	0	0	null	null	1	4002045
4002088	0	0	null	null	4	null
4002089	0	15	4002018#4002026#4002023	null	4	null
4002090	0	15	4002018#4002026#4002023	null	4	null
4002091	0	0	null	null	1	4002047
4002092	0	0	null	null	1	4002047
4002093	0	0	null	null	1	4002048
4002094	0	0	null	null	4	null
4002095	0	1	50102	null	1	4002049
4002096	0	1	50102	null	1	4002049
4002097	0	1	50116	null	1	4002050
4002098	0	1	50116	null	1	4002050
4002099	0	1	50117	null	1	4002051
4002100	0	1	50117	null	1	4002051
4002101	0	1	50118	null	1	4002052
4002102	0	1	50118	null	1	4002052
4002103	0	46	null	null	4	null
4002104	0	46	null	null	4	null
4002105	0	0	null	null	1	4002054
4002106	0	0	null	null	1	4002054
4002107	0	0	null	null	1	4002055
4002108	0	0	null	null	4	null
4002109	0	1	50102	null	1	4002056
4002110	0	1	50102	null	1	4002056
4002111	0	1	50116	null	1	4002057
4002112	0	1	50116	null	1	4002057
4002113	0	1	50117	null	1	4002058
4002114	0	1	50117	null	1	4002058
4002115	0	1	50118	null	1	4002059
4002116	0	1	50118	null	1	4002059
4002117	0	46	null	null	4	null
4002118	0	46	null	null	4	null
4002119	0	0	null	null	1	4002061
4002120	0	0	null	null	1	4002061
4002121	0	0	null	null	0	null
4002122	0	0	null	null	4	null
4002123	0	0	null	null	1	4002063
4002124	0	0	null	null	1	4002063
4002125	0	0	null	null	0	null
4002126	0	0	null	null	4	null
4002127	0	0	null	null	1	4002065
4002128	0	0	null	null	1	4002065
4002129	0	0	null	null	0	null
4002130	0	0	null	null	4	null
4002131	0	0	null	null	1	4002067
4002132	0	0	null	null	1	4002067
4002133	0	0	null	null	0	null
4002134	0	0	null	null	4	null
4002135	0	0	null	null	1	4002069
4002136	0	0	null	null	1	4002069
4002137	0	0	null	null	0	null
4002138	0	0	null	null	4	null
4002139	0	0	null	null	1	4002071
4002140	0	0	null	null	1	4002071
4002141	0	0	null	null	1	4002072
4002142	0	0	null	null	4	null
4002143	0	0	null	null	1	4002073
4002144	0	0	null	null	1	4002073
4002145	0	0	null	null	1	4002074
4002146	0	0	null	null	4	null
4002147	0	0	null	null	1	4002075
4002148	0	0	null	null	1	4002075
4002149	0	30	4002#24#21#4002027	null	6	4002076
4002150	0	0	null	null	4	null
4002151	0	0	null	null	4	null
4002152	0	0	null	null	4	null
4002153	0	0	null	null	1	4002078
4002154	0	0	null	null	1	4002078
4002155	0	1	50114	null	1	4002079
4002156	0	0	null	null	4	null
4002157	0	0	null	null	1	4002080
4002158	0	0	null	null	1	4002080
4002159	0	0	null	null	1	4002081
4002160	0	0	null	null	4	null
4002161	0	0	null	null	1	4002082
4002162	0	0	null	null	1	4002082
4002163	0	44	4002027|4002026#4002083	null	4	null
4002164	0	0	null	null	4	null
4002165	0	0	null	null	1	4002084
4002166	0	0	null	null	1	4002085
4002167	0	0	null	null	1	4002085
4002168	0	0	null	null	1	4002085
4002169	0	0	null	null	1	4002086
4002170	0	0	null	null	4	null
4002171	0	30	4002#19#7#4002018	null	6	4002087
4002172	0	30	4002#19#7#4002018	null	6	4002087
4002173	0	0	null	null	4	null
4002174	0	0	null	null	4	null
4002175	0	0	null	null	1	4002089
4002176	0	0	null	null	1	4002089
4002177	0	0	null	null	1	4002090
4002178	0	0	null	null	4	null
4002179	0	0	null	null	1	4002091
4002180	0	0	null	null	1	4002091
4002181	0	0	null	null	1	4002092
4002182	0	0	null	null	4	null
4002183	0	0	null	null	1	4002093
4002184	0	0	null	null	1	4002095
4002185	0	0	null	null	1	4002094
4002186	0	0	null	null	1	4002095
4002187	0	0	null	null	1	4002095
4002188	0	0	null	null	1	4002095
4002189	0	0	null	null	1	4002096
4002190	0	0	null	null	4	null
4002191	0	0	null	null	1	4002097
4002192	0	0	null	null	1	4002099
4002193	0	0	null	null	1	4002098
4002194	0	0	null	null	1	4002099
4002195	0	0	null	null	1	4002099
4002196	0	0	null	null	1	4002099
4002197	0	1	50114	null	1	4002100
4002198	0	0	null	null	4	null
4002199	0	0	null	null	1	4002101
4002200	0	0	null	null	1	4002101
4002201	0	0	null	null	1	4002102
4002202	0	0	null	null	4	null
4002203	0	0	null	null	1	4002103
4002204	0	0	null	null	1	4002104
4002205	0	0	null	null	1	4002104
4002206	0	0	null	null	1	4002104
4002207	0	0	null	null	1	4002105
4002208	0	0	null	null	4	null
4002209	0	15	4002028#4002021	null	4	null
4002210	0	15	4002028#4002021	null	4	null
4002211	0	0	null	null	1	4002107
4002212	0	0	null	null	1	4002107
4002213	0	0	null	null	1	4002108
4002214	0	0	null	null	4	null
4002215	0	0	null	null	1	4002109
4002216	0	0	null	null	1	4002109
4002217	0	0	null	null	1	4002110
4002218	0	0	null	null	4	null
4002219	0	0	null	null	1	4002111
4002220	0	0	null	null	1	4002111
4002221	0	30	4002#12#29#4002030|4002#15#29#4002037	null	1	4002112
4002222	0	0	null	null	4	null
4002223	0	0	null	null	6	4002113
4002224	0	0	null	null	6	4002113
4002225	0	0	null	null	4	null
4002226	0	0	null	null	4	null
4002227	0	0	null	null	1	4002115
4002228	0	0	null	null	1	4002115
4002229	0	44	4002030|4002029#4002116	null	4	null
4002230	0	0	null	null	4	null
4002231	0	0	null	null	1	4002117
4002232	0	0	null	null	1	4002120
4002233	0	0	null	null	1	4002118
4002234	0	0	null	null	1	4002120
4002235	0	0	null	null	1	4002119
4002236	0	0	null	null	1	4002120
4002237	0	0	null	null	1	4002120
4002238	0	0	null	null	1	4002120
4002239	0	30	4002#17#22#4002038	null	6	4002121
4002240	0	30	4002#17#22#4002038	null	6	4002121
4002241	0	0	null	null	4	null
4002242	0	0	null	null	4	null
4002243	0	0	null	null	1	4002123
4002244	0	0	null	null	1	4002123
4002245	0	0	null	null	1	4002124
4002246	0	0	null	null	4	null
4002247	0	0	null	null	1	4002125
4002248	0	0	null	null	1	4002125
4002249	0	0	null	null	1	4002126
4002250	0	0	null	null	4	null
4002251	0	0	null	null	1	4002128
4002252	0	0	null	null	1	4002129
4002253	0	0	null	null	0	null
4002254	0	0	null	null	0	null
4002255	0	0	null	null	1	4002129
4002256	0	0	null	null	1	4002129
4002257	400201	2	1562#1	null	1	4002130
4002258	0	0	null	null	6	4002128
4002259	0	0	null	null	1	4002131
4002260	0	0	null	null	1	4002131
4002261	0	0	null	null	1	4002132
4002262	0	15	4002031#4002022	null	4	null
4002263	0	15	4002031#4002022	null	4	null
4002264	0	15	4002031#4002022	null	4	null
4002265	0	0	null	null	1	4002134
4002266	0	0	null	null	1	4002134
4002267	0	0	null	null	1	4002135
4002268	0	0	null	null	4	null
4002269	0	8	400103	null	1	4002136
4002270	0	8	400103	null	1	4002137
4002271	0	0	null	null	1	4002137
4002272	0	0	null	null	1	4002137
4002273	0	1	50119	null	1	4002138
4002274	0	1	50119	null	1	4002139
4002275	0	0	null	null	1	4002139
4002276	0	0	null	null	1	4002139
4002277	0	1	50120	null	1	4002140
4002278	0	1	50120	null	1	4002141
4002279	0	0	null	null	1	4002141
4002280	0	0	null	null	1	4002141
4002281	0	0	null	null	1	4002142
4002282	0	0	null	null	4	null
4002283	0	0	null	null	1	4002143
4002284	0	34	400203#4002032	null	4	null
4002285	0	34	400203#4002032	null	4	null
4002286	0	34	400203#4002032	null	4	null
4002287	0	0	null	null	1	4002147
4002288	0	0	null	null	1	4002147
4002289	0	0	null	null	1	4002148
4002290	0	0	null	null	6	4002146
4002291	0	0	null	null	1	4002147
4002292	0	0	null	null	1	4002150
4002293	0	0	null	null	1	4002150
4002294	0	0	null	null	1	4002151
4002295	0	0	null	null	4	null
4002296	0	15	4002037#4002024	null	4	null
4002297	0	15	4002037#4002024	null	4	null
4002298	0	0	null	null	1	4002153
4002299	0	0	null	null	1	4002153
4002300	0	0	null	null	1	4002154
4002301	0	0	null	null	4	null
4002302	0	15	4002038#4002025#4002029	null	4	null
4002303	0	15	4002038#4002025#4002029	null	4	null
4002304	0	0	null	null	1	4002161
4002305	0	0	null	null	1	4002161
4002306	0	0	null	null	3	4002164#4002162|1#400102
4002307	0	0	null	null	4	null
4002308	0	0	null	null	1	4002163
4002309	0	0	null	null	1	4002163
4002310	0	48	50123#43200	null	6	4002160
4002311	0	0	null	null	6	4002160
4002312	0	0	null	null	6	4002160
4002313	0	0	null	null	6	4002160
4002314	0	0	null	null	1	4002166
4002315	0	0	null	null	1	4002166
4002316	0	0	null	null	3	4002169#4002167|1#400102
4002317	0	0	null	null	4	null
4002318	0	0	null	null	1	4002168
4002319	0	0	null	null	1	4002168
4002320	0	48	50124#43200	null	6	4002165
4002321	0	0	null	null	6	4002165
4002322	0	0	null	null	6	4002165
4002323	0	0	null	null	6	4002165
5001272	0	0	null	null	1	5001146
5001273	0	0	null	null	1	5001146
5001274	0	0	null	null	3	5001147#5001148|1#500102
5001275	0	0	null	null	4	null
5001276	0	0	null	null	6	5001145
5001277	0	0	null	null	6	5001145
5001278	0	53	5000#43200	null	6	5001145
5001279	0	0	null	null	6	5001145
5001280	0	0	null	null	1	5001150
5001281	0	0	null	null	1	5001150
5001282	0	0	null	null	3	5001151#5001152|1#500102
5001283	0	0	null	null	4	null
5001284	0	0	null	null	6	5001149
5001285	0	0	null	null	6	5001149
5001286	0	53	5000#43200	null	6	5001149
5001287	0	0	null	null	6	5001149
5001288	0	0	null	null	1	5001154
5001289	0	0	null	null	1	5001154
5001290	0	0	null	null	3	5001155#5001156|1#500102
5001291	0	0	null	null	4	null
5001292	0	0	null	null	6	5001153
5001293	0	0	null	null	6	5001153
5001294	0	53	5000#43200	null	6	5001153
5001295	0	0	null	null	6	5001153
5001296	0	0	null	null	1	5001158
5001297	0	0	null	null	1	5001158
5001298	0	0	null	null	3	5001159#5001160|1#500102
5001299	0	0	null	null	4	null
5001300	0	0	null	null	6	5001157
5001301	0	0	null	null	6	5001157
5001302	0	53	5000#43200	null	6	5001157
5001303	0	0	null	null	6	5001157
5001007	0	0	null	null	4	null
5001008	0	0	null	null	4	null
5001009	0	0	null	null	5	5001009
