Id	TechId	Level	Values	Profession	Consume
1780	6	62	156#3100	1	14#18204000|65#30340
1781	6	63	156#3150	1	14#19740000|65#32900
1782	6	64	156#3200	1	14#21276000|65#35460
1783	6	65	156#3250	1	14#22812000|65#38020
1784	6	66	156#3300	1	14#24348000|65#40580
1785	6	67	156#3350	1	14#25884000|65#43140
1786	6	68	156#3400	1	14#27420000|65#45700
1787	6	69	156#3450	1	14#28956000|65#48260
1788	6	70	156#3500	1	14#30492000|65#50820
1789	6	71	156#3550	1	14#33564000|65#55940
1790	6	72	156#3600	1	14#36636000|65#61060
1791	6	73	156#3650	1	14#39708000|65#66180
1792	6	74	156#3700	1	14#42780000|65#71300
1793	6	75	156#3750	1	14#45852000|65#76420
1794	6	76	156#3800	1	14#48924000|65#81540
1795	6	77	156#3850	1	14#51996000|65#86660
1796	6	78	156#3900	1	14#55068000|65#91780
1797	6	79	156#3950	1	14#58140000|65#96900
1798	6	80	156#4000	1	14#61212000|65#102020
1799	6	81	156#4050	1	14#67356000|65#112260
1800	6	82	156#4100	1	14#73500000|65#122500
1801	6	83	156#4150	1	14#79644000|65#132740
1802	6	84	156#4200	1	14#85788000|65#142980
1803	6	85	156#4250	1	14#91932000|65#153220
1804	6	86	156#4300	1	14#98076000|65#163460
1805	6	87	156#4350	1	14#104220000|65#173700
1806	6	88	156#4400	1	14#110364000|65#183940
1807	6	89	156#4450	1	14#116508000|65#194180
1808	6	90	156#4500	1	14#122652000|65#204420
1809	6	91	156#4550	1	14#134940000|65#224900
1810	6	92	156#4600	1	14#147228000|65#245380
1811	6	93	156#4650	1	14#159516000|65#265860
1812	6	94	156#4700	1	14#171804000|65#286340
1813	6	95	156#4750	1	14#184092000|65#306820
1814	6	96	156#4800	1	14#196380000|65#327300
1815	6	97	156#4850	1	14#208668000|65#347780
1816	6	98	156#4900	1	14#220956000|65#368260
1817	6	99	156#4950	1	14#233244000|65#388740
1818	6	100	156#5000	1	null
1819	1	0	61#0	4	14#6000|65#10
1820	1	1	61#50	4	14#18000|65#30
1821	1	2	61#100	4	14#30000|65#50
1822	1	3	61#150	4	14#42000|65#70
1823	1	4	61#200	4	14#54000|65#90
1824	1	5	61#250	4	14#66000|65#110
1825	1	6	61#300	4	14#78000|65#130
1826	1	7	61#350	4	14#90000|65#150
1827	1	8	61#400	4	14#102000|65#170
1828	1	9	61#450	4	14#114000|65#190
1829	1	10	61#500	4	14#126000|65#210
1830	1	11	61#550	4	14#150000|65#250
1831	1	12	61#600	4	14#174000|65#290
1832	1	13	61#650	4	14#198000|65#330
1833	1	14	61#700	4	14#222000|65#370
1834	1	15	61#750	4	14#246000|65#410
1835	1	16	61#800	4	14#270000|65#450
1836	1	17	61#850	4	14#294000|65#490
1837	1	18	61#900	4	14#318000|65#530
1838	1	19	61#950	4	14#342000|65#570
1839	1	20	61#1000	4	14#366000|65#610
1840	1	21	61#1050	4	14#414000|65#690
1841	1	22	61#1100	4	14#462000|65#770
1842	1	23	61#1150	4	14#510000|65#850
1843	1	24	61#1200	4	14#558000|65#930
1844	1	25	61#1250	4	14#606000|65#1010
1845	1	26	61#1300	4	14#654000|65#1090
1846	1	27	61#1350	4	14#702000|65#1170
1847	1	28	61#1400	4	14#750000|65#1250
1848	1	29	61#1450	4	14#798000|65#1330
1849	1	30	61#1500	4	14#846000|65#1410
1850	1	31	61#1550	4	14#942000|65#1570
1851	1	32	61#1600	4	14#1038000|65#1730
1852	1	33	61#1650	4	14#1134000|65#1890
1853	1	34	61#1700	4	14#1230000|65#2050
1854	1	35	61#1750	4	14#1326000|65#2210
1855	1	36	61#1800	4	14#1422000|65#2370
1856	1	37	61#1850	4	14#1518000|65#2530
1857	1	38	61#1900	4	14#1614000|65#2690
1858	1	39	61#1950	4	14#1710000|65#2850
1859	1	40	61#2000	4	14#1806000|65#3010
1860	1	41	61#2050	4	14#1998000|65#3330
1861	1	42	61#2100	4	14#2190000|65#3650
1862	1	43	61#2150	4	14#2382000|65#3970
1863	1	44	61#2200	4	14#2574000|65#4290
1864	1	45	61#2250	4	14#2766000|65#4610
1865	1	46	61#2300	4	14#2958000|65#4930
1866	1	47	61#2350	4	14#3150000|65#5250
1867	1	48	61#2400	4	14#3342000|65#5570
1868	1	49	61#2450	4	14#3534000|65#5890
1869	1	50	61#2500	4	14#3726000|65#6210
1870	1	51	61#2550	4	14#4110000|65#6850
1871	1	52	61#2600	4	14#4494000|65#7490
1872	1	53	61#2650	4	14#4878000|65#8130
1873	1	54	61#2700	4	14#5262000|65#8770
1874	1	55	61#2750	4	14#5646000|65#9410
1875	1	56	61#2800	4	14#6030000|65#10050
1876	1	57	61#2850	4	14#6414000|65#10690
1877	1	58	61#2900	4	14#6798000|65#11330
1878	1	59	61#2950	4	14#7182000|65#11970
1879	1	60	61#3000	4	14#7566000|65#12610
1880	1	61	61#3050	4	14#8334000|65#13890
1881	1	62	61#3100	4	14#9102000|65#15170
1882	1	63	61#3150	4	14#9870000|65#16450
1883	1	64	61#3200	4	14#10638000|65#17730
1884	1	65	61#3250	4	14#11406000|65#19010
1885	1	66	61#3300	4	14#12174000|65#20290
1886	1	67	61#3350	4	14#12942000|65#21570
1887	1	68	61#3400	4	14#13710000|65#22850
1888	1	69	61#3450	4	14#14478000|65#24130
1889	1	70	61#3500	4	14#15246000|65#25410
1890	1	71	61#3550	4	14#16782000|65#27970
1891	1	72	61#3600	4	14#18318000|65#30530
1892	1	73	61#3650	4	14#19854000|65#33090
1893	1	74	61#3700	4	14#21390000|65#35650
1894	1	75	61#3750	4	14#22926000|65#38210
1895	1	76	61#3800	4	14#24462000|65#40770
1896	1	77	61#3850	4	14#25998000|65#43330
1897	1	78	61#3900	4	14#27534000|65#45890
1898	1	79	61#3950	4	14#29070000|65#48450
1899	1	80	61#4000	4	14#30606000|65#51010
1900	1	81	61#4050	4	14#33678000|65#56130
1901	1	82	61#4100	4	14#36750000|65#61250
1902	1	83	61#4150	4	14#39822000|65#66370
1903	1	84	61#4200	4	14#42894000|65#71490
1904	1	85	61#4250	4	14#45966000|65#76610
1905	1	86	61#4300	4	14#49038000|65#81730
1906	1	87	61#4350	4	14#52110000|65#86850
1907	1	88	61#4400	4	14#55182000|65#91970
1908	1	89	61#4450	4	14#58254000|65#97090
1909	1	90	61#4500	4	14#61326000|65#102210
1910	1	91	61#4550	4	14#67470000|65#112450
1911	1	92	61#4600	4	14#73614000|65#122690
1912	1	93	61#4650	4	14#79758000|65#132930
1913	1	94	61#4700	4	14#85902000|65#143170
1914	1	95	61#4750	4	14#92046000|65#153410
1915	1	96	61#4800	4	14#98190000|65#163650
1916	1	97	61#4850	4	14#104334000|65#173890
1917	1	98	61#4900	4	14#110478000|65#184130
1918	1	99	61#4950	4	14#116622000|65#194370
1919	1	100	61#5000	4	null
1920	2	0	62#0	4	14#7200|65#12
1921	2	1	62#50	4	14#21600|65#36
1922	2	2	62#100	4	14#36000|65#60
1923	2	3	62#150	4	14#50400|65#84
1924	2	4	62#200	4	14#64800|65#108
1925	2	5	62#250	4	14#79200|65#132
1926	2	6	62#300	4	14#93600|65#156
1927	2	7	62#350	4	14#108000|65#180
1928	2	8	62#400	4	14#122400|65#204
1929	2	9	62#450	4	14#136800|65#228
1930	2	10	62#500	4	14#151200|65#252
1931	2	11	62#550	4	14#180000|65#300
1932	2	12	62#600	4	14#208800|65#348
1933	2	13	62#650	4	14#237600|65#396
1934	2	14	62#700	4	14#266400|65#444
1935	2	15	62#750	4	14#295200|65#492
1936	2	16	62#800	4	14#324000|65#540
1937	2	17	62#850	4	14#352800|65#588
1938	2	18	62#900	4	14#381600|65#636
1939	2	19	62#950	4	14#410400|65#684
1940	2	20	62#1000	4	14#439200|65#732
1941	2	21	62#1050	4	14#496800|65#828
1942	2	22	62#1100	4	14#554400|65#924
1943	2	23	62#1150	4	14#612000|65#1020
1944	2	24	62#1200	4	14#669600|65#1116
1945	2	25	62#1250	4	14#727200|65#1212
1946	2	26	62#1300	4	14#784800|65#1308
1947	2	27	62#1350	4	14#842400|65#1404
1948	2	28	62#1400	4	14#900000|65#1500
1949	2	29	62#1450	4	14#957600|65#1596
1950	2	30	62#1500	4	14#1015200|65#1692
1951	2	31	62#1550	4	14#1130400|65#1884
1952	2	32	62#1600	4	14#1245600|65#2076
1953	2	33	62#1650	4	14#1360800|65#2268
1954	2	34	62#1700	4	14#1476000|65#2460
1955	2	35	62#1750	4	14#1591200|65#2652
1956	2	36	62#1800	4	14#1706400|65#2844
1957	2	37	62#1850	4	14#1821600|65#3036
1958	2	38	62#1900	4	14#1936800|65#3228
1959	2	39	62#1950	4	14#2052000|65#3420
1960	2	40	62#2000	4	14#2167200|65#3612
1961	2	41	62#2050	4	14#2397600|65#3996
1962	2	42	62#2100	4	14#2628000|65#4380
1963	2	43	62#2150	4	14#2858400|65#4764
1964	2	44	62#2200	4	14#3088800|65#5148
1965	2	45	62#2250	4	14#3319200|65#5532
1966	2	46	62#2300	4	14#3549600|65#5916
1967	2	47	62#2350	4	14#3780000|65#6300
1968	2	48	62#2400	4	14#4010400|65#6684
1969	2	49	62#2450	4	14#4240800|65#7068
1970	2	50	62#2500	4	14#4471200|65#7452
1971	2	51	62#2550	4	14#4932000|65#8220
1972	2	52	62#2600	4	14#5392800|65#8988
1973	2	53	62#2650	4	14#5853600|65#9756
1974	2	54	62#2700	4	14#6314400|65#10524
1975	2	55	62#2750	4	14#6775200|65#11292
1976	2	56	62#2800	4	14#7236000|65#12060
1977	2	57	62#2850	4	14#7696800|65#12828
1978	2	58	62#2900	4	14#8157600|65#13596
1979	2	59	62#2950	4	14#8618400|65#14364
1980	2	60	62#3000	4	14#9079200|65#15132
1981	2	61	62#3050	4	14#10000800|65#16668
1982	2	62	62#3100	4	14#10922400|65#18204
1983	2	63	62#3150	4	14#11844000|65#19740
1984	2	64	62#3200	4	14#12765600|65#21276
1985	2	65	62#3250	4	14#13687200|65#22812
1986	2	66	62#3300	4	14#14608800|65#24348
1987	2	67	62#3350	4	14#15530400|65#25884
1988	2	68	62#3400	4	14#16452000|65#27420
1989	2	69	62#3450	4	14#17373600|65#28956
1990	2	70	62#3500	4	14#18295200|65#30492
1991	2	71	62#3550	4	14#20138400|65#33564
1992	2	72	62#3600	4	14#21981600|65#36636
1993	2	73	62#3650	4	14#23824800|65#39708
1994	2	74	62#3700	4	14#25668000|65#42780
1995	2	75	62#3750	4	14#27511200|65#45852
1996	2	76	62#3800	4	14#29354400|65#48924
1997	2	77	62#3850	4	14#31197600|65#51996
1998	2	78	62#3900	4	14#33040800|65#55068
1999	2	79	62#3950	4	14#34884000|65#58140
2000	2	80	62#4000	4	14#36727200|65#61212
2001	2	81	62#4050	4	14#40413600|65#67356
2002	2	82	62#4100	4	14#44100000|65#73500
2003	2	83	62#4150	4	14#47786400|65#79644
2004	2	84	62#4200	4	14#51472800|65#85788
2005	2	85	62#4250	4	14#55159200|65#91932
2006	2	86	62#4300	4	14#58845600|65#98076
2007	2	87	62#4350	4	14#62532000|65#104220
2008	2	88	62#4400	4	14#66218400|65#110364
2009	2	89	62#4450	4	14#69904800|65#116508
2010	2	90	62#4500	4	14#73591200|65#122652
2011	2	91	62#4550	4	14#80964000|65#134940
2012	2	92	62#4600	4	14#88336800|65#147228
2013	2	93	62#4650	4	14#95709600|65#159516
2014	2	94	62#4700	4	14#103082400|65#171804
2015	2	95	62#4750	4	14#110455200|65#184092
2016	2	96	62#4800	4	14#117828000|65#196380
2017	2	97	62#4850	4	14#125200800|65#208668
2018	2	98	62#4900	4	14#132573600|65#220956
2019	2	99	62#4950	4	14#139946400|65#233244
2020	2	100	62#5000	4	null
2021	3	0	156#0	4	14#8400|65#14
2022	3	1	156#50	4	14#25200|65#42
2023	3	2	156#100	4	14#42000|65#70
2024	3	3	156#150	4	14#58800|65#98
2025	3	4	156#200	4	14#75600|65#126
2026	3	5	156#250	4	14#92400|65#154
2027	3	6	156#300	4	14#109200|65#182
2028	3	7	156#350	4	14#126000|65#210
2029	3	8	156#400	4	14#142800|65#238
2030	3	9	156#450	4	14#159600|65#266
2031	3	10	156#500	4	14#176400|65#294
2032	3	11	156#550	4	14#210000|65#350
2033	3	12	156#600	4	14#243600|65#406
2034	3	13	156#650	4	14#277200|65#462
2035	3	14	156#700	4	14#310800|65#518
2036	3	15	156#750	4	14#344400|65#574
2037	3	16	156#800	4	14#378000|65#630
2038	3	17	156#850	4	14#411600|65#686
2039	3	18	156#900	4	14#445200|65#742
2040	3	19	156#950	4	14#478800|65#798
2041	3	20	156#1000	4	14#512400|65#854
2042	3	21	156#1050	4	14#579600|65#966
2043	3	22	156#1100	4	14#646800|65#1078
2044	3	23	156#1150	4	14#714000|65#1190
2045	3	24	156#1200	4	14#781200|65#1302
2046	3	25	156#1250	4	14#848400|65#1414
2047	3	26	156#1300	4	14#915600|65#1526
2048	3	27	156#1350	4	14#982800|65#1638
2049	3	28	156#1400	4	14#1050000|65#1750
2050	3	29	156#1450	4	14#1117200|65#1862
2051	3	30	156#1500	4	14#1184400|65#1974
2052	3	31	156#1550	4	14#1318800|65#2198
2053	3	32	156#1600	4	14#1453200|65#2422
2054	3	33	156#1650	4	14#1587600|65#2646
2055	3	34	156#1700	4	14#1722000|65#2870
2056	3	35	156#1750	4	14#1856400|65#3094
2057	3	36	156#1800	4	14#1990800|65#3318
2058	3	37	156#1850	4	14#2125200|65#3542
2059	3	38	156#1900	4	14#2259600|65#3766
2060	3	39	156#1950	4	14#2394000|65#3990
2061	3	40	156#2000	4	14#2528400|65#4214
2062	3	41	156#2050	4	14#2797200|65#4662
2063	3	42	156#2100	4	14#3066000|65#5110
2064	3	43	156#2150	4	14#3334800|65#5558
2065	3	44	156#2200	4	14#3603600|65#6006
2066	3	45	156#2250	4	14#3872400|65#6454
2067	3	46	156#2300	4	14#4141200|65#6902
2068	3	47	156#2350	4	14#4410000|65#7350
2069	3	48	156#2400	4	14#4678800|65#7798
2070	3	49	156#2450	4	14#4947600|65#8246
2071	3	50	156#2500	4	14#5216400|65#8694
2072	3	51	156#2550	4	14#5754000|65#9590
2073	3	52	156#2600	4	14#6291600|65#10486
2074	3	53	156#2650	4	14#6829200|65#11382
2075	3	54	156#2700	4	14#7366800|65#12278
2076	3	55	156#2750	4	14#7904400|65#13174
2077	3	56	156#2800	4	14#8442000|65#14070
2078	3	57	156#2850	4	14#8979600|65#14966
2079	3	58	156#2900	4	14#9517200|65#15862
2080	3	59	156#2950	4	14#10054800|65#16758
2081	3	60	156#3000	4	14#10592400|65#17654
2082	3	61	156#3050	4	14#11667600|65#19446
2083	3	62	156#3100	4	14#12742800|65#21238
2084	3	63	156#3150	4	14#13818000|65#23030
2085	3	64	156#3200	4	14#14893200|65#24822
2086	3	65	156#3250	4	14#15968400|65#26614
2087	3	66	156#3300	4	14#17043600|65#28406
2088	3	67	156#3350	4	14#18118800|65#30198
2089	3	68	156#3400	4	14#19194000|65#31990
2090	3	69	156#3450	4	14#20269200|65#33782
2091	3	70	156#3500	4	14#21344400|65#35574
2092	3	71	156#3550	4	14#23494800|65#39158
2093	3	72	156#3600	4	14#25645200|65#42742
2094	3	73	156#3650	4	14#27795600|65#46326
2095	3	74	156#3700	4	14#29946000|65#49910
2096	3	75	156#3750	4	14#32096400|65#53494
2097	3	76	156#3800	4	14#34246800|65#57078
2098	3	77	156#3850	4	14#36397200|65#60662
2099	3	78	156#3900	4	14#38547600|65#64246
2100	3	79	156#3950	4	14#40698000|65#67830
2101	3	80	156#4000	4	14#42848400|65#71414
2102	3	81	156#4050	4	14#47149200|65#78582
2103	3	82	156#4100	4	14#51450000|65#85750
2104	3	83	156#4150	4	14#55750800|65#92918
2105	3	84	156#4200	4	14#60051600|65#100086
2106	3	85	156#4250	4	14#64352400|65#107254
2107	3	86	156#4300	4	14#68653200|65#114422
2108	3	87	156#4350	4	14#72954000|65#121590
2109	3	88	156#4400	4	14#77254800|65#128758
2110	3	89	156#4450	4	14#81555600|65#135926
2111	3	90	156#4500	4	14#85856400|65#143094
2112	3	91	156#4550	4	14#94458000|65#157430
2113	3	92	156#4600	4	14#103059600|65#171766
2114	3	93	156#4650	4	14#111661200|65#186102
2115	3	94	156#4700	4	14#120262800|65#200438
2116	3	95	156#4750	4	14#128864400|65#214774
2117	3	96	156#4800	4	14#137466000|65#229110
2118	3	97	156#4850	4	14#146067600|65#243446
2119	3	98	156#4900	4	14#154669200|65#257782
2120	3	99	156#4950	4	14#163270800|65#272118
2121	3	100	156#5000	4	null
2122	4	0	60#0	4	14#9600|65#16
2123	4	1	60#50	4	14#28800|65#48
2124	4	2	60#100	4	14#48000|65#80
2125	4	3	60#150	4	14#67200|65#112
2126	4	4	60#200	4	14#86400|65#144
2127	4	5	60#250	4	14#105600|65#176
2128	4	6	60#300	4	14#124800|65#208
2129	4	7	60#350	4	14#144000|65#240
2130	4	8	60#400	4	14#163200|65#272
2131	4	9	60#450	4	14#182400|65#304
2132	4	10	60#500	4	14#201600|65#336
2133	4	11	60#550	4	14#240000|65#400
2134	4	12	60#600	4	14#278400|65#464
2135	4	13	60#650	4	14#316800|65#528
2136	4	14	60#700	4	14#355200|65#592
2137	4	15	60#750	4	14#393600|65#656
2138	4	16	60#800	4	14#432000|65#720
2139	4	17	60#850	4	14#470400|65#784
2140	4	18	60#900	4	14#508800|65#848
2141	4	19	60#950	4	14#547200|65#912
2142	4	20	60#1000	4	14#585600|65#976
2143	4	21	60#1050	4	14#662400|65#1104
2144	4	22	60#1100	4	14#739200|65#1232
2145	4	23	60#1150	4	14#816000|65#1360
2146	4	24	60#1200	4	14#892800|65#1488
2147	4	25	60#1250	4	14#969600|65#1616
2148	4	26	60#1300	4	14#1046400|65#1744
2149	4	27	60#1350	4	14#1123200|65#1872
2150	4	28	60#1400	4	14#1200000|65#2000
2151	4	29	60#1450	4	14#1276800|65#2128
2152	4	30	60#1500	4	14#1353600|65#2256
2153	4	31	60#1550	4	14#1507200|65#2512
2154	4	32	60#1600	4	14#1660800|65#2768
2155	4	33	60#1650	4	14#1814400|65#3024
2156	4	34	60#1700	4	14#1968000|65#3280
2157	4	35	60#1750	4	14#2121600|65#3536
2158	4	36	60#1800	4	14#2275200|65#3792
2159	4	37	60#1850	4	14#2428800|65#4048
2160	4	38	60#1900	4	14#2582400|65#4304
2161	4	39	60#1950	4	14#2736000|65#4560
2162	4	40	60#2000	4	14#2889600|65#4816
2163	4	41	60#2050	4	14#3196800|65#5328
2164	4	42	60#2100	4	14#3504000|65#5840
2165	4	43	60#2150	4	14#3811200|65#6352
2166	4	44	60#2200	4	14#4118400|65#6864
2167	4	45	60#2250	4	14#4425600|65#7376
2168	4	46	60#2300	4	14#4732800|65#7888
2169	4	47	60#2350	4	14#5040000|65#8400
2170	4	48	60#2400	4	14#5347200|65#8912
2171	4	49	60#2450	4	14#5654400|65#9424
2172	4	50	60#2500	4	14#5961600|65#9936
2173	4	51	60#2550	4	14#6576000|65#10960
2174	4	52	60#2600	4	14#7190400|65#11984
2175	4	53	60#2650	4	14#7804800|65#13008
2176	4	54	60#2700	4	14#8419200|65#14032
2177	4	55	60#2750	4	14#9033600|65#15056
2178	4	56	60#2800	4	14#9648000|65#16080
2179	4	57	60#2850	4	14#10262400|65#17104
2180	4	58	60#2900	4	14#10876800|65#18128
2181	4	59	60#2950	4	14#11491200|65#19152
2182	4	60	60#3000	4	14#12105600|65#20176
2183	4	61	60#3050	4	14#13334400|65#22224
2184	4	62	60#3100	4	14#14563200|65#24272
2185	4	63	60#3150	4	14#15792000|65#26320
2186	4	64	60#3200	4	14#17020800|65#28368
2187	4	65	60#3250	4	14#18249600|65#30416
2188	4	66	60#3300	4	14#19478400|65#32464
2189	4	67	60#3350	4	14#20707200|65#34512
2190	4	68	60#3400	4	14#21936000|65#36560
2191	4	69	60#3450	4	14#23164800|65#38608
2192	4	70	60#3500	4	14#24393600|65#40656
2193	4	71	60#3550	4	14#26851200|65#44752
2194	4	72	60#3600	4	14#29308800|65#48848
2195	4	73	60#3650	4	14#31766400|65#52944
2196	4	74	60#3700	4	14#34224000|65#57040
2197	4	75	60#3750	4	14#36681600|65#61136
2198	4	76	60#3800	4	14#39139200|65#65232
2199	4	77	60#3850	4	14#41596800|65#69328
2200	4	78	60#3900	4	14#44054400|65#73424
2201	4	79	60#3950	4	14#46512000|65#77520
2202	4	80	60#4000	4	14#48969600|65#81616
2203	4	81	60#4050	4	14#53884800|65#89808
2204	4	82	60#4100	4	14#58800000|65#98000
2205	4	83	60#4150	4	14#63715200|65#106192
2206	4	84	60#4200	4	14#68630400|65#114384
2207	4	85	60#4250	4	14#73545600|65#122576
2208	4	86	60#4300	4	14#78460800|65#130768
2209	4	87	60#4350	4	14#83376000|65#138960
2210	4	88	60#4400	4	14#88291200|65#147152
2211	4	89	60#4450	4	14#93206400|65#155344
2212	4	90	60#4500	4	14#98121600|65#163536
2213	4	91	60#4550	4	14#107952000|65#179920
2214	4	92	60#4600	4	14#117782400|65#196304
2215	4	93	60#4650	4	14#127612800|65#212688
2216	4	94	60#4700	4	14#137443200|65#229072
2217	4	95	60#4750	4	14#147273600|65#245456
2218	4	96	60#4800	4	14#157104000|65#261840
2219	4	97	60#4850	4	14#166934400|65#278224
2220	4	98	60#4900	4	14#176764800|65#294608
2221	4	99	60#4950	4	14#186595200|65#310992
2222	4	100	60#5000	4	null
2223	5	0	5#0	4	14#10800|65#18
2224	5	1	5#5	4	14#32400|65#54
2225	5	2	5#10	4	14#54000|65#90
2226	5	3	5#15	4	14#75600|65#126
2227	5	4	5#20	4	14#97200|65#162
2228	5	5	5#25	4	14#118800|65#198
2229	5	6	5#30	4	14#140400|65#234
2230	5	7	5#35	4	14#162000|65#270
2231	5	8	5#40	4	14#183600|65#306
2232	5	9	5#45	4	14#205200|65#342
2233	5	10	5#50	4	14#226800|65#378
2234	5	11	5#55	4	14#270000|65#450
2235	5	12	5#60	4	14#313200|65#522
2236	5	13	5#65	4	14#356400|65#594
2237	5	14	5#70	4	14#399600|65#666
2238	5	15	5#75	4	14#442800|65#738
2239	5	16	5#80	4	14#486000|65#810
2240	5	17	5#85	4	14#529200|65#882
2241	5	18	5#90	4	14#572400|65#954
2242	5	19	5#95	4	14#615600|65#1026
2243	5	20	5#100	4	14#658800|65#1098
2244	5	21	5#105	4	14#745200|65#1242
2245	5	22	5#110	4	14#831600|65#1386
2246	5	23	5#115	4	14#918000|65#1530
2247	5	24	5#120	4	14#1004400|65#1674
2248	5	25	5#125	4	14#1090800|65#1818
2249	5	26	5#130	4	14#1177200|65#1962
2250	5	27	5#135	4	14#1263600|65#2106
2251	5	28	5#140	4	14#1350000|65#2250
2252	5	29	5#145	4	14#1436400|65#2394
2253	5	30	5#150	4	14#1522800|65#2538
2254	5	31	5#155	4	14#1695600|65#2826
2255	5	32	5#160	4	14#1868400|65#3114
2256	5	33	5#165	4	14#2041200|65#3402
2257	5	34	5#170	4	14#2214000|65#3690
2258	5	35	5#175	4	14#2386800|65#3978
2259	5	36	5#180	4	14#2559600|65#4266
2260	5	37	5#185	4	14#2732400|65#4554
2261	5	38	5#190	4	14#2905200|65#4842
2262	5	39	5#195	4	14#3078000|65#5130
2263	5	40	5#200	4	14#3250800|65#5418
2264	5	41	5#205	4	14#3596400|65#5994
2265	5	42	5#210	4	14#3942000|65#6570
2266	5	43	5#215	4	14#4287600|65#7146
2267	5	44	5#220	4	14#4633200|65#7722
2268	5	45	5#225	4	14#4978800|65#8298
2269	5	46	5#230	4	14#5324400|65#8874
2270	5	47	5#235	4	14#5670000|65#9450
2271	5	48	5#240	4	14#6015600|65#10026
2272	5	49	5#245	4	14#6361200|65#10602
2273	5	50	5#250	4	14#6706800|65#11178
2274	5	51	5#255	4	14#7398000|65#12330
2275	5	52	5#260	4	14#8089200|65#13482
2276	5	53	5#265	4	14#8780400|65#14634
2277	5	54	5#270	4	14#9471600|65#15786
2278	5	55	5#275	4	14#10162800|65#16938
2279	5	56	5#280	4	14#10854000|65#18090
2280	5	57	5#285	4	14#11545200|65#19242
2281	5	58	5#290	4	14#12236400|65#20394
2282	5	59	5#295	4	14#12927600|65#21546
2283	5	60	5#300	4	14#13618800|65#22698
2284	5	61	5#305	4	14#15001200|65#25002
2285	5	62	5#310	4	14#16383600|65#27306
2286	5	63	5#315	4	14#17766000|65#29610
2287	5	64	5#320	4	14#19148400|65#31914
2288	5	65	5#325	4	14#20530800|65#34218
2289	5	66	5#330	4	14#21913200|65#36522
2290	5	67	5#335	4	14#23295600|65#38826
2291	5	68	5#340	4	14#24678000|65#41130
2292	5	69	5#345	4	14#26060400|65#43434
2293	5	70	5#350	4	14#27442800|65#45738
2294	5	71	5#355	4	14#30207600|65#50346
2295	5	72	5#360	4	14#32972400|65#54954
2296	5	73	5#365	4	14#35737200|65#59562
2297	5	74	5#370	4	14#38502000|65#64170
2298	5	75	5#375	4	14#41266800|65#68778
2299	5	76	5#380	4	14#44031600|65#73386
2300	5	77	5#385	4	14#46796400|65#77994
2301	5	78	5#390	4	14#49561200|65#82602
2302	5	79	5#395	4	14#52326000|65#87210
2303	5	80	5#400	4	14#55090800|65#91818
2304	5	81	5#405	4	14#60620400|65#101034
2305	5	82	5#410	4	14#66150000|65#110250
2306	5	83	5#415	4	14#71679600|65#119466
2307	5	84	5#420	4	14#77209200|65#128682
2308	5	85	5#425	4	14#82738800|65#137898
2309	5	86	5#430	4	14#88268400|65#147114
2310	5	87	5#435	4	14#93798000|65#156330
2311	5	88	5#440	4	14#99327600|65#165546
2312	5	89	5#445	4	14#104857200|65#174762
2313	5	90	5#450	4	14#110386800|65#183978
2314	5	91	5#455	4	14#121446000|65#202410
2315	5	92	5#460	4	14#132505200|65#220842
2316	5	93	5#465	4	14#143564400|65#239274
2317	5	94	5#470	4	14#154623600|65#257706
2318	5	95	5#475	4	14#165682800|65#276138
2319	5	96	5#480	4	14#176742000|65#294570
2320	5	97	5#485	4	14#187801200|65#313002
2321	5	98	5#490	4	14#198860400|65#331434
2322	5	99	5#495	4	14#209919600|65#349866
2323	5	100	5#500	4	null
2324	6	0	52#0	4	14#12000|65#20
2325	6	1	52#50	4	14#36000|65#60
2326	6	2	52#100	4	14#60000|65#100
2327	6	3	52#150	4	14#84000|65#140
2328	6	4	52#200	4	14#108000|65#180
2329	6	5	52#250	4	14#132000|65#220
2330	6	6	52#300	4	14#156000|65#260
2331	6	7	52#350	4	14#180000|65#300
2332	6	8	52#400	4	14#204000|65#340
2333	6	9	52#450	4	14#228000|65#380
2334	6	10	52#500	4	14#252000|65#420
2335	6	11	52#550	4	14#300000|65#500
2336	6	12	52#600	4	14#348000|65#580
2337	6	13	52#650	4	14#396000|65#660
2338	6	14	52#700	4	14#444000|65#740
2339	6	15	52#750	4	14#492000|65#820
2340	6	16	52#800	4	14#540000|65#900
2341	6	17	52#850	4	14#588000|65#980
2342	6	18	52#900	4	14#636000|65#1060
2343	6	19	52#950	4	14#684000|65#1140
2344	6	20	52#1000	4	14#732000|65#1220
2345	6	21	52#1050	4	14#828000|65#1380
2346	6	22	52#1100	4	14#924000|65#1540
2347	6	23	52#1150	4	14#1020000|65#1700
2348	6	24	52#1200	4	14#1116000|65#1860
2349	6	25	52#1250	4	14#1212000|65#2020
2350	6	26	52#1300	4	14#1308000|65#2180
2351	6	27	52#1350	4	14#1404000|65#2340
2352	6	28	52#1400	4	14#1500000|65#2500
2353	6	29	52#1450	4	14#1596000|65#2660
2354	6	30	52#1500	4	14#1692000|65#2820
2355	6	31	52#1550	4	14#1884000|65#3140
2356	6	32	52#1600	4	14#2076000|65#3460
2357	6	33	52#1650	4	14#2268000|65#3780
2358	6	34	52#1700	4	14#2460000|65#4100
2359	6	35	52#1750	4	14#2652000|65#4420
2360	6	36	52#1800	4	14#2844000|65#4740
