Id	MonsterId	Type	Profession	Quality	Level	Hp	Attack	PhysicalDefence	MagicDefence	Speed	SecondaryFactor	PropertyName	ElementDamageBonusFactor	ElementDamageReduceFactor	SkillList	PassiveSkillList	MonsterAi
42005575	10021	2	4	0	617	6387306	671075	4467	0	4280	52#4150|53#11450|54#1000|55#2000|56#17400|58#4380|60#6413|155#1000|156#5400|165#1480|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30335	30326#30345#60354#60234#60254#60244#60314#60394#90405#810652	0
42005581	10026	2	1	0	618	7072315	604807	5020	0	4423	52#5200|53#11865|54#1415|55#2000|56#17400|57#1480|58#602|60#6464|155#1000|156#5450|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30835	30826#30845#60354#60304#60244#60294#60374#60404#810552	0
42005582	10020	2	3	0	618	5563003	837446	4138	0	4685	51#4200|53#11865|54#1000|55#7200|56#25800|60#1650|155#2480|156#1250|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30235	30226#30245#60414#60094#60334#60164#60054#60024#810352	0
42005583	10022	2	2	0	628	6674463	1005342	4124	0	4829	51#5250|53#11873|54#1000|55#6250|56#25900|60#1650|155#2700|156#1250|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005584	10027	2	3	0	618	5944835	726610	4321	0	4474	51#4200|53#11865|54#2480|55#7200|56#25800|60#3130|155#1000|156#1250|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30935	30926#30945#60414#60094#60334#60164#60054#60024#810452	0
42005585	10025	2	4	0	618	6412953	674273	4479	0	4289	52#4200|53#11450|54#1000|55#2000|56#17400|58#5084|60#6464|155#1000|156#5450|165#1480|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30735	30726#30745#60354#60234#60254#60244#60314#60394#810652	0
42005591	10026	2	1	0	619	7085699	606154	5032	0	4435	52#5200|53#11865|54#1415|55#2000|56#17400|57#1480|58#603|60#6464|155#1000|156#5450|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30835	30826#30845#60354#60304#60244#60294#60374#60404#810552	0
42005592	10020	2	3	0	619	5574023	839190	4147	0	4696	51#4200|53#11865|54#1000|55#7200|56#25800|60#1650|155#2480|156#1250|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30235	30226#30245#60414#60094#60334#60164#60054#60024#810352	0
42005593	10019	2	3	0	619	5626662	835662	4772	0	4352	51#4200|52#1480|53#11865|54#1000|55#7200|56#25800|60#1650|155#1000|156#1250|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30135	30126#30145#60414#60094#60334#60164#60054#60024#810252	0
42005594	10022	2	2	0	619	5518776	831592	4075	0	4726	51#5200|53#11865|54#1000|55#6200|56#25800|60#1650|155#2480|156#1250|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30435	30426#30445#60424#60154#60334#60184#60044#60034#810352	0
42005595	10021	2	4	0	629	7787451	817890	4550	0	4359	52#4250|53#11450|54#1000|55#2000|56#17400|58#4628|60#6522|155#1000|156#5500|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005601	10019	2	3	0	630	6849755	1016735	4948	0	4422	51#4300|52#1720|53#11874|54#1000|55#7300|56#26000|60#1650|155#1100|156#1250|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005602	10020	2	3	0	620	5585552	840953	4153	0	4758	51#4200|53#11866|54#1000|55#7200|56#25800|60#1650|155#2800|156#1250|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30235	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005603	10027	2	3	0	620	5968619	729749	4336	0	4493	51#4200|53#11866|54#2700|55#7200|56#25800|60#3350|155#1100|156#1250|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30935	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005604	10022	2	2	0	620	5530215	833340	4081	0	4788	51#5200|53#11866|54#1000|55#6200|56#25800|60#1650|155#2800|156#1250|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30435	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005605	10025	2	4	0	620	6438193	677198	4495	0	4305	52#4200|53#11450|54#1000|55#2000|56#17400|58#5308|60#6465|155#1100|156#5450|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30735	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005611	10026	2	1	0	621	7180680	608864	5047	0	4446	52#5200|53#11867|54#1417|55#2100|56#17400|57#1700|58#605|60#6466|155#1100|156#5550|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005612	10025	2	4	0	621	6452374	678761	4502	0	4310	52#4200|53#11450|54#1000|55#2100|56#17400|58#5310|60#6466|155#1100|156#5550|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005613	10027	2	3	0	631	7270411	886779	4404	0	4563	51#4300|53#11875|54#2720|55#7400|56#26000|60#3370|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005614	10022	2	2	0	621	5542717	835212	4086	0	4793	51#5200|53#11867|54#1000|55#6300|56#25800|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005615	10021	2	4	0	621	6451714	678393	4496	0	4312	52#4200|53#11450|54#1000|55#2100|56#17400|58#4610|60#6466|155#1100|156#5550|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005621	10026	2	1	0	622	7192712	609969	5054	0	4451	52#5200|53#11868|54#1418|55#2100|56#17400|57#1700|58#606|60#6467|155#1100|156#5550|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005622	10020	2	3	0	622	5607633	844372	4165	0	4769	51#4200|53#11868|54#1000|55#7300|56#25800|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005623	10025	2	4	0	622	6463218	680015	4509	0	4316	52#4200|53#11450|54#1000|55#2100|56#17400|58#5312|60#6467|155#1100|156#5550|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005624	10022	2	2	0	632	6743772	1015744	4150	0	4866	51#5300|53#11876|54#1000|55#6400|56#26000|60#1650|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005625	10021	2	4	0	622	6462559	679646	4503	0	4318	52#4200|53#11450|54#1000|55#2100|56#17400|58#4612|60#6467|155#1100|156#5550|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005631	10019	2	3	0	623	5671148	842409	4890	0	4375	51#4200|52#1700|53#11869|54#1000|55#7300|56#25800|60#1650|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005632	10027	2	3	0	623	6003090	734201	4355	0	4510	51#4200|53#11869|54#2700|55#7300|56#25800|60#3350|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005633	10021	2	4	0	633	7864684	826580	4577	0	4385	52#4300|53#11450|54#1000|55#2100|56#17400|58#4658|60#6575|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005634	10022	2	2	0	623	5562566	838313	4098	0	4804	51#5200|53#11869|54#1000|55#6300|56#25800|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005635	10025	2	4	0	623	6474902	681348	4515	0	4321	52#4200|53#11450|54#1000|55#2100|56#17400|58#5314|60#6467|155#1100|156#5550|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005641	10019	2	3	0	634	6900954	1024601	4975	0	4443	51#4300|52#1720|53#11877|54#1000|55#7400|56#26000|60#1650|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005642	10020	2	3	0	624	5641135	849283	4177	0	4784	51#4250|53#11869|54#1000|55#7350|56#25900|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005643	10022	2	2	0	624	5585307	841603	4104	0	4814	51#5250|53#11869|54#1000|55#6350|56#25900|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005644	10025	2	4	0	624	6500161	684219	4522	0	4331	52#4250|53#11450|54#1000|55#2100|56#17400|58#5316|60#6518|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005645	10021	2	4	0	624	6499498	683847	4516	0	4333	52#4250|53#11450|54#1000|55#2100|56#17400|58#4616|60#6518|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005651	10026	2	1	0	625	7246517	615143	5079	0	4474	52#5250|53#11870|54#1420|55#2100|56#17400|57#1700|58#610|60#6519|155#1100|156#5600|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005652	10025	2	4	0	625	6512752	685735	4532	0	4337	52#4250|53#11450|54#1000|55#2100|56#17400|58#5320|60#6519|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005653	10020	2	3	0	625	5652247	851115	4185	0	4790	51#4250|53#11870|54#1000|55#7350|56#25900|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005654	10021	2	4	0	625	6512088	685365	4525	0	4339	52#4250|53#11450|54#1000|55#2100|56#17400|58#4620|60#6519|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005655	10022	2	2	0	635	6780979	1021679	4169	0	4883	51#5300|53#11878|54#1000|55#6400|56#26000|60#1650|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005661	10026	2	1	0	626	7258589	616259	5087	0	4479	52#5250|53#11871|54#1421|55#2100|56#17400|57#1700|58#611|60#6520|155#1100|156#5600|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005662	10020	2	3	0	626	5661768	852664	4190	0	4796	51#4250|53#11871|54#1000|55#7350|56#25900|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005663	10021	2	4	0	636	7923129	833357	4599	0	4407	52#4350|53#11450|54#1000|55#2100|56#17400|58#4664|60#6627|155#1100|156#5700|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005664	10022	2	2	0	626	5605763	844961	4117	0	4826	51#5250|53#11871|54#1000|55#6350|56#25900|60#1650|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005665	10025	2	4	0	626	6523632	687000	4538	0	4343	52#4250|53#11450|54#1000|55#2100|56#17400|58#5322|60#6520|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005671	10026	2	1	0	637	8839422	748702	5169	0	4549	52#5350|53#11880|54#1430|55#2100|56#17400|57#1720|58#624|60#6628|155#1100|156#5700|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005672	10027	2	3	0	627	6060656	741517	4381	0	4537	51#4250|53#11872|54#2700|55#7350|56#25900|60#3350|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005673	10019	2	3	0	627	5725785	850675	4921	0	4402	51#4250|52#1700|53#11872|54#1000|55#7350|56#25900|60#1650|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005674	10021	2	4	0	627	6534689	687965	4538	0	4350	52#4250|53#11450|54#1000|55#2100|56#17400|58#4624|60#6520|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005675	10025	2	4	0	627	6535355	688338	4545	0	4348	52#4250|53#11450|54#1000|55#2100|56#17400|58#5324|60#6520|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005681	10026	2	1	0	628	7286083	620303	5101	0	4490	52#5250|53#11873|54#1423|55#2100|56#17400|57#1700|58#613|60#6621|155#1100|156#5600|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005682	10021	2	4	0	628	6547838	691066	4545	0	4355	52#4250|53#11450|54#1000|55#2100|56#17400|58#4626|60#6621|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005683	10027	2	3	0	638	7380282	902806	4449	0	4607	51#4350|53#11881|54#2720|55#7450|56#26100|60#3470|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005684	10022	2	2	0	628	5627783	850096	4129	0	4836	51#5250|53#11873|54#1000|55#6350|56#25900|60#1750|155#2800|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005685	10025	2	4	0	628	6548503	691441	4552	0	4353	52#4250|53#11450|54#1000|55#2100|56#17400|58#5326|60#6621|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005691	10019	2	3	0	629	5747119	855794	4935	0	4412	51#4250|52#1700|53#11873|54#1000|55#7350|56#25900|60#1800|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005692	10027	2	3	0	629	6083056	746038	4394	0	4548	51#4250|53#11873|54#2700|55#7350|56#25900|60#3500|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005693	10025	2	4	0	629	6559400	692713	4558	0	4358	52#4250|53#11450|54#1000|55#2100|56#17400|58#5328|60#6672|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005694	10021	2	4	0	629	6558732	692338	4552	0	4360	52#4250|53#11450|54#1000|55#2100|56#17400|58#4628|60#6672|155#1100|156#5600|165#1700|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005695	10022	2	2	0	639	6846432	1033729	4192	0	4910	51#5350|53#11881|54#1000|55#6450|56#26100|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005701	10020	2	3	0	630	5716649	862765	4214	0	4827	51#4300|53#11874|54#1000|55#7400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005702	10026	2	1	0	630	7331342	624059	5117	0	4506	52#5300|53#11874|54#1424|55#2100|56#17400|57#1720|58#615|60#6723|155#1100|156#5650|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005703	10027	2	3	0	630	6107755	748979	4400	0	4559	51#4300|53#11874|54#2720|55#7400|56#26000|60#3520|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005704	10021	2	4	0	630	6584182	695246	4559	0	4371	52#4300|53#11450|54#1000|55#2100|56#17400|58#4650|60#6723|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005705	10025	2	4	0	640	7980212	842244	4632	0	4426	52#4350|53#11450|54#1000|55#2100|56#17400|58#5394|60#6780|155#1100|156#5700|165#1740|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005711	10020	2	3	0	641	6940273	1047330	4281	0	4897	51#4350|53#11883|54#1000|55#7450|56#26100|60#1800|155#2840|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005712	10022	2	2	0	631	5671211	856736	4148	0	4863	51#5300|53#11875|54#1000|55#6400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005713	10027	2	3	0	631	6119523	750570	4408	0	4565	51#4300|53#11875|54#2720|55#7400|56#26000|60#3520|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005714	10025	2	4	0	631	6597197	697118	4574	0	4375	52#4300|53#11450|54#1000|55#2100|56#17400|58#5354|60#6723|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005715	10021	2	4	0	631	6596525	696741	4567	0	4377	52#4300|53#11450|54#1000|55#2100|56#17400|58#4654|60#6723|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005721	10019	2	3	0	632	5791356	862464	4965	0	4434	51#4300|52#1720|53#11876|54#1000|55#7400|56#26000|60#1800|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005722	10020	2	3	0	632	5737355	866094	4228	0	4838	51#4300|53#11876|54#1000|55#7400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005723	10027	2	3	0	642	7448822	911567	4476	0	4637	51#4400|53#11884|54#2740|55#7500|56#26200|60#3540|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005724	10022	2	2	0	632	5680678	858279	4154	0	4868	51#5300|53#11876|54#1000|55#6400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005725	10021	2	4	0	632	6607445	698012	4574	0	4382	52#4300|53#11450|54#1000|55#2100|56#17400|58#4656|60#6724|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005731	10026	2	1	0	633	7386845	627894	5141	0	4523	52#5300|53#11877|54#1427|55#2100|56#17400|57#1720|58#619|60#6725|155#1100|156#5650|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005732	10020	2	3	0	633	5762713	867902	4234	0	4843	51#4300|53#11877|54#1000|55#7400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005733	10022	2	2	0	633	5705810	860077	4160	0	4874	51#5300|53#11877|54#1000|55#6400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005734	10025	2	4	0	643	8059456	849364	4654	0	4448	52#4400|53#11450|54#1000|55#2100|56#17400|58#5402|60#6832|155#1100|156#5750|165#1740|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005735	10021	2	4	0	633	6635276	699509	4581	0	4387	52#4300|53#11450|54#1000|55#2100|56#17400|58#4658|60#6725|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005741	10026	2	1	0	644	8992889	762632	5224	0	4593	52#5400|53#11885|54#1435|55#2100|56#17400|57#1740|58#632|60#6833|155#1100|156#5750|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005742	10019	2	3	0	634	5826606	865833	4979	0	4445	51#4300|52#1720|53#11877|54#1000|55#7400|56#26000|60#1800|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005743	10027	2	3	0	634	6166831	754935	4426	0	4582	51#4300|53#11877|54#2720|55#7400|56#26000|60#3520|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005744	10020	2	3	0	634	5772305	869473	4239	0	4849	51#4300|53#11877|54#1000|55#7400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005745	10021	2	4	0	634	6646235	700791	4588	0	4393	52#4300|53#11450|54#1000|55#2100|56#17400|58#4660|60#6726|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005751	10026	2	1	0	635	7410868	630155	5156	0	4534	52#5300|53#11878|54#1428|55#2100|56#17400|57#1720|58#621|60#6726|155#1100|156#5650|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005752	10021	2	4	0	635	6656902	702037	4594	0	4398	52#4300|53#11450|54#1000|55#2100|56#17400|58#4662|60#6726|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30301#30316#30336	30326#30345#60354#60234#60254#60244#60314#60394#90405#810653	0
42005753	10020	2	3	0	645	7022026	1057268	4304	0	4923	51#4400|53#11886|54#1000|55#7500|56#26200|60#1800|155#2840|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005754	10022	2	2	0	635	5724816	863115	4171	0	4884	51#5300|53#11878|54#1000|55#6400|56#26000|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005755	10025	2	4	0	635	6657578	702416	4601	0	4396	52#4300|53#11450|54#1000|55#2100|56#17400|58#5362|60#6726|155#1100|156#5650|165#1720|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005761	10019	2	3	0	636	5859847	870696	4993	0	4460	51#4350|52#1720|53#11879|54#1000|55#7450|56#26100|60#1800|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005762	10026	2	1	0	636	7438246	632815	5164	0	4545	52#5350|53#11879|54#1429|55#2100|56#17400|57#1720|58#622|60#6777|155#1100|156#5700|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005763	10027	2	3	0	636	6201956	759210	4439	0	4598	51#4350|53#11879|54#2720|55#7450|56#26100|60#3520|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005764	10020	2	3	0	646	7033594	1059163	4310	0	4929	51#4400|53#11887|54#1000|55#7500|56#26200|60#1800|155#2840|156#1350|171#500	2	0.0	0#0#0#0#0#0	30201#30216#30236	30226#30245#60414#60094#60334#60164#60054#60024#810353	0
42005765	10025	2	4	0	636	6683242	705352	4607	0	4406	52#4350|53#11450|54#1000|55#2100|56#17400|58#5364|60#6777|155#1100|156#5700|165#1720|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005771	10026	2	1	0	637	7454737	634407	5175	0	4551	52#5350|53#11980|54#1430|55#2100|56#17400|57#1720|58#624|60#6778|155#1100|156#5700|171#500	2	0.0	0#0#0#0#0#0	30801#30816#30836	30826#30845#60354#60304#60244#60294#60374#60404#810553	0
42005772	10019	2	3	0	637	5873260	872793	5004	0	4466	51#4350|52#1720|53#11980|54#1000|55#7450|56#26100|60#1800|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
42005773	10027	2	3	0	637	6215905	761120	4448	0	4604	51#4350|53#11980|54#2720|55#7450|56#26100|60#3520|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30901#30916#30936	30926#30945#60414#60094#60334#60164#60054#60024#810453	0
42005774	10022	2	2	0	637	5761175	868565	4186	0	4901	51#5350|53#11980|54#1000|55#6450|56#26100|60#1800|155#2820|156#1350|171#500	2	0.0	0#0#0#0#0#0	30401#30416#30436	30426#30445#60424#60154#60334#60184#60044#60034#810353	0
42005775	10025	2	4	0	647	8116781	856074	4684	0	4470	52#4400|53#11550|54#1000|55#2100|56#17400|58#5410|60#6835|155#1100|156#5750|165#1740|171#500	2	0.0	0#0#0#0#0#0	30701#30716#30736	30726#30745#60354#60234#60254#60244#60314#60394#810653	0
42005781	10019	2	3	0	648	7144971	1065619	5089	0	4536	51#4450|52#1740|53#11989|54#1000|55#7550|56#26300|60#1800|155#1100|156#1350|171#500	2	0.0	0#0#0#0#0#0	30101#30116#30136	30126#30145#60414#60094#60334#60164#60054#60024#810253	0
