Id	ItemId	Chance	GrowChance	RandomMin	RandomMax	Addition	ChanceAddition
940158	79	100000	0.0	12	12	null	null
940159	79	100000	0.0	12	12	null	null
940160	79	100000	0.0	12	12	null	null
940161	79	100000	0.0	12	12	null	null
940162	79	100000	0.0	12	12	null	null
940163	79	100000	0.0	12	12	null	null
940164	79	100000	0.0	12	12	null	null
940165	79	100000	0.0	12	12	null	null
940166	79	100000	0.0	12	12	null	null
940167	79	100000	0.0	12	12	null	null
940168	79	100000	0.0	12	12	null	null
940169	79	100000	0.0	12	12	null	null
940170	79	100000	0.0	12	12	null	null
940171	79	100000	0.0	12	12	null	null
940172	79	100000	0.0	12	12	null	null
940173	79	100000	0.0	12	12	null	null
940174	79	100000	0.0	12	12	null	null
940175	79	100000	0.0	12	12	null	null
940176	79	100000	0.0	12	12	null	null
940177	79	100000	0.0	12	12	null	null
940178	79	100000	0.0	12	12	null	null
940179	79	100000	0.0	12	12	null	null
940180	79	100000	0.0	12	12	null	null
940181	79	100000	0.0	12	12	null	null
940182	79	100000	0.0	12	12	null	null
940183	79	100000	0.0	12	12	null	null
940184	79	100000	0.0	12	12	null	null
940185	79	100000	0.0	12	12	null	null
940186	79	100000	0.0	12	12	null	null
940187	79	100000	0.0	12	12	null	null
940188	79	100000	0.0	12	12	null	null
940189	79	100000	0.0	12	12	null	null
940190	79	100000	0.0	12	12	null	null
940191	79	100000	0.0	12	12	null	null
940192	79	100000	0.0	12	12	null	null
940193	79	100000	0.0	12	12	null	null
940194	79	100000	0.0	12	12	null	null
940195	79	100000	0.0	12	12	null	null
940196	79	100000	0.0	12	12	null	null
940197	79	100000	0.0	12	12	null	null
940198	79	100000	0.0	12	12	null	null
940199	79	100000	0.0	12	12	null	null
940200	79	100000	0.0	12	12	null	null
940201	79	100000	0.0	12	12	null	null
940202	79	100000	0.0	12	12	null	null
940203	79	100000	0.0	12	12	null	null
940204	79	100000	0.0	12	12	null	null
940205	79	100000	0.0	12	12	null	null
940206	79	100000	0.0	12	12	null	null
940207	79	100000	0.0	12	12	null	null
940208	79	100000	0.0	12	12	null	null
940209	79	100000	0.0	12	12	null	null
940210	79	100000	0.0	12	12	null	null
940211	79	100000	0.0	12	12	null	null
940212	79	100000	0.0	12	12	null	null
940213	79	100000	0.0	12	12	null	null
940214	79	100000	0.0	12	12	null	null
940215	79	100000	0.0	12	12	null	null
940216	79	100000	0.0	12	12	null	null
940217	79	100000	0.0	12	12	null	null
940218	79	100000	0.0	12	12	null	null
940219	79	100000	0.0	12	12	null	null
940220	79	100000	0.0	12	12	null	null
940221	79	100000	0.0	12	12	null	null
940222	79	100000	0.0	12	12	null	null
940223	79	100000	0.0	12	12	null	null
940224	79	100000	0.0	12	12	null	null
940225	79	100000	0.0	12	12	null	null
940226	79	100000	0.0	12	12	null	null
940227	79	100000	0.0	12	12	null	null
940228	79	100000	0.0	12	12	null	null
940229	79	100000	0.0	12	12	null	null
940230	79	100000	0.0	12	12	null	null
940231	79	100000	0.0	12	12	null	null
940232	79	100000	0.0	12	12	null	null
940233	79	100000	0.0	12	12	null	null
940234	79	100000	0.0	12	12	null	null
940235	79	100000	0.0	12	12	null	null
940236	79	100000	0.0	12	12	null	null
940237	79	100000	0.0	12	12	null	null
940238	79	100000	0.0	12	12	null	null
940239	79	100000	0.0	12	12	null	null
940240	79	100000	0.0	12	12	null	null
940241	79	100000	0.0	12	12	null	null
940242	79	100000	0.0	12	12	null	null
940243	79	100000	0.0	12	12	null	null
940244	79	100000	0.0	12	12	null	null
940245	79	100000	0.0	12	12	null	null
940246	79	100000	0.0	12	12	null	null
940247	79	100000	0.0	12	12	null	null
940248	79	100000	0.0	12	12	null	null
940249	79	100000	0.0	12	12	null	null
940250	79	100000	0.0	12	12	null	null
940251	79	100000	0.0	12	12	null	null
940252	79	100000	0.0	12	12	null	null
940253	79	100000	0.0	12	12	null	null
940254	79	100000	0.0	12	12	null	null
940255	79	100000	0.0	12	12	null	null
940256	79	100000	0.0	12	12	null	null
940257	79	100000	0.0	12	12	null	null
940258	79	100000	0.0	12	12	null	null
940259	79	100000	0.0	12	12	null	null
940260	79	100000	0.0	12	12	null	null
940261	79	100000	0.0	12	12	null	null
940262	79	100000	0.0	12	12	null	null
940263	79	100000	0.0	12	12	null	null
940264	79	100000	0.0	12	12	null	null
940265	79	100000	0.0	12	12	null	null
940266	79	100000	0.0	12	12	null	null
940267	79	100000	0.0	12	12	null	null
940268	79	100000	0.0	12	12	null	null
940269	79	100000	0.0	12	12	null	null
940270	79	100000	0.0	12	12	null	null
940271	79	100000	0.0	12	12	null	null
940272	79	100000	0.0	12	12	null	null
940273	79	100000	0.0	12	12	null	null
940274	79	100000	0.0	12	12	null	null
940275	79	100000	0.0	12	12	null	null
940276	79	100000	0.0	12	12	null	null
940277	79	100000	0.0	12	12	null	null
940278	79	100000	0.0	12	12	null	null
940279	79	100000	0.0	12	12	null	null
940280	79	100000	0.0	12	12	null	null
940281	79	100000	0.0	12	12	null	null
940282	79	100000	0.0	12	12	null	null
940283	79	100000	0.0	12	12	null	null
940284	79	100000	0.0	12	12	null	null
940285	79	100000	0.0	12	12	null	null
940286	79	100000	0.0	12	12	null	null
940287	79	100000	0.0	12	12	null	null
940288	79	100000	0.0	12	12	null	null
940289	79	100000	0.0	12	12	null	null
940290	79	100000	0.0	12	12	null	null
940291	79	100000	0.0	12	12	null	null
940292	79	100000	0.0	12	12	null	null
940293	79	100000	0.0	12	12	null	null
940294	79	100000	0.0	12	12	null	null
940295	79	100000	0.0	12	12	null	null
940296	79	100000	0.0	12	12	null	null
940297	79	100000	0.0	12	12	null	null
940298	79	100000	0.0	12	12	null	null
940299	79	100000	0.0	12	12	null	null
940300	79	100000	0.0	12	12	null	null
940301	79	100000	0.0	12	12	null	null
940302	79	100000	0.0	12	12	null	null
940303	79	100000	0.0	12	12	null	null
940304	79	100000	0.0	12	12	null	null
940305	79	100000	0.0	12	12	null	null
940306	79	100000	0.0	12	12	null	null
940307	79	100000	0.0	12	12	null	null
940308	79	100000	0.0	12	12	null	null
940309	79	100000	0.0	12	12	null	null
940310	79	100000	0.0	12	12	null	null
940311	79	100000	0.0	13	13	null	null
940312	79	100000	0.0	13	13	null	null
940313	79	100000	0.0	13	13	null	null
940314	79	100000	0.0	13	13	null	null
940315	79	100000	0.0	13	13	null	null
940316	79	100000	0.0	13	13	null	null
940317	79	100000	0.0	13	13	null	null
940318	79	100000	0.0	13	13	null	null
940319	79	100000	0.0	13	13	null	null
940320	79	100000	0.0	13	13	null	null
940321	79	100000	0.0	13	13	null	null
940322	79	100000	0.0	13	13	null	null
940323	79	100000	0.0	13	13	null	null
940324	79	100000	0.0	13	13	null	null
940325	79	100000	0.0	13	13	null	null
940326	79	100000	0.0	13	13	null	null
940327	79	100000	0.0	13	13	null	null
940328	79	100000	0.0	13	13	null	null
940329	79	100000	0.0	13	13	null	null
940330	79	100000	0.0	13	13	null	null
940331	79	100000	0.0	13	13	null	null
940332	79	100000	0.0	13	13	null	null
940333	79	100000	0.0	13	13	null	null
940334	79	100000	0.0	13	13	null	null
940335	79	100000	0.0	13	13	null	null
940336	79	100000	0.0	13	13	null	null
940337	79	100000	0.0	13	13	null	null
940338	79	100000	0.0	13	13	null	null
940339	79	100000	0.0	13	13	null	null
940340	79	100000	0.0	13	13	null	null
940341	79	100000	0.0	13	13	null	null
940342	79	100000	0.0	13	13	null	null
940343	79	100000	0.0	13	13	null	null
940344	79	100000	0.0	13	13	null	null
940345	79	100000	0.0	13	13	null	null
940346	79	100000	0.0	13	13	null	null
940347	79	100000	0.0	13	13	null	null
940348	79	100000	0.0	13	13	null	null
940349	79	100000	0.0	13	13	null	null
940350	79	100000	0.0	13	13	null	null
940351	79	100000	0.0	13	13	null	null
940352	79	100000	0.0	13	13	null	null
940353	79	100000	0.0	13	13	null	null
940354	79	100000	0.0	13	13	null	null
940355	79	100000	0.0	13	13	null	null
940356	79	100000	0.0	13	13	null	null
940357	79	100000	0.0	13	13	null	null
940358	79	100000	0.0	13	13	null	null
940359	79	100000	0.0	13	13	null	null
940360	79	100000	0.0	13	13	null	null
940361	79	100000	0.0	13	13	null	null
940362	79	100000	0.0	13	13	null	null
940363	79	100000	0.0	13	13	null	null
940364	79	100000	0.0	13	13	null	null
940365	79	100000	0.0	13	13	null	null
940366	79	100000	0.0	13	13	null	null
940367	79	100000	0.0	13	13	null	null
940368	79	100000	0.0	13	13	null	null
940369	79	100000	0.0	13	13	null	null
940370	79	100000	0.0	13	13	null	null
940371	79	100000	0.0	13	13	null	null
940372	79	100000	0.0	13	13	null	null
940373	79	100000	0.0	13	13	null	null
940374	79	100000	0.0	13	13	null	null
940375	79	100000	0.0	13	13	null	null
940376	79	100000	0.0	13	13	null	null
940377	79	100000	0.0	13	13	null	null
940378	79	100000	0.0	13	13	null	null
940379	79	100000	0.0	13	13	null	null
940380	79	100000	0.0	13	13	null	null
940381	79	100000	0.0	13	13	null	null
940382	79	100000	0.0	13	13	null	null
940383	79	100000	0.0	13	13	null	null
940384	79	100000	0.0	13	13	null	null
940385	79	100000	0.0	13	13	null	null
940386	79	100000	0.0	13	13	null	null
940387	79	100000	0.0	13	13	null	null
940388	79	100000	0.0	13	13	null	null
940389	79	100000	0.0	13	13	null	null
940390	79	100000	0.0	13	13	null	null
940391	79	100000	0.0	13	13	null	null
940392	79	100000	0.0	13	13	null	null
940393	79	100000	0.0	13	13	null	null
940394	79	100000	0.0	13	13	null	null
940395	79	100000	0.0	13	13	null	null
940396	79	100000	0.0	13	13	null	null
940397	79	100000	0.0	13	13	null	null
940398	79	100000	0.0	13	13	null	null
940399	79	100000	0.0	13	13	null	null
940400	79	100000	0.0	13	13	null	null
940401	79	100000	0.0	13	13	null	null
940402	79	100000	0.0	13	13	null	null
940403	79	100000	0.0	13	13	null	null
940404	79	100000	0.0	13	13	null	null
940405	79	100000	0.0	13	13	null	null
940406	79	100000	0.0	13	13	null	null
940407	79	100000	0.0	13	13	null	null
940408	79	100000	0.0	13	13	null	null
940409	79	100000	0.0	13	13	null	null
940410	79	100000	0.0	13	13	null	null
940411	79	100000	0.0	13	13	null	null
940412	79	100000	0.0	13	13	null	null
940413	79	100000	0.0	13	13	null	null
940414	79	100000	0.0	13	13	null	null
940415	79	100000	0.0	13	13	null	null
940416	79	100000	0.0	13	13	null	null
940417	79	100000	0.0	13	13	null	null
940418	79	100000	0.0	13	13	null	null
940419	79	100000	0.0	13	13	null	null
940420	79	100000	0.0	13	13	null	null
940421	79	100000	0.0	13	13	null	null
940422	79	100000	0.0	13	13	null	null
940423	79	100000	0.0	13	13	null	null
940424	79	100000	0.0	13	13	null	null
940425	79	100000	0.0	13	13	null	null
940426	79	100000	0.0	13	13	null	null
940427	79	100000	0.0	13	13	null	null
940428	79	100000	0.0	13	13	null	null
940429	79	100000	0.0	13	13	null	null
940430	79	100000	0.0	13	13	null	null
940431	79	100000	0.0	13	13	null	null
940432	79	100000	0.0	13	13	null	null
940433	79	100000	0.0	13	13	null	null
940434	79	100000	0.0	13	13	null	null
940435	79	100000	0.0	13	13	null	null
940436	79	100000	0.0	13	13	null	null
940437	79	100000	0.0	13	13	null	null
940438	79	100000	0.0	13	13	null	null
940439	79	100000	0.0	13	13	null	null
940440	79	100000	0.0	13	13	null	null
940441	79	100000	0.0	13	13	null	null
940442	79	100000	0.0	13	13	null	null
940443	79	100000	0.0	13	13	null	null
940444	79	100000	0.0	13	13	null	null
940445	79	100000	0.0	13	13	null	null
940446	79	100000	0.0	13	13	null	null
940447	79	100000	0.0	13	13	null	null
940448	79	100000	0.0	13	13	null	null
940449	79	100000	0.0	13	13	null	null
940450	79	100000	0.0	13	13	null	null
940451	79	100000	0.0	13	13	null	null
940452	79	100000	0.0	13	13	null	null
940453	79	100000	0.0	13	13	null	null
940454	79	100000	0.0	13	13	null	null
940455	79	100000	0.0	13	13	null	null
940456	79	100000	0.0	13	13	null	null
940457	79	100000	0.0	13	13	null	null
940458	79	100000	0.0	13	13	null	null
940459	79	100000	0.0	13	13	null	null
940460	79	100000	0.0	13	13	null	null
940461	79	100000	0.0	13	13	null	null
940462	79	100000	0.0	13	13	null	null
940463	79	100000	0.0	13	13	null	null
940464	79	100000	0.0	13	13	null	null
940465	79	100000	0.0	13	13	null	null
940466	79	100000	0.0	13	13	null	null
940467	79	100000	0.0	13	13	null	null
940468	79	100000	0.0	13	13	null	null
940469	79	100000	0.0	13	13	null	null
940470	79	100000	0.0	13	13	null	null
940471	79	100000	0.0	13	13	null	null
940472	79	100000	0.0	13	13	null	null
940473	79	100000	0.0	13	13	null	null
940474	79	100000	0.0	13	13	null	null
940475	79	100000	0.0	13	13	null	null
940476	79	100000	0.0	13	13	null	null
940477	79	100000	0.0	13	13	null	null
940478	79	100000	0.0	13	13	null	null
940479	79	100000	0.0	13	13	null	null
940480	79	100000	0.0	13	13	null	null
940481	79	100000	0.0	14	14	null	null
940482	79	100000	0.0	14	14	null	null
940483	79	100000	0.0	14	14	null	null
940484	79	100000	0.0	14	14	null	null
940485	79	100000	0.0	14	14	null	null
940486	79	100000	0.0	14	14	null	null
940487	79	100000	0.0	14	14	null	null
940488	79	100000	0.0	14	14	null	null
940489	79	100000	0.0	14	14	null	null
940490	79	100000	0.0	14	14	null	null
940491	79	100000	0.0	14	14	null	null
940492	79	100000	0.0	14	14	null	null
940493	79	100000	0.0	14	14	null	null
940494	79	100000	0.0	14	14	null	null
940495	79	100000	0.0	14	14	null	null
940496	79	100000	0.0	14	14	null	null
940497	79	100000	0.0	14	14	null	null
940498	79	100000	0.0	14	14	null	null
940499	79	100000	0.0	14	14	null	null
940500	79	100000	0.0	14	14	null	null
940501	79	100000	0.0	14	14	null	null
940502	79	100000	0.0	14	14	null	null
940503	79	100000	0.0	14	14	null	null
940504	79	100000	0.0	14	14	null	null
940505	79	100000	0.0	14	14	null	null
940506	79	100000	0.0	14	14	null	null
940507	79	100000	0.0	14	14	null	null
940508	79	100000	0.0	14	14	null	null
940509	79	100000	0.0	14	14	null	null
940510	79	100000	0.0	14	14	null	null
940511	79	100000	0.0	14	14	null	null
940512	79	100000	0.0	14	14	null	null
940513	79	100000	0.0	14	14	null	null
940514	79	100000	0.0	14	14	null	null
940515	79	100000	0.0	14	14	null	null
940516	79	100000	0.0	14	14	null	null
940517	79	100000	0.0	14	14	null	null
940518	79	100000	0.0	14	14	null	null
940519	79	100000	0.0	14	14	null	null
940520	79	100000	0.0	14	14	null	null
940521	79	100000	0.0	14	14	null	null
940522	79	100000	0.0	14	14	null	null
940523	79	100000	0.0	14	14	null	null
940524	79	100000	0.0	14	14	null	null
940525	79	100000	0.0	14	14	null	null
940526	79	100000	0.0	14	14	null	null
940527	79	100000	0.0	14	14	null	null
940528	79	100000	0.0	14	14	null	null
940529	79	100000	0.0	14	14	null	null
940530	79	100000	0.0	14	14	null	null
940531	79	100000	0.0	14	14	null	null
940532	79	100000	0.0	14	14	null	null
940533	79	100000	0.0	14	14	null	null
940534	79	100000	0.0	14	14	null	null
940535	79	100000	0.0	14	14	null	null
940536	79	100000	0.0	14	14	null	null
940537	79	100000	0.0	14	14	null	null
940538	79	100000	0.0	14	14	null	null
940539	79	100000	0.0	14	14	null	null
940540	79	100000	0.0	14	14	null	null
940541	79	100000	0.0	14	14	null	null
940542	79	100000	0.0	14	14	null	null
940543	79	100000	0.0	14	14	null	null
940544	79	100000	0.0	14	14	null	null
940545	79	100000	0.0	14	14	null	null
940546	79	100000	0.0	14	14	null	null
940547	79	100000	0.0	14	14	null	null
940548	79	100000	0.0	14	14	null	null
940549	79	100000	0.0	14	14	null	null
940550	79	100000	0.0	14	14	null	null
940551	79	100000	0.0	14	14	null	null
940552	79	100000	0.0	14	14	null	null
940553	79	100000	0.0	14	14	null	null
940554	79	100000	0.0	14	14	null	null
940555	79	100000	0.0	14	14	null	null
940556	79	100000	0.0	14	14	null	null
940557	79	100000	0.0	14	14	null	null
940558	79	100000	0.0	14	14	null	null
940559	79	100000	0.0	14	14	null	null
940560	79	100000	0.0	14	14	null	null
940561	79	100000	0.0	14	14	null	null
940562	79	100000	0.0	14	14	null	null
940563	79	100000	0.0	14	14	null	null
940564	79	100000	0.0	14	14	null	null
940565	79	100000	0.0	14	14	null	null
940566	79	100000	0.0	14	14	null	null
940567	79	100000	0.0	14	14	null	null
940568	79	100000	0.0	14	14	null	null
940569	79	100000	0.0	14	14	null	null
940570	79	100000	0.0	14	14	null	null
940571	79	100000	0.0	14	14	null	null
940572	79	100000	0.0	14	14	null	null
940573	79	100000	0.0	14	14	null	null
940574	79	100000	0.0	14	14	null	null
940575	79	100000	0.0	14	14	null	null
940576	79	100000	0.0	14	14	null	null
940577	79	100000	0.0	14	14	null	null
940578	79	100000	0.0	14	14	null	null
940579	79	100000	0.0	14	14	null	null
940580	79	100000	0.0	14	14	null	null
940581	79	100000	0.0	14	14	null	null
940582	79	100000	0.0	14	14	null	null
940583	79	100000	0.0	14	14	null	null
940584	79	100000	0.0	14	14	null	null
940585	79	100000	0.0	14	14	null	null
940586	79	100000	0.0	14	14	null	null
940587	79	100000	0.0	14	14	null	null
940588	79	100000	0.0	14	14	null	null
940589	79	100000	0.0	14	14	null	null
940590	79	100000	0.0	14	14	null	null
940591	79	100000	0.0	14	14	null	null
940592	79	100000	0.0	14	14	null	null
940593	79	100000	0.0	14	14	null	null
940594	79	100000	0.0	14	14	null	null
940595	79	100000	0.0	14	14	null	null
940596	79	100000	0.0	14	14	null	null
940597	79	100000	0.0	14	14	null	null
940598	79	100000	0.0	14	14	null	null
940599	79	100000	0.0	14	14	null	null
940600	79	100000	0.0	14	14	null	null
940601	79	100000	0.0	14	14	null	null
940602	79	100000	0.0	14	14	null	null
940603	79	100000	0.0	14	14	null	null
940604	79	100000	0.0	14	14	null	null
940605	79	100000	0.0	14	14	null	null
940606	79	100000	0.0	14	14	null	null
940607	79	100000	0.0	14	14	null	null
940608	79	100000	0.0	14	14	null	null
940609	79	100000	0.0	14	14	null	null
940610	79	100000	0.0	14	14	null	null
940611	79	100000	0.0	14	14	null	null
940612	79	100000	0.0	14	14	null	null
940613	79	100000	0.0	14	14	null	null
940614	79	100000	0.0	14	14	null	null
940615	79	100000	0.0	14	14	null	null
940616	79	100000	0.0	14	14	null	null
940617	79	100000	0.0	14	14	null	null
940618	79	100000	0.0	14	14	null	null
940619	79	100000	0.0	14	14	null	null
940620	79	100000	0.0	14	14	null	null
940621	79	100000	0.0	14	14	null	null
940622	79	100000	0.0	14	14	null	null
940623	79	100000	0.0	14	14	null	null
940624	79	100000	0.0	14	14	null	null
940625	79	100000	0.0	14	14	null	null
940626	79	100000	0.0	14	14	null	null
940627	79	100000	0.0	14	14	null	null
940628	79	100000	0.0	14	14	null	null
940629	79	100000	0.0	14	14	null	null
940630	79	100000	0.0	14	14	null	null
940631	79	100000	0.0	14	14	null	null
940632	79	100000	0.0	14	14	null	null
940633	79	100000	0.0	14	14	null	null
940634	79	100000	0.0	14	14	null	null
940635	79	100000	0.0	14	14	null	null
940636	79	100000	0.0	14	14	null	null
940637	79	100000	0.0	14	14	null	null
940638	79	100000	0.0	14	14	null	null
940639	79	100000	0.0	14	14	null	null
940640	79	100000	0.0	14	14	null	null
940641	79	100000	0.0	14	14	null	null
940642	79	100000	0.0	14	14	null	null
940643	79	100000	0.0	14	14	null	null
940644	79	100000	0.0	14	14	null	null
940645	79	100000	0.0	14	14	null	null
940646	79	100000	0.0	14	14	null	null
940647	79	100000	0.0	14	14	null	null
940648	79	100000	0.0	14	14	null	null
940649	79	100000	0.0	14	14	null	null
940650	79	100000	0.0	14	14	null	null
940651	79	100000	0.0	15	15	null	null
940652	79	100000	0.0	15	15	null	null
940653	79	100000	0.0	15	15	null	null
940654	79	100000	0.0	15	15	null	null
940655	79	100000	0.0	15	15	null	null
940656	79	100000	0.0	15	15	null	null
940657	79	100000	0.0	15	15	null	null
940658	79	100000	0.0	15	15	null	null
940659	79	100000	0.0	15	15	null	null
940660	79	100000	0.0	15	15	null	null
940661	79	100000	0.0	15	15	null	null
940662	79	100000	0.0	15	15	null	null
940663	79	100000	0.0	15	15	null	null
940664	79	100000	0.0	15	15	null	null
940665	79	100000	0.0	15	15	null	null
940666	79	100000	0.0	15	15	null	null
940667	79	100000	0.0	15	15	null	null
940668	79	100000	0.0	15	15	null	null
940669	79	100000	0.0	15	15	null	null
940670	79	100000	0.0	15	15	null	null
940671	79	100000	0.0	15	15	null	null
940672	79	100000	0.0	15	15	null	null
940673	79	100000	0.0	15	15	null	null
940674	79	100000	0.0	15	15	null	null
940675	79	100000	0.0	15	15	null	null
940676	79	100000	0.0	15	15	null	null
940677	79	100000	0.0	15	15	null	null
940678	79	100000	0.0	15	15	null	null
940679	79	100000	0.0	15	15	null	null
940680	79	100000	0.0	15	15	null	null
940681	79	100000	0.0	15	15	null	null
940682	79	100000	0.0	15	15	null	null
940683	79	100000	0.0	15	15	null	null
940684	79	100000	0.0	15	15	null	null
940685	79	100000	0.0	15	15	null	null
940686	79	100000	0.0	15	15	null	null
940687	79	100000	0.0	15	15	null	null
940688	79	100000	0.0	15	15	null	null
940689	79	100000	0.0	15	15	null	null
940690	79	100000	0.0	15	15	null	null
940691	79	100000	0.0	15	15	null	null
940692	79	100000	0.0	15	15	null	null
940693	79	100000	0.0	15	15	null	null
940694	79	100000	0.0	15	15	null	null
940695	79	100000	0.0	15	15	null	null
940696	79	100000	0.0	15	15	null	null
940697	79	100000	0.0	15	15	null	null
940698	79	100000	0.0	15	15	null	null
940699	79	100000	0.0	15	15	null	null
940700	79	100000	0.0	15	15	null	null
940701	79	100000	0.0	15	15	null	null
940702	79	100000	0.0	15	15	null	null
940703	79	100000	0.0	15	15	null	null
940704	79	100000	0.0	15	15	null	null
940705	79	100000	0.0	15	15	null	null
940706	79	100000	0.0	15	15	null	null
940707	79	100000	0.0	15	15	null	null
940708	79	100000	0.0	15	15	null	null
940709	79	100000	0.0	15	15	null	null
940710	79	100000	0.0	15	15	null	null
940711	79	100000	0.0	15	15	null	null
940712	79	100000	0.0	15	15	null	null
940713	79	100000	0.0	15	15	null	null
940714	79	100000	0.0	15	15	null	null
940715	79	100000	0.0	15	15	null	null
940716	79	100000	0.0	15	15	null	null
940717	79	100000	0.0	15	15	null	null
940718	79	100000	0.0	15	15	null	null
940719	79	100000	0.0	15	15	null	null
940720	79	100000	0.0	15	15	null	null
940721	79	100000	0.0	15	15	null	null
940722	79	100000	0.0	15	15	null	null
940723	79	100000	0.0	15	15	null	null
940724	79	100000	0.0	15	15	null	null
940725	79	100000	0.0	15	15	null	null
940726	79	100000	0.0	15	15	null	null
940727	79	100000	0.0	15	15	null	null
940728	79	100000	0.0	15	15	null	null
940729	79	100000	0.0	15	15	null	null
940730	79	100000	0.0	15	15	null	null
940731	79	100000	0.0	15	15	null	null
940732	79	100000	0.0	15	15	null	null
940733	79	100000	0.0	15	15	null	null
940734	79	100000	0.0	15	15	null	null
940735	79	100000	0.0	15	15	null	null
940736	79	100000	0.0	15	15	null	null
940737	79	100000	0.0	15	15	null	null
940738	79	100000	0.0	15	15	null	null
940739	79	100000	0.0	15	15	null	null
940740	79	100000	0.0	15	15	null	null
940741	79	100000	0.0	15	15	null	null
940742	79	100000	0.0	15	15	null	null
940743	79	100000	0.0	15	15	null	null
940744	79	100000	0.0	15	15	null	null
940745	79	100000	0.0	15	15	null	null
940746	79	100000	0.0	15	15	null	null
940747	79	100000	0.0	15	15	null	null
940748	79	100000	0.0	15	15	null	null
940749	79	100000	0.0	15	15	null	null
940750	79	100000	0.0	15	15	null	null
940751	79	100000	0.0	15	15	null	null
940752	79	100000	0.0	15	15	null	null
940753	79	100000	0.0	15	15	null	null
940754	79	100000	0.0	15	15	null	null
940755	79	100000	0.0	15	15	null	null
940756	79	100000	0.0	15	15	null	null
940757	79	100000	0.0	15	15	null	null
940758	79	100000	0.0	15	15	null	null
940759	79	100000	0.0	15	15	null	null
940760	79	100000	0.0	15	15	null	null
940761	79	100000	0.0	15	15	null	null
940762	79	100000	0.0	15	15	null	null
940763	79	100000	0.0	15	15	null	null
940764	79	100000	0.0	15	15	null	null
940765	79	100000	0.0	15	15	null	null
940766	79	100000	0.0	15	15	null	null
940767	79	100000	0.0	15	15	null	null
940768	79	100000	0.0	15	15	null	null
940769	79	100000	0.0	15	15	null	null
940770	79	100000	0.0	15	15	null	null
940771	79	100000	0.0	15	15	null	null
940772	79	100000	0.0	15	15	null	null
940773	79	100000	0.0	15	15	null	null
940774	79	100000	0.0	15	15	null	null
940775	79	100000	0.0	15	15	null	null
940776	79	100000	0.0	15	15	null	null
940777	79	100000	0.0	15	15	null	null
940778	79	100000	0.0	15	15	null	null
940779	79	100000	0.0	15	15	null	null
940780	79	100000	0.0	15	15	null	null
940781	79	100000	0.0	15	15	null	null
940782	79	100000	0.0	15	15	null	null
940783	79	100000	0.0	15	15	null	null
940784	79	100000	0.0	15	15	null	null
940785	79	100000	0.0	15	15	null	null
940786	79	100000	0.0	15	15	null	null
940787	79	100000	0.0	15	15	null	null
940788	79	100000	0.0	15	15	null	null
940789	79	100000	0.0	15	15	null	null
940790	79	100000	0.0	15	15	null	null
940791	79	100000	0.0	15	15	null	null
940792	79	100000	0.0	15	15	null	null
940793	79	100000	0.0	15	15	null	null
940794	79	100000	0.0	15	15	null	null
940795	79	100000	0.0	15	15	null	null
940796	79	100000	0.0	15	15	null	null
940797	79	100000	0.0	15	15	null	null
940798	79	100000	0.0	15	15	null	null
940799	79	100000	0.0	15	15	null	null
940800	79	100000	0.0	15	15	null	null
940801	79	100000	0.0	15	15	null	null
940802	79	100000	0.0	15	15	null	null
940803	79	100000	0.0	15	15	null	null
940804	79	100000	0.0	15	15	null	null
940805	79	100000	0.0	15	15	null	null
940806	79	100000	0.0	15	15	null	null
940807	79	100000	0.0	15	15	null	null
940808	79	100000	0.0	15	15	null	null
940809	79	100000	0.0	15	15	null	null
940810	79	100000	0.0	15	15	null	null
940811	79	100000	0.0	15	15	null	null
940812	79	100000	0.0	15	15	null	null
940813	79	100000	0.0	15	15	null	null
940814	79	100000	0.0	15	15	null	null
940815	79	100000	0.0	15	15	null	null
940816	79	100000	0.0	15	15	null	null
940817	79	100000	0.0	15	15	null	null
940818	79	100000	0.0	15	15	null	null
940819	79	100000	0.0	15	15	null	null
940820	79	100000	0.0	15	15	null	null
940821	79	100000	0.0	16	16	null	null
940822	79	100000	0.0	16	16	null	null
940823	79	100000	0.0	16	16	null	null
940824	79	100000	0.0	16	16	null	null
940825	79	100000	0.0	16	16	null	null
940826	79	100000	0.0	16	16	null	null
940827	79	100000	0.0	16	16	null	null
940828	79	100000	0.0	16	16	null	null
940829	79	100000	0.0	16	16	null	null
940830	79	100000	0.0	16	16	null	null
940831	79	100000	0.0	16	16	null	null
940832	79	100000	0.0	16	16	null	null
940833	79	100000	0.0	16	16	null	null
940834	79	100000	0.0	16	16	null	null
940835	79	100000	0.0	16	16	null	null
940836	79	100000	0.0	16	16	null	null
940837	79	100000	0.0	16	16	null	null
940838	79	100000	0.0	16	16	null	null
940839	79	100000	0.0	16	16	null	null
940840	79	100000	0.0	16	16	null	null
940841	79	100000	0.0	16	16	null	null
940842	79	100000	0.0	16	16	null	null
940843	79	100000	0.0	16	16	null	null
940844	79	100000	0.0	16	16	null	null
940845	79	100000	0.0	16	16	null	null
940846	79	100000	0.0	16	16	null	null
940847	79	100000	0.0	16	16	null	null
940848	79	100000	0.0	16	16	null	null
940849	79	100000	0.0	16	16	null	null
940850	79	100000	0.0	16	16	null	null
940851	79	100000	0.0	16	16	null	null
940852	79	100000	0.0	16	16	null	null
940853	79	100000	0.0	16	16	null	null
940854	79	100000	0.0	16	16	null	null
