Id	ActivityId	ChapterID	Order	OpenRules	PasseRules	MaxStar	StarCondServer	Cost	RepeatTimes	RepeatReset	RepeatType	MonsterGroup	BattleTime	LineRules	BuffTarget	BuffId	FirstReward	RepeatReward	RandomDrop	RandomDropShow
2010222	80010	20102	22	1#2010221	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200242	20	null	null	0	60445#1|14#38000|3#20650	14#38000|3#20650	null	null
2010223	80010	20102	23	1#2010222	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200243	20	null	null	0	60445#1|14#38100|3#20700	14#38100|3#20700	null	null
2010224	80010	20102	24	1#2010223	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200244	20	null	null	0	60445#1|14#38200|3#20750	14#38200|3#20750	null	null
2010225	80010	20102	25	1#2010224	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200245	20	null	null	0	60445#1|14#38300|3#20800	14#38300|3#20800	null	null
2010226	80010	20102	26	1#2010225	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200246	20	null	null	0	60445#1|14#38400|3#20850	14#38400|3#20850	null	null
2010227	80010	20102	27	1#2010226	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200247	20	null	null	0	60445#1|14#38500|3#20900	14#38500|3#20900	null	null
2010228	80010	20102	28	1#2010227	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200248	20	null	null	0	60445#1|14#38600|3#20950	14#38600|3#20950	null	null
2010229	80010	20102	29	1#2010228	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200249	20	null	null	0	60445#1|14#38700|3#21000	14#38700|3#21000	null	null
2010230	80010	20102	30	1#2010229	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200250	20	null	null	0	60445#1|19#3|14#38800|3#21050	14#38800|3#21050	null	null
2010301	80010	20103	1	1#2010230	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200251	20	null	null	0	60445#1|14#38900|3#21100	14#38900|3#21100	null	null
2010302	80010	20103	2	1#2010301	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200252	20	null	null	0	60445#1|14#39000|3#21150	14#39000|3#21150	null	null
2010303	80010	20103	3	1#2010302	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200253	20	null	null	0	60445#1|14#39100|3#21200	14#39100|3#21200	null	null
2010304	80010	20103	4	1#2010303	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200254	20	null	null	0	60445#1|14#39200|3#21250	14#39200|3#21250	null	null
2010305	80010	20103	5	1#2010304	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200255	20	null	null	0	60445#1|14#39300|3#21300	14#39300|3#21300	null	null
2010306	80010	20103	6	1#2010305	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200256	20	null	null	0	60445#1|14#39400|3#21350	14#39400|3#21350	null	null
2010307	80010	20103	7	1#2010306	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200257	20	null	null	0	60445#1|14#39500|3#21400	14#39500|3#21400	null	null
2010308	80010	20103	8	1#2010307	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200258	20	null	null	0	60445#1|14#39600|3#21450	14#39600|3#21450	null	null
2010309	80010	20103	9	1#2010308	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200259	20	null	null	0	60445#1|14#39700|3#21500	14#39700|3#21500	null	null
2010310	80010	20103	10	1#2010309	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200260	20	null	null	0	60445#1|14#39800|3#21550	14#39800|3#21550	null	null
2010311	80010	20103	11	1#2010310	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200261	20	null	null	0	60445#1|14#39900|3#21600	14#39900|3#21600	null	null
2010312	80010	20103	12	1#2010311	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200262	20	null	null	0	60445#1|14#40000|3#21650	14#40000|3#21650	null	null
2010313	80010	20103	13	1#2010312	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200263	20	null	null	0	60445#1|14#40100|3#21700	14#40100|3#21700	null	null
2010314	80010	20103	14	1#2010313	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200264	20	null	null	0	60445#1|14#40200|3#21750	14#40200|3#21750	null	null
2010315	80010	20103	15	1#2010314	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200265	20	null	null	0	60445#1|14#40300|3#21800	14#40300|3#21800	null	null
2010316	80010	20103	16	1#2010315	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200266	20	null	null	0	60445#1|14#40400|3#21850	14#40400|3#21850	null	null
2010317	80010	20103	17	1#2010316	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200267	20	null	null	0	60445#1|14#40500|3#21900	14#40500|3#21900	null	null
2010318	80010	20103	18	1#2010317	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200268	20	null	null	0	60445#1|14#40600|3#21950	14#40600|3#21950	null	null
2010319	80010	20103	19	1#2010318	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200269	20	null	null	0	60445#1|14#40700|3#22000	14#40700|3#22000	null	null
2010320	80010	20103	20	1#2010319	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200270	20	null	null	0	60445#1|14#40800|3#22050	14#40800|3#22050	null	null
2010321	80010	20103	21	1#2010320	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200271	20	null	null	0	60445#1|14#40900|3#22100	14#40900|3#22100	null	null
2010322	80010	20103	22	1#2010321	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200272	20	null	null	0	60445#1|14#41000|3#22150	14#41000|3#22150	null	null
2010323	80010	20103	23	1#2010322	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200273	20	null	null	0	60445#1|14#41100|3#22200	14#41100|3#22200	null	null
2010324	80010	20103	24	1#2010323	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200274	20	null	null	0	60445#1|14#41200|3#22250	14#41200|3#22250	null	null
2010325	80010	20103	25	1#2010324	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200275	20	null	null	0	60445#1|14#41300|3#22300	14#41300|3#22300	null	null
2010326	80010	20103	26	1#2010325	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200276	20	null	null	0	60445#1|14#41400|3#22350	14#41400|3#22350	null	null
2010327	80010	20103	27	1#2010326	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200277	20	null	null	0	60445#1|14#41500|3#22400	14#41500|3#22400	null	null
2010328	80010	20103	28	1#2010327	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200278	20	null	null	0	60445#1|14#41600|3#22450	14#41600|3#22450	null	null
2010329	80010	20103	29	1#2010328	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200279	20	null	null	0	60445#1|14#41700|3#22500	14#41700|3#22500	null	null
2010330	80010	20103	30	1#2010329	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200280	20	null	null	0	60445#1|19#3|14#41800|3#22550	14#41800|3#22550	null	null
2010401	80010	20104	1	1#2010330	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200281	20	null	null	0	60445#1|14#41900|3#22600	14#41900|3#22600	null	null
2010402	80010	20104	2	1#2010401	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200282	20	null	null	0	60445#1|14#42000|3#22650	14#42000|3#22650	null	null
2010403	80010	20104	3	1#2010402	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200283	20	null	null	0	60445#1|14#42100|3#22700	14#42100|3#22700	null	null
2010404	80010	20104	4	1#2010403	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200284	20	null	null	0	60445#1|14#42200|3#22750	14#42200|3#22750	null	null
2010405	80010	20104	5	1#2010404	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200285	20	null	null	0	60445#1|14#42300|3#22800	14#42300|3#22800	null	null
2010406	80010	20104	6	1#2010405	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200286	20	null	null	0	60445#1|14#42400|3#22850	14#42400|3#22850	null	null
2010407	80010	20104	7	1#2010406	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200287	20	null	null	0	60445#1|14#42500|3#22900	14#42500|3#22900	null	null
2010408	80010	20104	8	1#2010407	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200288	20	null	null	0	60445#1|14#42600|3#22950	14#42600|3#22950	null	null
2010409	80010	20104	9	1#2010408	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200289	20	null	null	0	60445#1|14#42700|3#23000	14#42700|3#23000	null	null
2010410	80010	20104	10	1#2010409	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200290	20	null	null	0	60445#1|14#42800|3#23050	14#42800|3#23050	null	null
2010411	80010	20104	11	1#2010410	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200291	20	null	null	0	60445#1|14#42900|3#23100	14#42900|3#23100	null	null
2010412	80010	20104	12	1#2010411	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200292	20	null	null	0	60445#1|14#43000|3#23150	14#43000|3#23150	null	null
2010413	80010	20104	13	1#2010412	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200293	20	null	null	0	60445#1|14#43100|3#23200	14#43100|3#23200	null	null
2010414	80010	20104	14	1#2010413	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200294	20	null	null	0	60445#1|14#43200|3#23250	14#43200|3#23250	null	null
2010415	80010	20104	15	1#2010414	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200295	20	null	null	0	60445#1|14#43300|3#23300	14#43300|3#23300	null	null
2010416	80010	20104	16	1#2010415	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200296	20	null	null	0	60445#1|14#43400|3#23350	14#43400|3#23350	null	null
2010417	80010	20104	17	1#2010416	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200297	20	null	null	0	60445#1|14#43500|3#23400	14#43500|3#23400	null	null
2010418	80010	20104	18	1#2010417	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200298	20	null	null	0	60445#1|14#43600|3#23450	14#43600|3#23450	null	null
2010419	80010	20104	19	1#2010418	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200299	20	null	null	0	60445#1|14#43700|3#23500	14#43700|3#23500	null	null
2010420	80010	20104	20	1#2010419	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200300	20	null	null	0	60445#1|14#43800|3#23550	14#43800|3#23550	null	null
2010421	80010	20104	21	1#2010420	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200301	20	null	null	0	60445#1|14#43900|3#23600	14#43900|3#23600	null	null
2010422	80010	20104	22	1#2010421	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200302	20	null	null	0	60445#1|14#44000|3#23650	14#44000|3#23650	null	null
2010423	80010	20104	23	1#2010422	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200303	20	null	null	0	60445#1|14#44100|3#23700	14#44100|3#23700	null	null
2010424	80010	20104	24	1#2010423	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200304	20	null	null	0	60445#1|14#44200|3#23750	14#44200|3#23750	null	null
2010425	80010	20104	25	1#2010424	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200305	20	null	null	0	60445#1|14#44300|3#23800	14#44300|3#23800	null	null
2010426	80010	20104	26	1#2010425	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200306	20	null	null	0	60445#1|14#44400|3#23850	14#44400|3#23850	null	null
2010427	80010	20104	27	1#2010426	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200307	20	null	null	0	60445#1|14#44500|3#23900	14#44500|3#23900	null	null
2010428	80010	20104	28	1#2010427	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200308	20	null	null	0	60445#1|14#44600|3#23950	14#44600|3#23950	null	null
2010429	80010	20104	29	1#2010428	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200309	20	null	null	0	60445#1|14#44700|3#24000	14#44700|3#24000	null	null
2010430	80010	20104	30	1#2010429	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200310	20	null	null	0	60445#1|19#3|14#44800|3#24050	14#44800|3#24050	null	null
2010501	80010	20105	1	1#2010430	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200311	20	null	null	0	60445#1|14#44900|3#24100	14#44900|3#24100	null	null
2010502	80010	20105	2	1#2010501	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200312	20	null	null	0	60445#1|14#45000|3#24150	14#45000|3#24150	null	null
2010503	80010	20105	3	1#2010502	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200313	20	null	null	0	60445#1|14#45100|3#24200	14#45100|3#24200	null	null
2010504	80010	20105	4	1#2010503	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200314	20	null	null	0	60445#1|14#45200|3#24250	14#45200|3#24250	null	null
2010505	80010	20105	5	1#2010504	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200315	20	null	null	0	60445#1|14#45300|3#24300	14#45300|3#24300	null	null
2010506	80010	20105	6	1#2010505	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200316	20	null	null	0	60445#1|14#45400|3#24350	14#45400|3#24350	null	null
2010507	80010	20105	7	1#2010506	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200317	20	null	null	0	60445#1|14#45500|3#24400	14#45500|3#24400	null	null
2010508	80010	20105	8	1#2010507	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200318	20	null	null	0	60445#1|14#45600|3#24450	14#45600|3#24450	null	null
2010509	80010	20105	9	1#2010508	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200319	20	null	null	0	60445#1|14#45700|3#24500	14#45700|3#24500	null	null
2010510	80010	20105	10	1#2010509	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200320	20	null	null	0	60445#1|14#45800|3#24550	14#45800|3#24550	null	null
2010511	80010	20105	11	1#2010510	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200321	20	null	null	0	60445#1|14#45900|3#24600	14#45900|3#24600	null	null
2010512	80010	20105	12	1#2010511	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200322	20	null	null	0	60445#1|14#46000|3#24650	14#46000|3#24650	null	null
2010513	80010	20105	13	1#2010512	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200323	20	null	null	0	60445#1|14#46100|3#24700	14#46100|3#24700	null	null
2010514	80010	20105	14	1#2010513	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200324	20	null	null	0	60445#1|14#46200|3#24750	14#46200|3#24750	null	null
2010515	80010	20105	15	1#2010514	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200325	20	null	null	0	60445#1|14#46300|3#24800	14#46300|3#24800	null	null
2010516	80010	20105	16	1#2010515	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200326	20	null	null	0	60445#1|14#46400|3#24850	14#46400|3#24850	null	null
2010517	80010	20105	17	1#2010516	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200327	20	null	null	0	60445#1|14#46500|3#24900	14#46500|3#24900	null	null
2010518	80010	20105	18	1#2010517	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200328	20	null	null	0	60445#1|14#46600|3#24950	14#46600|3#24950	null	null
2010519	80010	20105	19	1#2010518	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200329	20	null	null	0	60445#1|14#46700|3#25000	14#46700|3#25000	null	null
2010520	80010	20105	20	1#2010519	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200330	20	null	null	0	60445#1|14#46800|3#25050	14#46800|3#25050	null	null
2010521	80010	20105	21	1#2010520	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200331	20	null	null	0	60445#1|14#46900|3#25100	14#46900|3#25100	null	null
2010522	80010	20105	22	1#2010521	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200332	20	null	null	0	60445#1|14#47000|3#25150	14#47000|3#25150	null	null
2010523	80010	20105	23	1#2010522	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200333	20	null	null	0	60445#1|14#47100|3#25200	14#47100|3#25200	null	null
2010524	80010	20105	24	1#2010523	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200334	20	null	null	0	60445#1|14#47200|3#25250	14#47200|3#25250	null	null
2010525	80010	20105	25	1#2010524	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200335	20	null	null	0	60445#1|14#47300|3#25300	14#47300|3#25300	null	null
2010526	80010	20105	26	1#2010525	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200336	20	null	null	0	60445#1|14#47400|3#25350	14#47400|3#25350	null	null
2010527	80010	20105	27	1#2010526	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200337	20	null	null	0	60445#1|14#47500|3#25400	14#47500|3#25400	null	null
2010528	80010	20105	28	1#2010527	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200338	20	null	null	0	60445#1|14#47600|3#25450	14#47600|3#25450	null	null
2010529	80010	20105	29	1#2010528	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200339	20	null	null	0	60445#1|14#47700|3#25500	14#47700|3#25500	null	null
2010530	80010	20105	30	1#2010529	1	3	7#0|2#3#2#3|2#3#2#5	1012#1	0	0	0	4200340	20	null	null	0	60445#1|19#5|14#47800|3#25550	14#47800|3#25550	null	null
2011101	80011	20111	1	0	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300153	20	null	null	0	60443#1|14#29100|3#16200	14#29100|3#16200	null	null
2011102	80011	20111	2	1#2011101	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300156	20	null	null	0	60443#1|14#29400|3#16350	14#29400|3#16350	null	null
2011103	80011	20111	3	1#2011102	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300159	20	null	null	0	60443#1|14#29700|3#16500	14#29700|3#16500	null	null
2011104	80011	20111	4	1#2011103	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300162	20	null	null	0	60443#1|14#30000|3#16650	14#30000|3#16650	null	null
2011105	80011	20111	5	1#2011104	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300165	20	null	null	0	60443#1|14#30300|3#16800	14#30300|3#16800	null	null
2011106	80011	20111	6	1#2011105	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300168	20	null	null	0	60443#1|14#30600|3#16950	14#30600|3#16950	null	null
2011107	80011	20111	7	1#2011106	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300171	20	null	null	0	60443#1|14#30900|3#17100	14#30900|3#17100	null	null
2011108	80011	20111	8	1#2011107	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300174	20	null	null	0	60443#1|14#31200|3#17250	14#31200|3#17250	null	null
2011109	80011	20111	9	1#2011108	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300177	20	null	null	0	60443#1|14#31500|3#17400	14#31500|3#17400	null	null
2011110	80011	20111	10	1#2011109	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300180	20	null	null	0	60443#1|14#31800|3#17550	14#31800|3#17550	null	null
2011111	80011	20111	11	1#2011110	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300183	20	null	null	0	60443#1|14#32100|3#17700	14#32100|3#17700	null	null
2011112	80011	20111	12	1#2011111	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300185	20	null	null	0	60443#1|14#32300|3#17800	14#32300|3#17800	null	null
2011113	80011	20111	13	1#2011112	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300187	20	null	null	0	60443#1|14#32500|3#17900	14#32500|3#17900	null	null
2011114	80011	20111	14	1#2011113	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300189	20	null	null	0	60443#1|14#32700|3#18000	14#32700|3#18000	null	null
2011115	80011	20111	15	1#2011114	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300191	20	null	null	0	60443#1|14#32900|3#18100	14#32900|3#18100	null	null
2011116	80011	20111	16	1#2011115	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300193	20	null	null	0	60443#1|14#33100|3#18200	14#33100|3#18200	null	null
2011117	80011	20111	17	1#2011116	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300195	20	null	null	0	60443#1|14#33300|3#18300	14#33300|3#18300	null	null
2011118	80011	20111	18	1#2011117	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300197	20	null	null	0	60443#1|14#33500|3#18400	14#33500|3#18400	null	null
2011119	80011	20111	19	1#2011118	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300199	20	null	null	0	60443#1|14#33700|3#18500	14#33700|3#18500	null	null
2011120	80011	20111	20	1#2011119	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300201	20	null	null	0	60443#1|14#33900|3#18600	14#33900|3#18600	null	null
2011121	80011	20111	21	1#2011120	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300203	20	null	null	0	60443#1|14#34100|3#18700	14#34100|3#18700	null	null
2011122	80011	20111	22	1#2011121	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300205	20	null	null	0	60443#1|14#34300|3#18800	14#34300|3#18800	null	null
2011123	80011	20111	23	1#2011122	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300207	20	null	null	0	60443#1|14#34500|3#18900	14#34500|3#18900	null	null
2011124	80011	20111	24	1#2011123	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300209	20	null	null	0	60443#1|14#34700|3#19000	14#34700|3#19000	null	null
2011125	80011	20111	25	1#2011124	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300211	20	null	null	0	60443#1|14#34900|3#19100	14#34900|3#19100	null	null
2011126	80011	20111	26	1#2011125	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300213	20	null	null	0	60443#1|14#35100|3#19200	14#35100|3#19200	null	null
2011127	80011	20111	27	1#2011126	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300215	20	null	null	0	60443#1|14#35300|3#19300	14#35300|3#19300	null	null
2011128	80011	20111	28	1#2011127	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300217	20	null	null	0	60443#1|14#35500|3#19400	14#35500|3#19400	null	null
2011129	80011	20111	29	1#2011128	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300219	20	null	null	0	60443#1|14#35700|3#19500	14#35700|3#19500	null	null
2011130	80011	20111	30	1#2011129	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300221	20	null	null	0	60443#1|19#3|14#35900|3#19600	14#35900|3#19600	null	null
2011201	80011	20112	1	1#2011130	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300223	20	null	null	0	60443#1|14#36100|3#19700	14#36100|3#19700	null	null
2011202	80011	20112	2	1#2011201	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300225	20	null	null	0	60443#1|14#36300|3#19800	14#36300|3#19800	null	null
2011203	80011	20112	3	1#2011202	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300227	20	null	null	0	60443#1|14#36500|3#19900	14#36500|3#19900	null	null
2011204	80011	20112	4	1#2011203	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300229	20	null	null	0	60443#1|14#36700|3#20000	14#36700|3#20000	null	null
2011205	80011	20112	5	1#2011204	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300231	20	null	null	0	60443#1|14#36900|3#20100	14#36900|3#20100	null	null
2011206	80011	20112	6	1#2011205	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300232	20	null	null	0	60443#1|14#37000|3#20150	14#37000|3#20150	null	null
2011207	80011	20112	7	1#2011206	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300233	20	null	null	0	60443#1|14#37100|3#20200	14#37100|3#20200	null	null
2011208	80011	20112	8	1#2011207	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300234	20	null	null	0	60443#1|14#37200|3#20250	14#37200|3#20250	null	null
2011209	80011	20112	9	1#2011208	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300235	20	null	null	0	60443#1|14#37300|3#20300	14#37300|3#20300	null	null
2011210	80011	20112	10	1#2011209	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300236	20	null	null	0	60443#1|14#37400|3#20350	14#37400|3#20350	null	null
2011211	80011	20112	11	1#2011210	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300237	20	null	null	0	60443#1|14#37500|3#20400	14#37500|3#20400	null	null
2011212	80011	20112	12	1#2011211	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300238	20	null	null	0	60443#1|14#37600|3#20450	14#37600|3#20450	null	null
2011213	80011	20112	13	1#2011212	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300239	20	null	null	0	60443#1|14#37700|3#20500	14#37700|3#20500	null	null
2011214	80011	20112	14	1#2011213	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300240	20	null	null	0	60443#1|14#37800|3#20550	14#37800|3#20550	null	null
2011215	80011	20112	15	1#2011214	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300241	20	null	null	0	60443#1|14#37900|3#20600	14#37900|3#20600	null	null
2011216	80011	20112	16	1#2011215	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300242	20	null	null	0	60443#1|14#38000|3#20650	14#38000|3#20650	null	null
2011217	80011	20112	17	1#2011216	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300243	20	null	null	0	60443#1|14#38100|3#20700	14#38100|3#20700	null	null
2011218	80011	20112	18	1#2011217	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300244	20	null	null	0	60443#1|14#38200|3#20750	14#38200|3#20750	null	null
